"","team_id","player_id","rank","player","whip"
"1",3,54872,1,"Ally Muller",0.798
"2",1438,1496,2,"Makenzie Amend",0.857
"3",1328,75028,3,"Lexie Storrer",0.867
"4",9004,28236,4,"Mikayla Gilgert",0.88
"5",383,81620,5,"Mackenzie Ward",0.905
"6",470,24608,6,"Ava Fitzmaurice",0.914
"7",41,52407,7,"Ashley Mickschl",0.915
"8",734,64800,7,"Samantha Richards",0.915
"9",593,60378,9,"Morgan Perry",0.916
"10",1176,26116,10,"Emma Frost",0.926
"11",1116,76351,11,"Lily Tanski",0.93
"12",30028,25402,12,"Payton Foster",0.951
"13",30045,10365,13,"Abbey Busby",0.972
"14",30063,18868,13,"Lauren Dellett",0.972
"15",30180,53978,15,"Andrea Morales",0.975
"16",1448,39932,16,"Anna Kasner",0.979
"17",130,60449,17,"Paige Petefish",0.986
"18",309,81896,18,"Hallie Waters",1.001
"19",790,41554,19,"Jordyn Kleman",1.002
"20",30137,10597,20,"Kelsey Byers",1.009
"21",1274,7341,21,"Sidney Booth",1.025
"22",216,8318,22,"Alex Braun",1.031
"23",30052,72642,23,"Kylee Smith",1.035
"24",1013,4465,24,"Danielle Bauer",1.047
"25",30090,15767,25,"Erika Cortez",1.048
"26",1438,5453,26,"Riley Bennington",1.056
"27",30028,34746,27,"Erin Hill",1.057
"28",30220,2749,28,"Paige Austin",1.065
"29",243,44931,28,"Shawna Leonard",1.065
"30",309,72628,30,"Kenzee Smith",1.071
"31",1371,81446,31,"Amberlyn Walsworth",1.083
"32",30093,3925,32,"Bailie Barnes",1.091
"33",1371,47722,33,"Cheyenne Mahy",1.092
"34",74,9907,34,"Katie Burawski",1.099
"35",395,10971,35,"Alyssa Callans",1.102
"36",262,4744,36,"Hannah Beatus",1.116
"37",30138,62778,37,"Ellie Quaethem",1.118
"38",591,19174,38,"Emily Depew",1.122
"39",9004,25056,38,"Samantha Fohrman",1.122
"40",280,82354,40,"Dana Weidinger",1.139
"41",561,14718,41,"Mac kenzie Collier",1.155
"42",49,4014,42,"Maci Barnhart",1.159
"43",1348,18859,43,"Carissa Della vecchia",1.16
"44",30124,5778,44,"Casey Bertke",1.166
"45",437,30064,44,"Courtney Greene",1.166
"46",12830,68587,46,"Emily Sappington",1.168
"47",30177,25633,47,"Taylor Franco",1.177
"48",30199,56950,48,"Callie Nunes",1.185
"49",11416,278,49,"Paige Adair",1.188
"50",1072,36213,50,"Hannah Houge",1.19
"51",510,25669,51,"Shayna Frank",1.192
"52",1439,77267,52,"Autumn Thompson",1.193
"53",30119,46115,53,"Sydney Long",1.197
"54",30180,34865,54,"M'kayla Hillman",1.221
"55",427,59809,55,"Sam Pederson",1.223
"56",1348,77992,56,"Paige Toothaker",1.23
"57",333,33823,57,"Evyn Hendrickson",1.231
"58",30051,15972,58,"Nikole Counts",1.235
"59",1116,8590,59,"Jessica Bridges",1.236
"60",30002,31555,60,"Raygn Hall",1.256
"61",995,16930,61,"Mariah Culver",1.271
"62",30221,52689,62,"Emma Miller",1.276
"63",30138,26554,63,"Miranda Gajewski",1.301
"64",1009,65276,64,"Corrina Rivas",1.303
"65",9630,57340,65,"Abigail O'shields",1.305
"66",159,15531,66,"Hannah rose Corbin",1.306
"67",9011,55926,67,"Michaelanne Nelson",1.307
"68",41,22329,68,"Amber Elliott",1.312
"69",427,20091,69,"Lauren Dixon",1.336
"70",767,43233,70,"Kyra Lair",1.338
"71",537,43897,71,"Raygan Larson",1.339
"72",155,48284,72,"Sydney Marchando",1.348
"73",9013,34929,73,"Kaili Hinds",1.368
"74",30118,40492,74,"Shelby Keltner",1.37
"75",1009,47111,75,"Kylee Lynch",1.375
"76",39,84142,76,"Chloe Wilson",1.381
"77",30221,54794,76,"Ellie Muilenburg",1.381
"78",790,59582,78,"Liz Pautz",1.382
"79",1071,60862,79,"Kelsey Phillips",1.384
"80",354,17781,80,"Katie David",1.386
"81",1439,55134,81,"Kasey Murphy",1.391
"82",2746,31794,82,"Grace Hammer",1.397
"83",30146,53643,83,"Alyana Montesino",1.398
"84",197,63471,84,"Marah Range",1.4
"85",11740,75914,85,"Kelsey Sweatt",1.408
"86",11740,28172,86,"Grace Gilbert",1.415
"87",9013,63050,87,"Sydney Rader",1.421
"88",765,32077,88,"Jen Hanshaw",1.422
"89",1266,17216,89,"Elyse Cuttic",1.424
"90",1314,10230,90,"Kaylee Burns",1.429
"91",30181,43722,91,"Raychel Lapallo",1.433
"92",9081,39645,92,"Kali Kaestner",1.435
"93",30202,39220,93,"Kayleigh Jones",1.437
"94",30128,79589,94,"Kaitlyn Van der zwaag",1.438
"95",767,84157,95,"Emilee Wilson",1.444
"96",25,15537,96,"Makayla Corbin",1.45
"97",30179,16290,97,"Kali Crandall",1.453
"98",2814,28407,98,"Jaycee Ginter",1.455
"99",13028,21215,99,"Harlie Duncan",1.46
"100",25,2300,100,"Genesis Armendariz",1.461
