"","team_id","player_id","rank","player","slg"
"1",638,48827,1,"Hannah Marsteller","1.103"
"2",423,83929,2,"Faith Willenbrock","1.056"
"3",30137,10620,3,"Bailey Byers","1.016"
"4",734,60191,4,"Nikki Pennington","1.008"
"5",11416,72730,5,"Ellie Smith","0.961"
"6",307,4983,6,"Kaitlyn Beers","0.933"
"7",159,15574,7,"Hannah rose Corbin","0.930"
"8",30052,71936,8,"Margaret Simmons","0.926"
"9",537,9399,9,"Tatum Brummitt","0.918"
"10",30137,5923,10,"Lexi Betz","0.915"
"11",30152,68906,11,"Mahina Sauer","0.911"
"12",30154,78315,12,"Jill Torres","0.904"
"13",413,65664,13,"Shelby Robb","0.886"
"14",1257,78426,14,"Hannah Towery","0.875"
"15",11403,46977,15,"Piper Lujan","0.871"
"16",543,701,16,"Emily Akelaitis","0.866"
"17",507,82654,17,"Kaitlin Weis","0.863"
"18",11416,82536,18,"Lauren Wedman","0.856"
"19",216,8338,19,"Alex Braun","0.852"
"20",734,65663,20,"Kiley Robb","0.844"
"21",9754,68731,21,"Brianna Santos","0.842"
"22",568,12294,22,"Jessi Case","0.819"
"23",1199,23195,23,"Ashley Evans","0.816"
"24",929,33364,24,"Tyler Hays","0.809"
"25",241,35017,25,"Gina Hinckley","0.808"
"26",568,46061,25,"Jade Loe","0.808"
"27",1001,18411,27,"Jordan Dean","0.803"
"28",8744,25770,28,"Hannah Franklin","0.802"
"29",1438,20542,29,"Kat Donzella","0.798"
"30",30123,33880,30,"Lauryn Henderson","0.787"
"31",1000,72989,31,"Shannon Smith","0.785"
"32",155,44001,32,"Clara Larson","0.784"
"33",767,68244,33,"Ruby Salzman","0.781"
"34",734,34900,34,"Morgan Hill","0.779"
"35",1238,11644,35,"Hannah Carey","0.778"
"36",734,26934,36,"Aniston Gano","0.776"
"37",30177,34394,37,"Skylar Herrera","0.774"
"38",1126,32137,38,"Elaina Hansen","0.768"
"39",790,56217,39,"Libby Neveau","0.767"
"40",10870,17961,39,"Cameron Davis","0.767"
"41",734,34889,41,"Logan Hill","0.766"
"42",1170,45083,42,"Kylee Leonhardt","0.765"
"43",9754,49201,43,"Solana Martinez","0.763"
"44",1462,48175,44,"Heaven Maness","0.760"
"45",339,45761,45,"Jenna Lipowski","0.759"
"46",11403,63974,45,"Sydney Reamer","0.759"
"47",30093,14350,47,"Molly Cobb","0.754"
"48",241,41097,48,"Madi Killebrew","0.753"
"49",9223,51526,49,"Brianna Mcrae","0.745"
"50",280,12632,50,"Sam Catron","0.741"
"51",25,24095,51,"Madison Fernanadez","0.739"
"52",1010,54870,51,"Teresa Moyle","0.739"
"53",8736,78137,53,"Kali Tomlinson","0.738"
"54",262,35775,54,"Nikoma Holmen","0.735"
"55",1174,8562,54,"Vic Brewington","0.735"
"56",30052,31926,54,"Shelby Hammontree","0.735"
"57",23157,73840,57,"Nicole Spiegelberg","0.732"
"58",41,59140,58,"Mary Pardo","0.731"
"59",593,41594,58,"Bre Klaiber","0.731"
"60",8577,29143,58,"Carlee Gonzalez","0.731"
"61",2814,26086,61,"Ashton Friend","0.726"
"62",30002,73812,61,"Carly Sperlich","0.726"
"63",30054,79370,63,"Taylor Ullery","0.725"
"64",143,40487,64,"Rebecca Kelley","0.723"
"65",41,15707,65,"Kendall Cornick","0.721"
"66",9004,34358,66,"Alyssa Herrera","0.718"
"67",246,76473,67,"Maria Taliani","0.717"
"68",9013,33210,67,"Sydni Hawkins","0.717"
"69",246,75042,69,"Kaity Stocker","0.715"
"70",1348,18917,70,"Carissa Della vecchia","0.714"
"71",13028,6866,71,"Kayson Boatner","0.713"
"72",30093,48903,71,"Gia Martin","0.713"
"73",427,57575,73,"Lauren Oberle","0.712"
"74",41,13716,74,"Torri Chute","0.711"
"75",1176,60788,75,"Audrey Petoskey","0.708"
"76",1274,35928,75,"Ivy Hommel","0.708"
"77",205,24570,77,"Brittanee Fisher","0.705"
"78",767,50038,77,"Shanna Mcbroom","0.705"
"79",2683,83486,77,"Payton Whitley","0.705"
"80",767,79738,80,"Gabriella Valforte","0.704"
"81",1460,17901,81,"Annie Davila","0.703"
"82",10,738,82,"Kiara Akles","0.702"
"83",159,22534,82,"Morgan Elston","0.702"
"84",11740,61799,82,"Jacquelynne Poling","0.702"
"85",507,17789,85,"Olivia Daugherty","0.701"
"86",1199,43764,86,"Maggie Langheim","0.700"
"87",30134,46942,87,"Bell Luebken","0.698"
"88",1009,32458,88,"Shayla Harper","0.697"
"89",11403,52581,89,"Kenzie Middleton","0.696"
"90",12810,16511,89,"Alyssia Crick","0.696"
"91",996,13558,91,"Callie Christensen","0.695"
"92",280,75204,92,"Madison Stoner","0.693"
"93",427,77363,92,"Jordyn Thomas","0.693"
"94",429,44686,94,"Mccall Lee","0.692"
"95",1274,51462,95,"Maia Mcnicoll","0.691"
"96",30146,10062,95,"Dani Burghardt","0.691"
"97",9081,5824,97,"Grace Beseman","0.688"
"98",209,59471,98,"Maura Pasquale","0.685"
"99",30028,60306,99,"Ashley Perez","0.681"
"100",2814,51576,100,"Marrit Mead","0.680"
