"","team_id","player_id","rank","player","k_7"
"1",601,69558,1,"Lindsey Thayer","13.2"
"2",121,31094,2,"Katie Herron","10.8"
"3",755,55429,3,"Annie Pitkin","10.4"
"4",217,22035,4,"Brittany File","10.3"
"5",11538,40644,5,"Madison Leonard","10.3"
"6",372,7548,6,"Samantha Bratland"," 9.4"
"7",215,37048,7,"Jill Kilcoyne"," 9.2"
"8",38,1597,8,"Sam Anderson"," 9.1"
"9",114,25261,9,"Anna Gernant"," 9.1"
"10",1451,60002,10,"Jazmyn Rohrer"," 9.0"
"11",30044,60650,11,"Jess Rozick"," 9.0"
"12",177,3148,12,"Emma Baldwin"," 8.9"
"13",973,32900,13,"Kassie Howard"," 8.5"
"14",16,51669,14,"Sammi O'Connor"," 8.5"
"15",1468,13737,15,"Cindy Connoly"," 8.4"
"16",166,29239,16,"Haley Harmon"," 8.4"
"17",808,18577,17,"Clare Doolin"," 8.4"
"18",783,62494,18,"Alexis Schengrund"," 8.2"
"19",276,69112,19,"Sara Tauriello"," 8.0"
"20",398,43970,20,"Alexandra Marshall"," 7.9"
"21",8687,63106,21,"Patti Sciglimpaglia"," 7.9"
"22",486,56757,22,"Rachel Quackenbush"," 7.9"
"23",443,51418,23,"Josie Novak"," 7.8"
"24",330,15008,24,"Mariah Crisp"," 7.8"
"25",733,48405,25,"Abby Monroe"," 7.7"
"26",30094,33022,26,"Jamie Hrobak"," 7.7"
"27",597,41142,27,"Megan Lindenfelser"," 7.7"
"28",622,7950,28,"Annah Brittingham"," 7.7"
"29",344,74709,29,"Jessi Werner"," 7.7"
"30",286,35588,30,"Sydney Jones"," 7.7"
"31",438,31731,31,"Liz Hippen"," 7.7"
"32",662,26467,32,"Samantha Goode"," 7.6"
"33",78,5074,33,"Jaime Berger"," 7.6"
"34",805,10050,34,"Julia Camardo"," 7.5"
"35",59,74476,35,"Cassie Weiss"," 7.4"
"36",24317,77164,36,"Kaera Wyse"," 7.4"
"37",161,29088,37,"Abigail Haraldson"," 7.3"
"38",623,53546,38,"Nicole Parry"," 7.3"
"39",42,29684,39,"Vanessa Hartzell"," 7.3"
"40",221,76879,40,"Sydney Worek"," 7.2"
"41",21,67937,41,"Morgan Stratton"," 7.2"
"42",266,30171,42,"Hannah Heacox"," 7.2"
"43",580,71812,43,"Sierra Valentine"," 7.2"
"44",300,51202,44,"Jenna Noland"," 7.2"
"45",597,22673,45,"Krista Flugstad"," 7.1"
"46",787,55623,46,"Allison Podmajersky"," 7.0"
"47",549,59595,47,"Liz Rodarte"," 7.0"
"48",511,35237,48,"Rachel Johnson"," 7.0"
"49",225,60716,49,"Courtney Rudd"," 6.9"
"50",14718,74265,50,"Mellissa Webb"," 6.9"
"51",177,3297,51,"Brooke Bandy"," 6.9"
"52",259,33749,52,"Beth Ann Hyland"," 6.8"
"53",715,74564,53,"Kaci Wellik"," 6.8"
"54",745,38500,54,"Kandis Kresinske"," 6.7"
"55",641,22260,55,"Riley Fisher"," 6.7"
"56",11036,7270,56,"Lindsay Brace"," 6.7"
"57",326,19497,57,"Erin DuRoss"," 6.6"
"58",953,31058,58,"Tori Herrera"," 6.6"
"59",1094,66197,59,"Madison Sorensen"," 6.5"
"60",787,11280,60,"Gabrielle Castelli"," 6.5"
"61",24,71505,61,"Lorena Ukanwa"," 6.5"
"62",525,27759,62,"Ashlynn Grubb"," 6.5"
"63",570,11457,63,"Stephanie Caudle"," 6.5"
"64",622,48174,64,"Brooke Mizelle"," 6.4"
"65",577,57896,65,"Lexi Reetz"," 6.4"
"66",401,69654,66,"Annie Thomas"," 6.4"
"67",452,62296,67,"Allie Scalli"," 6.4"
"68",247,48731,68,"Mikayla Moore"," 6.3"
"69",618,48177,69,"Chrisi Mizera"," 6.3"
"70",30037,59510,70,"Justine Robles"," 6.3"
"71",44,65722,71,"Mary Beth Smith"," 6.3"
"72",565,75271,72,"Candace Whittemore"," 6.3"
"73",126,52269,73,"Karly Olson"," 6.2"
"74",300,43913,74,"Mackenzie Marquis"," 6.2"
"75",753,4916,75,"Maddie Bennett"," 6.2"
"76",30040,52938,76,"Sara Packard"," 6.2"
"77",566,11832,77,"Lindsey Chaney"," 6.1"
"78",764,53310,78,"Susan Pardo"," 6.0"
"79",2694,53645,79,"Olivia Paszek"," 6.0"
"80",530,63310,80,"Brittney Sears"," 5.9"
"81",374,20540,81,"Connor English"," 5.9"
"82",770,61221,82,"Alle Sabith"," 5.9"
"83",517,41052,83,"Kirsten Lightel"," 5.8"
"84",227,36861,84,"Galen Kerr"," 5.8"
"85",12973,68288,85,"Kayla Sullenberger"," 5.8"
"86",532,71226,86,"Raeanna Tumel"," 5.8"
"87",538,47738,87,"Rachel Miller"," 5.7"
"88",443,10581,88,"Amanda Carisone"," 5.7"
"89",203,63278,89,"Lauren Seale"," 5.7"
"90",28593,29217,90,"Taylor Harkins"," 5.7"
"91",179,67162,91,"Jamie Stefani"," 5.7"
"92",1115,27473,92,"Sydney Griffin"," 5.7"
"93",279,7586,93,"Meghan Bravo"," 5.6"
"94",25719,9108,94,"Kate Burge"," 5.6"
"95",145,74801,95,"Sami West"," 5.6"
"96",319,47280,96,"Christina Mezey"," 5.6"
"97",185,47470,97,"Madison Milaszewski"," 5.6"
"98",411,1006,98,"Courtney Allen"," 5.6"
"99",778,70025,99,"Katie Thornton"," 5.5"
"100",30085,13427,100,"Kelsey Collins"," 5.5"
