"","team_id","player_id","rank","player","avg"
"1",11403,66669,1,"Charlotte Romero","0.514"
"2",144,85191,2,"Sharnitra Woods","0.495"
"3",1238,80811,2,"Kelsey Vining","0.495"
"4",720,77399,4,"Sharde Thomas","0.493"
"5",757,10525,5,"Lyndsay Butler","0.483"
"6",23121,45890,6,"Melissa Livermore","0.482"
"7",1156,67750,7,"Katie Ruwe","0.472"
"8",1433,46285,8,"Lexie Loos","0.467"
"9",11416,42421,8,"Makayla Kovac","0.467"
"10",1009,33441,10,"Morgan Heard","0.466"
"11",701,23660,11,"Tealey Farquhar","0.461"
"12",30013,18410,12,"Lexie Dean","0.460"
"13",1076,37411,13,"Courtney Iacobacci","0.456"
"14",1371,71885,14,"Jessica Simmons","0.455"
"15",30052,32836,14,"Stephanie Hartness","0.455"
"16",477,10492,16,"Amber Butenhoff","0.452"
"17",1010,11207,17,"Kailyn Campbell","0.451"
"18",205,78428,18,"Heather Tracy","0.446"
"19",30119,41701,18,"Taylor Kline","0.446"
"20",243,76679,20,"Hannah Tavik","0.444"
"21",1433,13013,20,"Emily Chandler","0.444"
"22",30146,73923,20,"Nicki Sprague","0.444"
"23",354,10860,23,"Jenna Cairo","0.439"
"24",2697,27512,23,"Bailey Gaspar","0.439"
"25",347,75640,25,"Desiray Sturgeon","0.437"
"26",767,63476,26,"Stacey Ramirez","0.435"
"27",1402,18597,26,"Alix Dedreu","0.435"
"28",30128,74717,28,"Brooke Stetzler","0.434"
"29",10,3674,29,"Kaitlyn Bannister","0.433"
"30",383,58645,29,"Mckenzie Paap","0.433"
"31",41,40729,31,"Sarah Kennedy","0.432"
"32",632,85463,31,"Torrian Wright","0.432"
"33",30192,23905,31,"Lizzie Fela","0.432"
"34",30045,41865,34,"Kayla Knight","0.431"
"35",1446,27231,35,"Kelsie Gardner","0.430"
"36",243,6720,36,"Taylor Blevins","0.427"
"37",241,85035,37,"Erin Wood","0.426"
"38",30058,44649,37,"Lakaylin Lee","0.426"
"39",1245,713,39,"Kelsey Akers","0.425"
"40",13,14672,40,"Toni Coleman","0.424"
"41",333,17795,40,"Meredith Daunhauer","0.424"
"42",11416,21145,40,"Alexandria Dufour","0.424"
"43",608,33477,43,"Rachael Heath","0.423"
"44",995,53630,43,"Marisa Monasseri","0.423"
"45",1346,52498,45,"Hannah Michel","0.422"
"46",30120,5688,45,"Brooke Bernard","0.422"
"47",209,10969,47,"Brooke Callaghan","0.421"
"48",632,72107,47,"Alexis Singleton","0.421"
"49",30063,75728,47,"Abbey Suhoski","0.421"
"50",30151,15333,50,"Niki Cook","0.420"
"51",1174,49776,51,"Bailie Maybry","0.419"
"52",30199,24067,51,"Ryann Ferguson","0.419"
"53",280,40052,53,"Bekah Kastning","0.418"
"54",477,72863,53,"Madison Smith","0.418"
"55",181,53983,55,"Kaitlin Moore","0.417"
"56",291,35626,55,"Hanna Holland","0.417"
"57",1010,25534,55,"Celine Fowler","0.417"
"58",30028,66335,55,"Raven Rodriguez","0.417"
"59",339,40307,59,"Sara Keeny","0.416"
"60",1012,44510,59,"Courtney Lecher","0.416"
"61",30013,47245,59,"Amanda Lynn","0.416"
"62",30013,17419,59,"Emily Dagnan","0.416"
"63",1083,26393,63,"Missy Fundora","0.414"
"64",701,47318,64,"Laura Mabary","0.413"
"65",11416,35307,65,"Brooke Hodgson","0.412"
"66",30028,62315,65,"Kaylee Prather","0.412"
"67",36,62,67,"Ashley Abad","0.411"
"68",30052,34579,67,"Meredith Heyer","0.411"
"69",1445,27124,69,"Mariangela Garcia","0.410"
"70",65,84594,70,"Taylor Winkelman","0.409"
"71",1222,80819,70,"Katelyn Vinson","0.409"
"72",1083,22308,72,"Angelique Elemen","0.408"
"73",8875,15447,72,"Haley Cooper","0.408"
"74",9013,63770,72,"Morgan Rathmann","0.408"
"75",8965,75975,75,"Autumn Suydam","0.407"
"76",13028,56597,75,"Cailah Niles","0.407"
"77",30191,14150,75,"Kali Clement","0.407"
"78",30192,76102,75,"Sara Sweatt","0.407"
"79",757,50736,79,"Jade Mcgarr","0.406"
"80",995,34621,79,"Amy Hickman","0.406"
"81",1116,44237,79,"Alexus Lawellin","0.406"
"82",1222,41959,79,"Erin Knox","0.406"
"83",11276,53736,79,"Sarah Montei","0.406"
"84",347,74732,84,"Breeanna Stevens","0.405"
"85",767,72197,84,"Andrea Sitter","0.405"
"86",1274,58199,84,"Kylie Orr","0.405"
"87",30051,72720,84,"Hannah Smith","0.405"
"88",41,60689,88,"Carly Peterson","0.404"
"89",568,50794,88,"Delaney Mcginn","0.404"
"90",499,64414,90,"Christa Reisinger","0.402"
"91",1170,7314,90,"Erin Boone","0.402"
"92",9680,71977,90,"Kassidy Simons","0.402"
"93",30088,55212,90,"Zoe Murillo","0.402"
"94",30140,73131,90,"Brigitte Snow","0.402"
"95",3,49193,95,"Brenna Martini","0.401"
"96",30002,8287,95,"Ansley Brantley","0.401"
"97",533,45231,97,"Ashley Lew","0.400"
"98",12799,35818,97,"Cassie Holstein","0.400"
"99",13,49777,99,"Malea Maye","0.399"
"100",41,61122,99,"Carley Pickett","0.399"
"101",995,64330,99,"Brielle Reighn","0.399"
"102",1010,83799,99,"Austin Wilkerson","0.399"
