"","team_id","player_id","rank","player","slg"
"1",809,19383,1,"Sydney Despres","0.987"
"2",28749,18515,2,"Krista Deburger","0.942"
"3",303,4280,3,"Annemarie Bartow","0.941"
"4",1450,10210,4,"Erica Burney","0.927"
"5",218,21483,5,"Kerrigan Dura","0.917"
"6",717,67587,6,"Cassie Ruscz","0.897"
"7",451,33720,7,"Rachel Heizer","0.862"
"8",622,72049,8,"Molly Simpson","0.861"
"9",1340,50198,9,"Mallory Mcclafferty","0.860"
"10",22626,29481,10,"Emily Gorecki","0.858"
"11",382,9589,11,"Desiree Buboi","0.857"
"12",30041,27324,12,"Kierston Garner","0.844"
"13",637,8134,13,"Kimberly Brady","0.840"
"14",14795,49136,14,"Kaylee Martinez","0.838"
"15",336,70479,15,"Kelcie Senchak","0.837"
"16",745,36516,15,"Cassetty Howerin","0.837"
"17",11036,21402,17,"Morgan Dunn","0.831"
"18",330,26643,18,"Jennifer Galavotti","0.830"
"19",329,41821,19,"Dana Knapp","0.829"
"20",313,65857,20,"Kelly Robichaud","0.824"
"21",139,71994,21,"Scoop Simon","0.822"
"22",622,20609,21,"Kim Dorsey","0.822"
"23",221,12214,23,"Nikki Caruso","0.821"
"24",1124,1769,24,"Shelby Anderson","0.812"
"25",30064,56758,24,"Shelby Noel","0.812"
"26",750,25375,26,"Mara Forsyth","0.807"
"27",382,32781,27,"Aarin Hartenstein","0.806"
"28",789,55313,28,"Mackenzie Murphy","0.802"
"29",8687,70000,29,"Patti Sciglimpaglia","0.799"
"30",364,44020,30,"Megan Larson","0.798"
"31",684,62838,30,"Jill Pulek","0.798"
"32",777,2674,32,"Maddy Atkocaitis","0.796"
"33",781,626,32,"Marialena Ahern","0.796"
"34",30044,33599,34,"Jenna Heffner","0.795"
"35",622,41997,35,"Paige Knussman","0.790"
"36",12973,75778,35,"Kayla Sullenberger","0.790"
"37",12399,5030,37,"Jessica Behr","0.786"
"38",567,11943,38,"Aj Carrasco","0.782"
"39",484,51725,39,"Kendall Meehan","0.780"
"40",27892,1735,39,"Meagan Anderson","0.780"
"41",531,50702,41,"Bailey Mcelwain","0.774"
"42",44,72914,42,"Mary beth Smith","0.771"
"43",1203,9193,42,"Leah Brown","0.771"
"44",17094,83693,44,"Lindsey Wiggins","0.770"
"45",1400,37007,45,"Heather Hummel","0.769"
"46",341,69359,46,"Alexis Schiff","0.766"
"47",1062,45655,47,"Lacey Lindsey","0.765"
"48",218,45891,48,"Lexi Litwiller","0.763"
"49",644,73186,49,"Allison Snyder","0.760"
"50",50,46024,50,"Karen Lockhart","0.758"
"51",722,71468,51,"Hayden Short","0.756"
"52",1066,1689,52,"Jordan Anderson","0.754"
"53",618,46116,53,"Nikki Logergren","0.753"
"54",73,75834,54,"Madison Sullivan","0.750"
"55",30029,33291,54,"Kelly Hayes","0.750"
"56",259,73108,56,"Shilah Snead","0.749"
"57",973,14867,57,"Marie Collop","0.743"
"58",452,80045,58,"Andi Vansickle","0.740"
"59",775,44244,58,"Gabby Lavinio","0.740"
"60",684,76307,60,"Delaney Sylvester","0.738"
"61",779,23460,61,"Caroline Fairbanks","0.737"
"62",351,38841,62,"Emily Johnson","0.735"
"63",1254,30016,63,"Danielle Grayson","0.734"
"64",565,28432,64,"Madison Gilman","0.732"
"65",22626,69233,64,"Emily Schaper","0.732"
"66",2694,75563,66,"Katie Struewing","0.731"
"67",30085,17371,66,"Julia D'arrigo","0.731"
"68",1340,13789,68,"Gabrielle Cinquemani","0.729"
"69",21830,35215,69,"Hannah Hoban","0.728"
"70",121,60079,70,"Darian Pelsor","0.726"
"71",770,82470,70,"Erin Weber","0.726"
"72",1400,85697,70,"Taylor Yancey","0.726"
"73",385,41701,73,"Kaitlin Klinchock","0.724"
"74",755,51783,73,"Hannah Mehrle","0.724"
"75",1451,45909,73,"Kailey Liverman","0.724"
"76",123,2973,76,"Jessica Babcock","0.721"
"77",221,78268,76,"Taylor Torre","0.721"
"78",382,13067,78,"Sophia Chapelone","0.718"
"79",278,53438,79,"Mikaela Mitsch","0.717"
"80",374,13485,80,"Mackenzie Chitwood","0.715"
"81",247,55700,81,"Danni Napoli","0.713"
"82",452,3281,81,"Brittany Bait","0.713"
"83",987,50693,81,"Josie Mcelroy","0.713"
"84",760,61457,84,"Anna Pisac","0.712"
"85",1450,77012,84,"Amber Tepen","0.712"
"86",11538,9270,84,"Samantha Brown","0.712"
"87",42,81414,87,"Elaine Walker","0.711"
"88",263,78153,87,"Sarah Tompkins","0.711"
"89",22626,73301,89,"Kristen Solari","0.709"
"90",30114,71198,89,"Greta Sheridan","0.709"
"91",8490,83992,91,"Brianna Williams","0.708"
"92",221,50105,92,"Wynne Mccann","0.707"
"93",123,29701,93,"Chelsea Grady","0.706"
"94",17094,62681,93,"Brittany Propri","0.706"
"95",382,48536,95,"Alicia Marino","0.705"
"96",525,73017,95,"Taylor Smith","0.705"
"97",28593,44710,95,"Savannah Lee","0.705"
"98",1111,68298,98,"Tiffany Samsoe","0.703"
"99",30085,42367,99,"Courtney Koser","0.702"
"100",641,31258,100,"Tori Haag","0.701"
