"","team_id","player_id","rank","player","rc"
"1",809,19368,1,"Sydney Despres"," 84.84"
"2",218,21467,2,"Kerrigan Dura"," 72.01"
"3",259,73064,3,"Shilah Snead"," 72.00"
"4",1450,10204,4,"Erica Burney"," 68.18"
"5",22626,29462,5,"Emily Gorecki"," 67.05"
"6",745,36497,6,"Cassetty Howerin"," 63.97"
"7",382,9583,7,"Desiree Buboi"," 62.68"
"8",303,4276,8,"Annemarie Bartow"," 62.03"
"9",622,72007,9,"Molly Simpson"," 62.00"
"10",755,51751,10,"Hannah Mehrle"," 59.82"
"11",139,71952,11,"Scoop Simon"," 59.25"
"12",11036,21386,12,"Morgan Dunn"," 57.65"
"13",30041,27306,13,"Kierston Garner"," 56.46"
"14",622,20593,14,"Kim Dorsey"," 56.29"
"15",22626,73257,15,"Kristen Solari"," 55.03"
"16",14795,49106,16,"Kaylee Martinez"," 54.62"
"17",622,41973,17,"Paige Knussman"," 54.33"
"18",17094,83642,18,"Lindsey Wiggins"," 54.15"
"19",382,13058,19,"Sophia Chapelone"," 54.13"
"20",1111,51102,20,"Bryn Mckie"," 53.61"
"21",451,33701,21,"Rachel Heizer"," 53.51"
"22",221,12206,22,"Nikki Caruso"," 53.47"
"23",278,53405,23,"Mikaela Mitsch"," 53.21"
"24",8687,69958,24,"Patti Sciglimpaglia"," 52.36"
"25",1400,85644,25,"Taylor Yancey"," 52.27"
"26",42,81364,26,"Elaine Walker"," 51.97"
"27",382,32762,27,"Aarin Hartenstein"," 51.89"
"28",30064,56724,28,"Shelby Noel"," 51.65"
"29",567,11935,29,"Aj Carrasco"," 51.52"
"30",637,8128,30,"Kimberly Brady"," 51.18"
"31",597,66516,31,"Robyn Rohr"," 51.15"
"32",717,67546,32,"Cassie Ruscz"," 50.91"
"33",452,3277,33,"Brittany Bait"," 50.52"
"34",1062,45627,34,"Lacey Lindsey"," 50.50"
"35",1111,68257,35,"Tiffany Samsoe"," 50.37"
"36",684,76261,36,"Delaney Sylvester"," 50.18"
"37",12399,5026,37,"Jessica Behr"," 50.01"
"38",329,41797,38,"Dana Knapp"," 49.91"
"39",30044,33580,39,"Jenna Heffner"," 49.60"
"40",28749,18501,40,"Krista Deburger"," 48.89"
"41",1451,45881,41,"Kailey Liverman"," 48.85"
"42",2751,65761,42,"Rachel Roberts"," 48.84"
"43",351,7520,43,"Sammy Bost"," 48.79"
"44",573,36974,44,"Christine Hume"," 48.68"
"45",218,45863,45,"Lexi Litwiller"," 48.25"
"46",973,14855,46,"Marie Collop"," 47.91"
"47",684,62801,47,"Jill Pulek"," 47.63"
"48",1203,9187,48,"Leah Brown"," 47.57"
"49",531,50671,49,"Bailey Mcelwain"," 47.48"
"50",259,19528,50,"Ashley Deyoung"," 47.43"
"51",750,25358,51,"Mara Forsyth"," 47.27"
"52",44,46185,52,"Jessica Long"," 47.02"
"53",21830,35196,53,"Hannah Hoban"," 46.99"
"54",722,71426,54,"Hayden Short"," 46.64"
"55",203,34812,55,"Carli Hill"," 46.55"
"56",1179,58047,56,"Melanie Oord"," 46.44"
"57",1340,50168,57,"Mallory Mcclafferty"," 46.37"
"58",642,18668,58,"Dani Degregory"," 45.70"
"59",259,1650,59,"Carly Anderson"," 45.59"
"60",789,45392,60,"Erica Li"," 45.47"
"61",1400,36988,61,"Heather Hummel"," 45.32"
"62",44,72870,62,"Mary beth Smith"," 45.13"
"63",28593,44683,63,"Savannah Lee"," 44.89"
"64",263,78106,64,"Sarah Tompkins"," 44.84"
"65",542,71193,65,"Vada blue Sherrill"," 44.74"
"66",1450,76966,66,"Amber Tepen"," 44.72"
"67",341,69317,67,"Alexis Schiff"," 44.55"
"68",484,51693,68,"Kendall Meehan"," 44.54"
"69",775,44217,69,"Gabby Lavinio"," 44.50"
"70",22626,21432,70,"Brenna Duperry"," 44.40"
"71",565,28413,71,"Madison Gilman"," 44.36"
"72",641,31239,72,"Tori Haag"," 44.03"
"73",259,72897,73,"Morgan Smith"," 43.58"
"74",755,76735,74,"Janet Taylor"," 43.50"
"75",411,39174,75,"Amanda Jones"," 43.43"
"76",177,28732,76,"Lauren Godden"," 43.27"
"77",330,26625,76,"Jennifer Galavotti"," 43.27"
"78",973,24155,76,"Brittany Ferrell"," 43.27"
"79",479,41250,79,"Diana King"," 43.24"
"80",777,2670,80,"Maddy Atkocaitis"," 43.17"
"81",374,13475,81,"Mackenzie Chitwood"," 43.13"
"82",1066,1687,82,"Jordan Anderson"," 43.11"
"83",547,30543,83,"Jennifer Groat"," 42.89"
"84",30037,25575,84,"Kaylee Fox"," 42.77"
"85",411,16477,85,"Erin Cressman"," 42.75"
"86",12973,75732,86,"Kayla Sullenberger"," 42.54"
"87",1124,1767,87,"Shelby Anderson"," 42.33"
"88",217,79161,88,"Janelle Turnquest"," 42.00"
"89",2694,75518,89,"Katie Struewing"," 41.99"
"90",789,55279,90,"Mackenzie Murphy"," 41.95"
"91",398,39520,91,"Jasmin Joseph"," 41.91"
"92",382,48506,92,"Alicia Marino"," 41.72"
"93",217,62232,93,"Ashley Powers"," 41.66"
"94",221,78220,94,"Taylor Torre"," 41.41"
"95",808,6187,95,"Ama Biney"," 41.12"
"96",217,12146,96,"Melody Carter"," 41.03"
"97",808,31053,97,"Lindsay Gurska"," 40.90"
"98",17094,62644,98,"Brittany Propri"," 40.83"
"99",808,55325,99,"Nina Murphy-cook"," 40.79"
"100",121,60043,100,"Darian Pelsor"," 40.67"
