"","team_id","player_id","rank","player","slg"
"1",9004,63879,1,"Samantha Reilly","1.169"
"2",1376,28492,2,"Brooke Goad","1.006"
"3",568,38572,3,"Jaiden Johnson","1.000"
"4",767,32017,4,"Ashley Hardin","0.987"
"5",11416,35048,5,"Brooke Hodgson","0.976"
"6",30028,59839,6,"Ashley Perez","0.955"
"7",767,53616,7,"Kylee Moore","0.903"
"8",701,75710,8,"Tylia Sylestine","0.886"
"9",1402,26386,9,"Andrea Gahan","0.870"
"10",30013,53798,10,"Taylor Moran","0.856"
"11",30222,59346,11,"Kyleigh Payne","0.852"
"12",206,10037,12,"Erikka Burke","0.847"
"13",1371,81572,13,"Elexis Watson","0.839"
"14",155,43661,14,"Clara Larson","0.835"
"15",790,79266,15,"Lani Van zyl","0.833"
"16",159,59801,16,"Elizabeth Perdue","0.815"
"17",223,51643,17,"Madison Mendoza","0.811"
"18",537,38576,18,"Jamie Johnson","0.802"
"19",1199,8919,19,"Ragan Broome","0.798"
"20",181,10580,20,"Kelly Byrd","0.797"
"21",423,83290,20,"Faith Willenbrock","0.797"
"22",929,33101,22,"Tyler Hays","0.792"
"23",8875,74380,23,"Lindsey Stigler","0.789"
"24",734,53128,24,"Jessica Mohl","0.782"
"25",30028,52968,25,"Lynsey Mitchell","0.779"
"26",996,10325,26,"Brenna Busby","0.777"
"27",1028,84168,27,"Jenna Witt","0.776"
"28",499,63941,28,"Christa Reisinger","0.775"
"29",13028,56182,29,"Cailah Niles","0.765"
"30",25,41154,30,"Taegan Kirk","0.764"
"31",1170,44737,30,"Kylee Leonhardt","0.764"
"32",11416,77679,32,"Annmarie Torres","0.762"
"33",30058,12532,33,"Kayla Cato","0.760"
"34",675,64560,34,"Patricia Riches","0.759"
"35",30125,85908,34,"Tori Zimmermann","0.759"
"36",632,38939,36,"Cortni Jones","0.757"
"37",70,57162,37,"Nicoleen Ochoa","0.756"
"38",1314,35318,37,"Kala Holder","0.756"
"39",436,57559,39,"Serena Olson","0.754"
"40",1274,83326,40,"Anna Williams","0.750"
"41",1126,23614,41,"Taylor Favinger","0.748"
"42",2697,27302,41,"Bailey Gaspar","0.748"
"43",70,60667,43,"Jacqueline Pickering","0.744"
"44",246,74462,43,"Kaity Stocker","0.744"
"45",30075,56286,43,"Emma Noble","0.744"
"46",507,82021,46,"Kaitlin Weis","0.743"
"47",30141,65579,46,"Jessie Rock","0.743"
"48",65,82553,48,"Kalynn Wheeland","0.742"
"49",93,9087,49,"Jessica Brown","0.734"
"50",427,76764,50,"Jordyn Thomas","0.733"
"51",767,79225,51,"Suka Van gurp","0.732"
"52",74,46818,52,"Allison Luzzi","0.730"
"53",8875,80770,53,"Beth Walker","0.729"
"54",347,81876,54,"Ericka Webster","0.725"
"55",25,65547,55,"Karina Rocha","0.720"
"56",1318,68674,55,"Emily Schaffer","0.720"
"57",1445,47616,55,"Ariana Maldonado","0.720"
"58",41,60224,58,"Shannon Petersen","0.719"
"59",383,51389,59,"Jess Meidl","0.717"
"60",1097,77221,60,"Hayley Tierce","0.715"
"61",1085,32160,61,"Jessica Harney","0.714"
"62",791,17867,62,"Erica Davis","0.713"
"63",23157,73268,62,"Nicole Spiegelberg","0.713"
"64",591,63742,64,"Courtney Reeves","0.711"
"65",30093,80810,64,"Jaycie Walker","0.711"
"66",423,6637,66,"Rebecca Blatt","0.709"
"67",11416,37648,66,"Kaila Jacobi","0.709"
"68",30202,47902,68,"Dani Manning","0.708"
"69",1433,8389,69,"Jordyn Breitbarth","0.707"
"70",30177,20990,70,"Morgan Dufour","0.705"
"71",435,85417,71,"Olivia Young","0.704"
"72",507,40007,72,"Erin Keeney","0.703"
"73",1126,56347,72,"Olivia Nolan","0.703"
"74",13,78384,74,"Lavette Tucker","0.702"
"75",1083,22143,74,"Angelique Elemen","0.702"
"76",30181,52282,74,"Alexis Miles","0.702"
"77",30180,18107,77,"Danelle Day","0.701"
"78",30125,10649,78,"Isis Cabral","0.695"
"79",1176,34998,79,"Kelsie Hocutt","0.694"
"80",9630,40997,80,"Lauryn King","0.693"
"81",30138,26417,80,"Brooke Gajewski","0.693"
"82",13,54808,82,"Brianna Murillo","0.690"
"83",1170,12514,83,"Mackenzie Cates","0.687"
"84",11403,18137,84,"Stephanie Day","0.686"
"85",30028,26936,85,"Nicole Garcia","0.683"
"86",10,33021,86,"Jada Hayes","0.682"
"87",55,84582,86,"Sharik Woods","0.682"
"88",407,44601,86,"Skania Lemus","0.682"
"89",1170,7273,86,"Erin Boone","0.682"
"90",429,10847,90,"Brianna Caldwell","0.681"
"91",1238,80229,91,"Kelsey Vining","0.677"
"92",159,64244,92,"Kirstin Reynolds","0.676"
"93",205,12322,92,"Cameron Cassinelli","0.676"
"94",30177,14071,94,"Lindzi Clemmer","0.674"
"95",1023,83606,95,"Maria Williamson","0.673"
"96",427,72083,96,"Becky Smith","0.672"
"97",30202,18867,96,"Cheyenne Demaree","0.672"
"98",3,48839,98,"Brenna Martini","0.671"
"99",10,31690,99,"Alaina Hampton","0.669"
"100",159,73756,99,"Calli Star","0.669"
"101",1257,71439,99,"Haley Simonds","0.669"
