"","team_id","player_id","rank","player","k_bb"
"1",262,45725,1,"Allison Lipovsky","7.2"
"2",689,20531,2,"Makaleigh Dooley","6.9"
"3",9630,80501,3,"Hannah Vet","6.2"
"4",11416,34394,4,"Kimbri Herring","5.4"
"5",30052,72800,5,"Kylee Smith","5.0"
"6",30050,31333,6,"Ali Haesele","4.8"
"7",30120,6212,7,"Anna Biondo","4.6"
"8",468,4051,8,"Maddy Barone","4.3"
"9",1460,50099,9,"Makayla Mccarthy","4.1"
"10",12799,79509,10,"Erin Utterbrink","4.1"
"11",675,78456,11,"Nicolette Trapani","4.0"
"12",30181,8243,12,"Taylor Brandts","4.0"
"13",30028,5506,13,"Colleen Bentke","4.0"
"14",436,41321,14,"Carly Kingery","3.9"
"15",30221,77082,15,"Mallory Teunissen","3.9"
"16",1274,360,16,"Jordan Adams","3.9"
"17",2746,18603,17,"Allyson Deemer","3.8"
"18",543,60191,18,"Stephanie Pepper","3.8"
"19",765,36275,19,"Amanda Houck","3.6"
"20",593,60505,20,"Morgan Perry","3.6"
"21",1346,38706,21,"Staci Johns","3.6"
"22",360,72370,22,"Bekah Slattery","3.6"
"23",436,77777,23,"Andee Tiffee","3.5"
"24",744,45683,24,"Shontel Linnette","3.5"
"25",30152,9148,25,"Katelyn Brown","3.5"
"26",790,41640,26,"Jordyn Kleman","3.4"
"27",30180,8162,27,"Alex Brake","3.4"
"28",30199,57069,28,"Callie Nunes","3.4"
"29",216,14593,29,"Tiffany Cole","3.4"
"30",1402,18590,30,"Alix Dedreu","3.4"
"31",54,21208,31,"Stephi Dullum","3.3"
"32",280,37051,32,"Erin Hunt","3.3"
"33",262,30749,33,"Alexandra Grys","3.2"
"34",9680,1873,34,"Ilona Andringa","3.2"
"35",103,74062,35,"Megan Stacy","3.2"
"36",507,72903,36,"Rachel Smith","3.2"
"37",1376,76806,37,"Victoria Taylor","3.1"
"38",230,55283,38,"Melanie Murphy","3.1"
"39",25,48595,39,"Brandy Marlett","3.1"
"40",30123,46314,40,"Cecilia Lopez","3.0"
"41",12799,13083,41,"Mallory Chapman","3.0"
"42",65,17867,42,"Alyssa Davies","3.0"
"43",25,34878,43,"Morgan Hill","3.0"
"44",11416,75876,44,"Mckenzie Surface","3.0"
"45",1167,24052,45,"Mckenzi Ferguson","2.9"
"46",613,9090,46,"Danielle Brown","2.9"
"47",1012,38225,47,"Jessica Jarecki","2.9"
"48",241,86325,48,"Cyrena Zemaitis","2.9"
"49",30123,43937,49,"Brooke Larsen","2.9"
"50",422,51445,51,"Kendruena Mcpherson","2.8"
"51",1071,52241,51,"Montana Mesler","2.8"
"52",395,10992,52,"Alyssa Callans","2.8"
"53",8956,59123,53,"Jennifer Paride","2.8"
"54",20794,57778,54,"Francais Olexa","2.8"
"55",560,79669,55,"Tonimarie Valeriano","2.7"
"56",561,14744,56,"Mac kenzie Collier","2.7"
"57",533,5706,57,"Emma Bernet","2.7"
"58",1023,12220,58,"Christine Carver","2.6"
"59",1076,165,60,"Hannah Absalom","2.6"
"60",30178,55351,60,"Karly Murray","2.6"
"61",696,28255,61,"Sarah Gilbert","2.6"
"62",39,37125,62,"Morgan Hunter","2.6"
"63",1010,75307,63,"Lexie Strasser","2.5"
"64",734,12121,64,"Kathryn Carter","2.5"
"65",41,52519,65,"Ashley Mickschl","2.5"
"66",35,75434,66,"Hannah Stroe","2.5"
"67",30093,56226,68,"Chanel Newcomer","2.5"
"68",1079,9468,68,"Hailey Bryan","2.5"
"69",95,28298,69,"Haley Gilham","2.5"
"70",1072,33919,70,"Morgan Hendrix","2.4"
"71",30051,57595,71,"Leslie Odom","2.4"
"72",1348,40223,72,"Briana Keaveney","2.4"
"73",13028,60189,73,"Kayla Pepper","2.4"
"74",30119,3746,74,"Cameron Barber","2.4"
"75",30058,56859,75,"Tiaria Norman","2.4"
"76",1439,77464,76,"Emily Thompson","2.4"
"77",333,9193,77,"Maci Brown","2.4"
"78",1174,72645,78,"Courtney Smith","2.4"
"79",208,79776,79,"Nikole Van gennep","2.4"
"80",1439,53941,81,"Emily Moore","2.3"
"81",468,44180,81,"Sarah Lavallee","2.3"
"82",1085,35637,82,"Sydney Holland","2.3"
"83",593,24554,83,"Courtney Fisher","2.3"
"84",1174,82415,84,"Josie Weber","2.3"
"85",790,43952,85,"Mckenna Larsen","2.2"
"86",10870,55058,87,"Kaitlin Munda","2.2"
"87",246,5051,87,"Madi Beining","2.2"
"88",174,43814,89,"Allie Lapallo","2.2"
"89",1448,43112,89,"Shearyna Labasan","2.2"
"90",23157,58550,90,"Ashley Owens","2.2"
"91",354,70879,91,"Cassie Shaw","2.1"
"92",435,22670,92,"Avery English","2.1"
"93",30126,57968,93,"Taylor Olson","2.1"
"94",237,81344,94,"Courtney Walker","2.1"
"95",568,46508,95,"Logan Losh","2.1"
"96",30045,457,96,"Ashton Adkins","2.1"
"97",30220,17406,97,"Terri van Dagens","2.1"
"98",1009,13354,98,"Jayden Chestnut","2.1"
"99",1328,30148,99,"Shannon Greene","2.1"
"100",10,738,100,"Kiara Akles","2.1"
