"","team_id","player_id","rank","player","whip"
"1",300,83527,1,"Ally Wiegand",0.676
"2",601,77070,1,"Lindsey Thayer",0.676
"3",1451,66460,3,"Jazmyn Rohrer",0.794
"4",745,36901,4,"Hanna Hull",0.795
"5",28749,54583,5,"Renae Morton",0.88
"6",538,56333,6,"Aj Nichols",0.887
"7",973,36381,7,"Kassie Howard",0.901
"8",565,83425,8,"Candace Whittemore",0.913
"9",142,31023,9,"Anna Gurr",0.919
"10",564,9692,10,"Katrina Buczkowski",0.924
"11",717,79735,11,"Kristi Van meter",0.936
"12",22626,15706,12,"Jennifer Corona",0.943
"13",217,73797,13,"Jacqueline Spizizen",0.946
"14",120,58340,14,"Amanda Osterhus",0.957
"15",398,11174,15,"Colleen Campbell",0.963
"16",28593,16788,16,"Haley Crumpton",0.973
"17",1064,69102,17,"Elisabeth Schaffer",0.977
"18",259,18572,18,"Jesse Dedomenico",0.992
"19",2694,59420,19,"Olivia Paszek",0.999
"20",673,45984,20,"Talia Loda",1.005
"21",1468,15123,21,"Cindy Connoly",1.012
"22",443,56940,22,"Josie Novak",1.016
"23",286,39375,22,"Sydney Jones",1.016
"24",542,53019,24,"Kiana Millsaps",1.018
"25",12973,62049,25,"Megan Potter",1.021
"26",30044,67187,26,"Jess Rozick",1.049
"27",1094,73329,27,"Madison Sorensen",1.059
"28",775,79245,28,"Paige Uliase",1.067
"29",372,8314,29,"Samantha Bratland",1.079
"30",549,66011,30,"Liz Rodarte",1.081
"31",1340,11565,31,"Theresa Cardello",1.087
"32",182,34292,32,"Sarah Herold",1.095
"33",247,40809,33,"Ashlyn Kersch",1.103
"34",438,35082,34,"Liz Hippen",1.104
"35",570,32361,35,"Sarah Harms",1.106
"36",805,11068,36,"Julia Camardo",1.107
"37",121,30769,37,"Stefanie Guercio",1.108
"38",303,6275,38,"Emma Bischoff",1.115
"39",815,45248,39,"Ginger Lewis",1.12
"40",300,81276,40,"Brea Walker",1.122
"41",517,45431,41,"Kirsten Lightel",1.128
"42",12399,34464,41,"Melissa Hess",1.128
"43",1062,1686,43,"Jordan Anderson",1.135
"44",789,55226,44,"Mackenzie Murphy",1.139
"45",443,11663,45,"Amanda Carisone",1.142
"46",577,64136,46,"Lexi Reetz",1.146
"47",30041,3865,47,"Miranda Barker",1.147
"48",215,40978,48,"Megan Kieselback",1.151
"49",712,55580,49,"Alanna Namit",1.152
"50",114,27921,50,"Anna Gernant",1.157
"51",238,30967,50,"Kelsi Gunarathne",1.157
"52",8688,63819,52,"Morgan Raymer",1.158
"53",18,83620,53,"Jessica Wilcox",1.16
"54",24,79239,53,"Lorena Ukanwa",1.16
"55",548,52728,55,"Caitlyn Miller",1.161
"56",789,21269,56,"Rebecca Duncan",1.166
"57",595,35146,57,"Ally Hjort",1.167
"58",69,35155,58,"Katie Hoadley",1.17
"59",8688,819,59,"Jessica Alberts",1.175
"60",806,86138,60,"Chelsea Zang",1.181
"61",775,41493,61,"Aimee Kistner",1.182
"62",25719,75431,62,"Emily Strouse",1.183
"63",200,7081,63,"Morgan Bolduk",1.184
"64",114,7451,64,"Ellie Borst",1.191
"65",633,76039,65,"Jennifer Sweeney",1.192
"66",73,77923,66,"Scottie Todd",1.195
"67",122,31774,67,"Ilissa Hamilton",1.204
"68",1133,39250,67,"Jen Jones",1.204
"69",150,57871,69,"Alyssa Olson",1.207
"70",24400,67559,70,"Jorden Russell",1.208
"71",615,29666,70,"Julie Graf",1.208
"72",451,33672,72,"Rachel Heizer",1.214
"73",411,42093,73,"Joy Kolakowsi",1.217
"74",730,84158,74,"Kaitlyn Willis",1.22
"75",1254,71602,75,"Jen Sieminski",1.226
"76",530,80596,76,"Rebecca Vilchez",1.234
"77",329,65183,77,"Jacqueline Riley",1.239
"78",297,33516,78,"Mariah Hedges",1.242
"79",344,19748,79,"Missy Dieckman-meyer",1.248
"80",805,49554,80,"Bella Matthias",1.255
"81",1203,31488,80,"Hannah Halepaska",1.255
"82",1355,58204,80,"Hannah Ortiz",1.255
"83",203,48869,83,"Kelsi Martin",1.257
"84",259,70730,84,"Lauren Shannon",1.259
"85",8911,47785,85,"Abby Mahsem",1.26
"86",21830,21922,86,"Melissa Eckman",1.263
"87",804,32147,87,"Macy Hanson",1.265
"88",42,64415,87,"Steph Renner",1.265
"89",656,72641,89,"Hannah Smith",1.266
"90",50,59973,90,"Kirsten Pelletier",1.275
"91",633,64441,91,"Morgan Rentzheimer",1.278
"92",424,8884,92,"Gracie Brookens",1.279
"93",8567,52905,93,"Sarah Miller",1.282
"94",185,52594,94,"Madison Milaszewski",1.285
"95",597,25025,95,"Krista Flugstad",1.286
"96",531,38796,96,"Gabby Johnson",1.301
"97",372,15422,97,"Courtney Cooper",1.302
"98",139,54666,97,"Laura kate Moss",1.302
"99",787,10664,99,"Sarah Byrnes",1.303
"100",263,16120,100,"Cheyanne Cox",1.307
"101",1450,62408,100,"Katie Price",1.307
