"","team_id","player_id","rank","player","sb"
"1",257,22555,1,"Cortni Emanuel",52
"2",229,58957,2,"Madisyn Palmer",49
"3",352,86130,3,"Nicole Yozzo",46
"4",270,34838,4,"Dasha Hill",45
"5",388,17382,5,"Elicia D'orazio",44
"6",30095,4343,6,"Janessa Bassett",43
"7",365,1832,7,"Aliyah Andrews",42
"8",655,22047,7,"Maddie Edmonston",42
"9",10411,28458,7,"Ansley Gilstrap",42
"10",43,69380,10,"Natalie Schilling",40
"11",610,86283,11,"Kimiko Zapanta",39
"12",37,20894,12,"Victoria Draper",38
"13",229,46002,12,"Emily Lochten",38
"14",316,50391,12,"Allie Mccourt",38
"15",655,56442,15,"Kinsey Nichols",37
"16",199,57127,16,"Ciera Nunez",36
"17",97,14174,17,"Brooke Clemetson",35
"18",655,63525,17,"Jaquelyn Ramon",35
"19",87,25310,19,"Jenna Foreman",34
"20",457,55400,19,"Leah Murray",34
"21",509,63188,19,"Sabrina Rabin",34
"22",810,75956,19,"Honnah Susor",34
"23",61,18095,23,"Mariah Davis",33
"24",234,32731,23,"Cali Harrod",33
"25",603,86472,23,"Lauren Zick",33
"26",758,68209,23,"Takesha Saltern",33
"27",1092,7342,23,"Andria Booth",33
"28",249,26291,28,"Marta Fuentes",32
"29",302,82293,28,"Lexi Watts",32
"30",766,76731,28,"Alley Taylor",32
"31",61,82136,31,"Iesha Waters",31
"32",61,37916,31,"Ryan Jackson",31
"33",66,81164,31,"Kora Wade",31
"34",107,66787,31,"Lindsay Rood",31
"35",244,21181,31,"Lauren Duggar",31
"36",419,6250,31,"Precious Birdsong",31
"37",8,9111,37,"Eliisa Brown",30
"38",201,4692,37,"Kayla Bear",30
"39",1004,23995,37,"Morgan Felts",30
"40",306,6744,40,"Rebecca Blitz",29
"41",404,72715,40,"Delaney Smith",29
"42",406,67362,40,"Meghan Rud",29
"43",697,53034,40,"Keeli Milligan",29
"44",446,86000,44,"Damali Young",28
"45",678,23794,44,"Kasey Fava",28
"46",731,14041,44,"Jazmin Clarke",28
"47",30024,15356,44,"Skylar Cook",28
"48",67,19800,48,"Lexi Diemmanuele",27
"49",129,78081,48,"Lacy Tolfree",27
"50",366,72827,48,"Katie Smith",27
"51",402,50208,48,"Justyce Mcclain",27
"52",433,16151,48,"Elantra Cox",27
"53",1356,7077,48,"Nicole Bolasky",27
"54",116,59128,54,"Kara Paradowski",26
"55",306,38411,54,"Gabbi Jenkins",26
"56",7,21547,56,"Casey Durham",25
"57",112,47557,56,"Kelsi Maday",25
"58",202,55338,56,"Paige Murphy",25
"59",305,72095,56,"Leslie Sims",25
"60",678,72634,56,"Ashly Smith",25
"61",101,36244,61,"Savannah Horvath",24
"62",366,16744,61,"Jazlyn Crowder",24
"63",498,65805,61,"Rochelle Roberts",24
"64",509,45383,61,"Rachel Lewis",24
"65",529,47471,61,"Alexis Mack",24
"66",735,44365,61,"Taylor Lawson",24
"67",2711,60207,61,"Navia Penrod",24
"68",48,26584,68,"Meghan Gagliano",23
"69",180,27678,68,"Leanna Gearhart",23
"70",312,6988,68,"Aralee Bogar",23
"71",694,44437,68,"Aubrey Leach",23
"72",695,20263,68,"Savannah Dodson",23
"73",731,53592,68,"Leah Molina",23
"74",756,10003,68,"Kelly Burdick",23
"75",813,40749,68,"Shelby Kennedy",23
"76",26172,71203,68,"Kayla Sheridan",23
"77",97,83973,77,"Ariana Williams",22
"78",244,12330,77,"Caroline Cash",22
"79",249,6803,77,"Sidney Bloomfield",22
"80",270,82033,77,"Taylor Warrick",22
"81",352,63038,77,"Ashley Quidolit rabago",22
"82",391,987,77,"Tori Alexander",22
"83",528,82559,77,"Shelby Weeks",22
"84",620,4192,77,"Melissa Barry",22
"85",620,3943,77,"Elise Barnes",22
"86",695,23446,77,"Halie Fain",22
"87",699,80864,77,"Terren Vinson",22
"88",1092,81106,77,"Kaylee Wacaster",22
"89",11504,49191,77,"Sabrina Martinez",22
"90",61,72771,90,"Jacki Smith",21
"91",68,85963,90,"Brittany Younan",21
"92",189,38977,90,"Macy Johnson",21
"93",199,34752,90,"Baylea Higgs",21
"94",363,49091,90,"Destiny Martinez",21
"95",600,70487,90,"Jordan Seneca",21
"96",625,67271,90,"Kelsey Royalty",21
"97",1004,72206,90,"Oakley Sisemore",21
"98",28755,36767,90,"Kelsey Huff",21
"99",48,1703,99,"Kendall Anderson",20
"100",112,3348,99,"Kendall Baker",20
"101",199,34863,99,"Jodie Hill",20
"102",228,7776,99,"Tyra Bowers",20
"103",249,9818,99,"Criza Bulanadi",20
"104",410,48198,99,"Tiffany Mangiameli",20
"105",419,10058,99,"Summer Burgess",20
"106",457,83713,99,"Taylor Wike",20
"107",485,19342,99,"Shelby Deschamps",20
"108",509,56088,99,"Morgan Nelson",20
"109",563,26583,99,"Marissa Gagliano",20
"110",631,24579,99,"Ellie Fisher",20
"111",758,8702,99,"Mckinley Brinkerhoff",20
