"","team_id","player_id","rank","player","rc"
"1",414,73440,1,"Karli Spaid"," 97.57"
"2",428,57399,2,"Jess Oakland"," 89.86"
"3",47,77713,3,"Mckayla Timmons"," 83.50"
"4",703,2686,4,"Reese Atwood"," 79.61"
"5",193,17816,5,"Claire Davidson"," 79.21"
"6",414,28868,6,"Jenna Golembiewski"," 77.10"
"7",782,84819,7,"Cc Wong"," 75.55"
"8",235,81376,8,"Skylar Wallace"," 75.49"
"9",386,50487,9,"Miah Mcdonald"," 74.57"
"10",522,8734,10,"Alyssa Brito"," 73.65"
"11",235,58331,11,"Korbe Otis"," 73.24"
"12",782,3902,12,"Addison Barnard"," 72.58"
"13",234,4616,13,"Jaysoni Beachum"," 70.62"
"14",2743,1310,14,"Victoria Altamirano"," 70.22"
"15",522,38407,15,"Tiare Jennings"," 69.57"
"16",587,72760,15,"Morgan Smith"," 69.57"
"17",459,49634,17,"Brooklynn Maxwell"," 68.68"
"18",414,41907,18,"Kate Kobayashi"," 68.22"
"19",110,8122,19,"Maya Brady"," 67.86"
"20",742,30074,20,"Addy Greene"," 67.65"
"21",742,65282,21,"Emma Ritter"," 67.51"
"22",255,6400,22,"Mallorie Black"," 64.31"
"23",196,37755,23,"Emma Jackson"," 64.17"
"24",27,36286,24,"Kayt Houston"," 64.00"
"25",1395,34799,25,"Kelci Hill"," 63.89"
"26",742,51217,26,"Cori Mcmillan"," 63.19"
"27",311,1079,27,"Angelina Allen"," 63.13"
"28",458,66000,28,"Arianna Rodi"," 62.79"
"29",1104,24267,29,"Kristin Fifield"," 62.77"
"30",235,22783,30,"Jocelyn Erickson"," 62.07"
"31",522,14614,31,"Jayda Coleman"," 61.63"
"32",51,29568,32,"Shaylon Govan"," 61.34"
"33",68,40305,33,"Lauren Keleher"," 60.70"
"34",463,1831,34,"Billie Andrews"," 60.61"
"35",703,69937,35,"Mia Scott"," 60.10"
"36",522,59083,36,"Ella Parker"," 59.92"
"37",466,34292,37,"Gabby Herrera"," 59.37"
"38",235,81469,38,"Reagan Walsh"," 59.33"
"39",257,40131,39,"Jayda Kearney"," 58.74"
"40",414,6658,40,"Holly Blaska"," 58.73"
"41",110,58734,41,"Sharlize Palacios"," 58.55"
"42",1104,78491,42,"Ashley Trierweiler"," 58.45"
"43",664,7370,43,"Hannah Borden"," 58.43"
"44",521,81593,44,"Caroline Wang"," 57.57"
"45",193,80107,45,"Aminah Vega"," 57.20"
"46",466,58706,46,"Haley Painter"," 57.10"
"47",697,11367,47,"Trinity Cannon"," 57.02"
"48",388,79190,48,"Brooklyn Ulrich"," 56.93"
"49",465,48945,49,"Ariana Martinez"," 56.60"
"50",355,67002,50,"Rachel Roupe"," 56.28"
"51",670,79743,50,"Sara Vanderford"," 56.28"
"52",317,10520,52,"Reed Butler"," 56.03"
"53",386,646,53,"Haley Ahr"," 56.01"
"54",68,14478,54,"Caitlin Coker"," 55.81"
"55",414,16976,55,"Allie Cummins"," 55.74"
"56",626,3716,56,"Mac Barbara"," 55.40"
"57",234,21938,57,"Michaela Edenfield"," 55.26"
"58",202,65123,58,"Jeanay Riley"," 54.91"
"59",772,68350,59,"Taylor Sanders"," 54.44"
"60",406,33483,60,"Tori Hedgecock"," 54.34"
"61",90,14136,61,"Jessica Clements"," 53.61"
"62",732,18243,62,"Abby Dayton"," 53.55"
"63",371,3997,63,"Sydney Barnett"," 53.35"
"64",386,62759,64,"Peyton Pusey"," 53.16"
"65",659,45683,65,"Jackie Lis"," 53.05"
"66",1104,46332,66,"Ramsay Lopez"," 52.95"
"67",472,59409,67,"Dezianna Patmon"," 52.67"
"68",234,32208,68,"Kalei Harding"," 52.13"
"69",693,60884,69,"Kaili Phillips"," 52.02"
"70",107,10492,70,"Elon Butler"," 51.91"
"71",29,40604,71,"Dakota Kennedy"," 51.74"
"72",694,52927,72,"Kiki Milloy"," 51.49"
"73",275,75713,73,"Sophie Sun"," 51.22"
"74",529,11704,74,"Ariel Carlson"," 51.11"
"75",306,53062,75,"Taylor Minnick"," 50.89"
"76",310,70873,76,"Jamie Sheeran"," 50.79"
"77",434,35869,77,"Alex Honnold"," 50.71"
"78",587,68271,78,"Kyleigh Sand"," 50.69"
"79",66,30639,79,"Sydney Groves"," 50.35"
"80",257,54604,80,"Sara Mosley"," 50.32"
"81",77,522,81,"Ailana Agbayani"," 50.26"
"82",255,1170,82,"Sara beth Allen"," 50.23"
"83",766,6356,83,"Blaire Bizette"," 50.22"
"84",703,74701,84,"Katie Stewart"," 49.86"
"85",509,65774,85,"Kansas Robinson"," 49.80"
"86",660,65898,86,"Paige Rocha"," 49.75"
"87",521,28712,87,"Karli Godwin"," 49.70"
"88",502,54001,88,"Amailee Morales"," 49.66"
"89",742,23359,89,"Cameron Fagan"," 49.58"
"90",30135,47174,89,"Kayla Lyon"," 49.58"
"91",29,69999,91,"Carlie Scupin"," 49.54"
"92",465,23637,92,"Jesse Farrell"," 49.42"
"93",539,29383,92,"Maddie Gordon"," 49.42"
"94",725,83094,92,"Ashton White"," 49.42"
"95",147,13960,95,"Mckenzie Clark"," 49.38"
"96",87,83119,96,"Ella White"," 48.93"
"97",522,60996,97,"Kasidi Pickering"," 48.92"
"98",388,27870,98,"Bella Gerlach"," 48.80"
"99",472,73520,98,"Desirae Spearman"," 48.80"
"100",77,2776,100,"Huntyr Ava"," 48.64"
