"","team_id","player_id","rank","player","hr"
"1",155,13723,1,"Cassidy Chvatal",20
"2",1170,62591,2,"Madison Primm",18
"3",1462,74803,2,"Hannah Stevens",18
"4",11416,2468,2,"Myah Arrieta",18
"5",767,7927,5,"Emilee Boyer",17
"6",1009,65475,5,"Terin Ritz",17
"7",30052,41970,5,"Carleigh Knowles",17
"8",734,26939,8,"Aniston Gano",16
"9",1462,8958,8,"Savanna Brooks",16
"10",790,38700,10,"Braelee Jodarski",15
"11",799,39016,10,"Mia Johnson",15
"12",1000,3226,10,"Macauley Bailey",15
"13",1097,66481,10,"Ashlyn Rogers",15
"14",93,78398,14,"Tereise Tosi",14
"15",30052,63903,14,"Natalie Ray",14
"16",30092,74942,14,"Sydney Stewart",14
"17",30192,82340,14,"Amberly Way",14
"18",30262,28319,14,"Sarah Giles",14
"19",25,78816,19,"Tatiana Trotter",13
"20",65,82937,19,"Allison Wenrich",13
"21",159,47281,19,"Holly Lynn",13
"22",358,53408,19,"Marissa Mitchell",13
"23",643,37188,19,"Alexsa Hurd",13
"24",643,57195,19,"Julia Nutter",13
"25",1000,65704,19,"Mari Robbins",13
"26",1071,24888,19,"Brooke Flewelling",13
"27",1170,82036,19,"Lani Warren",13
"28",1199,71460,19,"Maia Sholter",13
"29",9012,29973,19,"Katie Gray",13
"30",9223,75199,19,"Maddie Stone",13
"31",30002,2603,19,"Brianna Asmondy",13
"32",30127,18187,19,"Kristen Davyduke",13
"33",30191,35118,19,"Rycca Hinton",13
"34",30220,55662,19,"Kendall Nakano",13
"35",155,70489,35,"Lexie Semeyn",12
"36",216,76838,35,"Lydia Taylor",12
"37",413,5586,35,"Miki Berg",12
"38",591,8876,35,"Kenzie Bromley",12
"39",767,29823,35,"Lauren Granger",12
"40",1072,10315,35,"Gabby Burroughs",12
"41",1085,75477,35,"Paige Strickland",12
"42",1170,41062,35,"Avery Kiger",12
"43",1348,63732,35,"Eliana Raposo",12
"44",1376,19948,35,"Regan Dillon",12
"45",1462,70094,35,"Hali Scott",12
"46",9081,60104,35,"Sydney Pelzer",12
"47",11416,20095,35,"Ally Distler",12
"48",30134,59770,35,"Ashlynn Pauwels",12
"49",30154,36860,35,"Gracie Hughes",12
"50",30192,52149,35,"Avery Mercer",12
"51",41,10834,51,"Andrea Cain",11
"52",174,1055,51,"Linzey Allard",11
"53",208,76796,51,"Hannah Taylor",11
"54",427,69555,51,"Nicole Schmitt",11
"55",757,25338,51,"Logan Forman",11
"56",995,76730,51,"Ashleigh Tavaska",11
"57",1013,52423,51,"Hannah Meyer",11
"58",1170,29933,51,"Alexandria Gray",11
"59",1199,59205,51,"Farley Park",11
"60",8935,82271,51,"Sydney Watson",11
"61",10870,54047,51,"Lauren Moore",11
"62",197,65184,62,"Delaney Ridgell",10
"63",205,46886,62,"Bryn Lucht",10
"64",205,39836,62,"Jazlyn Kalehuawehe",10
"65",339,72523,62,"Morgan Slomkowski",10
"66",360,3493,62,"Blaire Balestrini",10
"67",413,51658,62,"Jenna Medhus",10
"68",734,6995,62,"Carly Bogart",10
"69",765,48388,62,"Paige Marabell",10
"70",767,75220,62,"Halie Stoneking",10
"71",767,45816,62,"Emily Liskai",10
"72",790,84893,62,"Alyssa Woelfel",10
"73",1000,81921,62,"Kennady Warder",10
"74",1009,44954,62,"Rylee Lemos",10
"75",1126,13742,62,"Sam Ciasullo",10
"76",1170,81526,62,"Cassidy Wall",10
"77",1170,63226,62,"Katelyn Rackard",10
"78",1314,78774,62,"Kadyn Trochim",10
"79",1348,48487,62,"Sofia Marella",10
"80",8965,26661,62,"Amiah Galcatcher",10
"81",9754,12298,62,"Laynee Case",10
"82",11276,56258,62,"Kate Newberry",10
"83",30052,53921,62,"Rylie Moody",10
"84",30177,45234,62,"Kendra Levesque",10
"85",30180,85856,62,"Callie Yellin",10
"86",30180,47297,62,"Kaylee Lyon",10
"87",30202,82829,62,"Greenlee Wells",10
"88",30262,85818,62,"Maddy Ybarra",10
"89",25,2121,89,"Laylonna Applin",9
"90",41,16922,89,"Desi Cuevas",9
"91",65,45858,89,"Emma Little",9
"92",130,77654,89,"Taylor Thompson",9
"93",206,80184,89,"Alondra Vasquez",9
"94",243,52798,89,"Arden Miller",9
"95",413,7415,89,"Alexia Boring",9
"96",413,27756,89,"Jaiden Geist",9
"97",591,22425,89,"Olivia Elliott",9
"98",598,35785,89,"Brooke Holmes",9
"99",767,36492,89,"Abby Howell",9
"100",767,11375,89,"Avery Cannon",9
"101",1000,66551,89,"Syerra Rogers",9
"102",1001,26709,89,"Brianna Gallagher",9
"103",1257,74348,89,"Maddy Staples",9
"104",1343,21901,89,"Heather Ebner",9
"105",1403,33427,89,"Maci Head",9
"106",1448,1827,89,"Emma Andrewjeski",9
"107",1462,42575,89,"Raelynn Kramer",9
"108",13028,8175,89,"Lauren Brakovec",9
"109",30013,69117,89,"Alexa Scalzo",9
"110",30052,64018,89,"Sydnee Reaves",9
"111",30055,865,89,"Ally Alcayaga",9
"112",30063,76956,89,"Shelby Telegdy",9
"113",30138,73942,89,"Morgan Spodarek",9
"114",30180,66470,89,"Abbey Rogers",9
"115",30192,11365,89,"Talissa Cannady",9
