"","team_id","player_id","rank","player","rc"
"1",372,75026,1,"Anna Strien"," 67.14"
"2",745,36306,2,"Cassetty Howerin"," 65.18"
"3",622,14742,3,"Leanne Collins"," 62.36"
"4",805,41544,4,"Mallory Klotz"," 62.05"
"5",44,45953,5,"Jessica Long"," 61.46"
"6",22626,29305,6,"Emily Gorecki"," 57.32"
"7",597,27680,7,"Jenna George"," 56.39"
"8",750,25222,8,"Mara Forsyth"," 55.18"
"9",1062,59985,9,"Jayme Perez"," 54.74"
"10",673,20844,10,"Kristen Drobiak"," 54.66"
"11",443,49281,11,"Janae Matos"," 53.13"
"12",1062,45099,12,"Linzie Lewis"," 52.59"
"13",259,72517,13,"Morgan Smith"," 51.92"
"14",1179,24706,14,"Cheyenne Fletcher"," 51.84"
"15",18,77128,15,"Liz Thompson"," 51.41"
"16",28593,44456,16,"Savannah Lee"," 51.25"
"17",1254,69177,17,"Jackie Schneider"," 50.82"
"18",2798,25246,18,"Gillian Fortier"," 50.79"
"19",805,53929,19,"Haley Morelli"," 50.52"
"20",542,59824,20,"Makenzie Pennell"," 50.49"
"21",11036,71372,21,"Alexa Silk"," 50.11"
"22",329,67521,22,"Emily Sabo"," 49.96"
"23",20220,72739,23,"Emily Snow"," 49.73"
"24",44,627,24,"Kaitlyn Aherron"," 49.68"
"25",30064,56430,25,"Shelby Noel"," 49.07"
"26",1112,12170,26,"Makayla Carver"," 48.79"
"27",815,67110,27,"Carleigh Ruleman"," 48.48"
"28",1111,38931,28,"Kate Jolliff rosado"," 48.42"
"29",1099,38165,29,"Megan Jenkerson"," 48.25"
"30",966,6147,30,"Jackie Bilotti"," 48.05"
"31",17094,50951,31,"Heather Mclean"," 48.04"
"32",1254,30790,32,"Becky Guinto"," 47.32"
"33",642,25268,33,"Lauren Fortunato"," 47.22"
"34",30044,33404,34,"Jenna Heffner"," 47.17"
"35",42,80941,35,"Elaine Walker"," 47.02"
"36",745,64648,36,"Kiersten Richardson"," 46.41"
"37",30037,25438,37,"Kaylee Fox"," 46.29"
"38",382,48259,38,"Alicia Marino"," 46.02"
"39",401,79977,39,"Roxanne Vento"," 45.80"
"40",684,62474,40,"Jill Pulek"," 45.77"
"41",296,31107,41,"Holly Haberkorn"," 45.54"
"42",684,75863,42,"Delaney Sylvester"," 45.14"
"43",24317,28725,43,"Mekenzi Golden"," 45.09"
"44",296,29694,44,"Courtney Grasz"," 44.88"
"45",382,9546,45,"Desiree Buboi"," 44.47"
"46",160,3489,46,"Melissa Balkema"," 44.45"
"47",300,5601,47,"Sam Berghoff"," 44.11"
"48",789,40913,48,"Jessica Kim"," 43.67"
"49",789,17089,49,"Lexi Curt"," 43.41"
"50",364,43770,50,"Megan Larson"," 43.18"
"51",1162,4158,51,"Emily Barrs"," 42.82"
"52",279,19510,52,"Maranda Diaz"," 42.67"
"53",245,3874,53,"Alyssa Barlow"," 42.63"
"54",2694,6692,54,"Savannah Blevins"," 42.45"
"55",1203,9152,55,"Leah Brown"," 42.43"
"56",12399,5005,56,"Jessica Behr"," 42.38"
"57",373,41477,57,"Kayla Kline"," 42.35"
"58",139,1846,58,"Leah Andrews"," 42.23"
"59",218,21356,59,"Kerrigan Dura"," 42.14"
"60",759,10259,60,"Abby Burroughs"," 42.13"
"61",30035,41081,61,"Liz King"," 42.00"
"62",451,33524,62,"Rachel Heizer"," 41.83"
"63",1400,29127,63,"Kaymee Gooden"," 41.78"
"64",1111,57456,64,"Becca Oldham"," 41.48"
"65",717,67195,65,"Cassie Ruscz"," 41.33"
"66",372,10275,66,"Ashley Burrows"," 41.27"
"67",622,60905,67,"Annie Pietanza"," 41.26"
"68",615,11848,68,"Emily Carr"," 41.01"
"69",1111,67904,69,"Tiffany Samsoe"," 40.99"
"70",589,85663,70,"Kelly Yusko"," 40.98"
"71",121,59730,71,"Darian Pelsor"," 40.95"
"72",300,67151,72,"Jillian Runyon"," 40.90"
"73",182,69866,73,"Lauren Secaras"," 40.89"
"74",14795,48858,74,"Kaylee Martinez"," 40.85"
"75",2694,76189,75,"Alexis Tarver"," 40.80"
"76",30037,3018,76,"Carly Bachna"," 40.61"
"77",601,62218,77,"Ashley Prince"," 40.60"
"78",798,51791,78,"Abby Menting"," 40.42"
"79",809,19272,79,"Sydney Despres"," 40.22"
"80",531,70510,80,"Alyson Shaw"," 40.11"
"81",411,16405,81,"Erin Cressman"," 39.52"
"82",12973,41576,82,"Jenna Knable"," 39.50"
"83",1112,53967,83,"Sabrina Moreno"," 38.98"
"84",14795,69164,84,"Molly Schnaubelt"," 38.88"
"85",681,15767,85,"Alexandra Cosenzo"," 38.86"
"86",1133,8763,86,"Bri Brochu"," 38.78"
"87",28593,16728,87,"Haley Crumpton"," 38.62"
"88",139,59477,88,"Rachael Payne"," 38.29"
"89",531,27161,89,"Megan Garner"," 38.25"
"90",22626,26042,89,"Kristin Frost"," 38.25"
"91",452,44557,91,"Logan Lehman"," 38.23"
"92",789,54998,92,"Mackenzie Murphy"," 38.11"
"93",30047,68829,93,"Hunter Schantz"," 37.98"
"94",526,18650,94,"Dana Del genio"," 37.93"
"95",1062,45397,95,"Lacey Lindsey"," 37.92"
"96",88,1290,96,"Marissa Alpaugh"," 37.74"
"97",1159,31705,97,"Jessie Hammers"," 37.71"
"98",597,53469,98,"Amber Montero"," 37.69"
"99",313,9269,99,"Vanessa Brown"," 37.66"
"100",526,57028,100,"Katie O'gorman"," 37.65"
