"","team_id","player_id","rank","player","k_7"
"1",8875,65832,1,"Kayla Robins","12.3"
"2",383,65161,2,"Coley Ries","11.3"
"3",947,30981,3,"Jalissa Gum","11.1"
"4",54,85898,4,"Jessica Yost","10.6"
"5",984,84392,5,"Kirsten Wilson","10.6"
"6",262,45732,6,"Allison Lipovsky"," 9.8"
"7",25,48602,7,"Brandy Marlett"," 9.4"
"8",291,84074,8,"Maddie Williams"," 8.9"
"9",1448,40020,9,"Anna Kasner"," 8.8"
"10",30058,56869,10,"Tiaria Norman"," 8.8"
"11",2755,52794,11,"Claire Miller"," 8.6"
"12",995,61887,12,"Sydney Ponto"," 8.5"
"13",543,60201,13,"Stephanie Pepper"," 8.4"
"14",1314,65785,14,"Emmie Robertson"," 8.4"
"15",1009,13357,15,"Jayden Chestnut"," 8.3"
"16",159,19003,16,"Darby Demarest"," 8.2"
"17",1116,36976,17,"Autumn Humes"," 8.2"
"18",30140,36967,18,"Brittany Humbel"," 7.9"
"19",65,78065,19,"Mallory Tomaschik"," 7.8"
"20",1000,65314,20,"Lacie Rinus"," 7.8"
"21",30199,32880,21,"Grayson Harvey"," 7.8"
"22",9680,1874,22,"Ilona Andringa"," 7.7"
"23",593,33955,23,"Sam Hennequin"," 7.5"
"24",1376,76818,24,"Victoria Taylor"," 7.4"
"25",13028,60065,25,"Augie Pena"," 7.4"
"26",65,59251,26,"Taylor Parker"," 7.4"
"27",437,33199,27,"Chelsea Hawks"," 7.4"
"28",246,30983,28,"Olivia Gumbita"," 7.3"
"29",790,41645,29,"Jordyn Kleman"," 7.2"
"30",30052,72812,30,"Kylee Smith"," 7.2"
"31",30138,47736,31,"Holly Magre"," 7.1"
"32",30092,48372,32,"Ally Marcano"," 7.1"
"33",383,5276,33,"Libby Bemis"," 7.0"
"34",70,63852,34,"Stefanie Ray"," 7.0"
"35",11416,75888,35,"Mckenzie Surface"," 7.0"
"36",608,473,36,"Stephanie Adkins"," 6.9"
"37",1123,73397,37,"Michelle Sorensen"," 6.8"
"38",1000,82455,38,"Allison Webster"," 6.8"
"39",10,32706,39,"Tyler Harrison"," 6.8"
"40",9680,71965,40,"Kassidy Simons"," 6.7"
"41",9630,25136,41,"Sayaka Foley"," 6.6"
"42",638,84460,42,"Taryn Wilson"," 6.6"
"43",30181,8245,43,"Taylor Brandts"," 6.6"
"44",1012,38229,44,"Jessica Jarecki"," 6.6"
"45",307,86556,45,"Lauren Zola"," 6.5"
"46",30050,31336,46,"Ali Haesele"," 6.5"
"47",1334,72380,47,"Lauren Slatten"," 6.5"
"48",436,41326,48,"Carly Kingery"," 6.4"
"49",74,43345,49,"Kaitlyn Lajoie"," 6.4"
"50",30118,32236,50,"Katelyn Harden"," 6.3"
"51",757,10524,51,"Lyndsay Butler"," 6.3"
"52",360,54773,52,"Rachel Mouillesseaux"," 6.3"
"53",632,50619,53,"Amanda Mcdowell"," 6.2"
"54",8736,57243,54,"Alex O'connor"," 6.2"
"55",354,68428,55,"Dara Sanders"," 6.2"
"56",613,9092,57,"Danielle Brown"," 6.2"
"57",468,30777,57,"Nicole Gubellini"," 6.2"
"58",9223,14452,58,"Amanda Coffrin"," 6.2"
"59",1167,24055,59,"Mckenzi Ferguson"," 6.1"
"60",339,56536,60,"Savannah Nierintz"," 6.1"
"61",1013,9979,61,"Alli Burdette"," 6.1"
"62",696,72607,62,"Breanna Smith"," 6.1"
"63",591,84253,63,"Samantha Willman"," 6.0"
"64",11276,76994,64,"Chandler Terrapin"," 6.0"
"65",19117,47210,65,"Kayla Lynch"," 6.0"
"66",8411,14645,66,"Kendra Coleman"," 6.0"
"67",30154,60475,67,"Jeanie Perrucci"," 5.9"
"68",470,75149,68,"Kylie Stonebreaker"," 5.9"
"69",537,81654,69,"Abbey Walters"," 5.9"
"70",11740,48067,70,"Sarah Maloney"," 5.9"
"71",1403,64708,71,"Kimmy Reynolds"," 5.8"
"72",1376,27304,72,"Kaylee Garner"," 5.8"
"73",30120,6213,73,"Anna Biondo"," 5.7"
"74",21323,35724,74,"Briannen Holloway"," 5.7"
"75",1289,10529,75,"Marissa Butler"," 5.7"
"76",30152,9150,76,"Katelyn Brown"," 5.7"
"77",10,28668,77,"Emily Glover"," 5.7"
"78",30178,55360,78,"Karly Murray"," 5.7"
"79",767,31479,79,"Kilee Halbert"," 5.6"
"80",30124,2166,80,"Morgan Arbogast"," 5.6"
"81",13302,17047,81,"Kara Cunningham"," 5.6"
"82",929,55275,82,"Lauren Murphy"," 5.6"
"83",12810,84842,84,"Jennifer Wolf"," 5.6"
"84",757,30954,84,"Megan Guitar"," 5.6"
"85",30178,27472,85,"Madison Garza"," 5.6"
"86",56,41265,86,"Hannah King"," 5.6"
"87",407,17230,87,"Mckaily Cusumano"," 5.6"
"88",30177,22522,88,"Katera Eltsosie"," 5.6"
"89",360,72382,89,"Bekah Slattery"," 5.5"
"90",2755,2894,90,"Kacey Ayers"," 5.5"
"91",1402,18593,91,"Alix Dedreu"," 5.5"
"92",333,9195,92,"Maci Brown"," 5.5"
"93",1446,23365,93,"Haley Fabian"," 5.5"
"94",568,46515,94,"Logan Losh"," 5.5"
"95",93,83956,95,"Cassandra Williams"," 5.4"
"96",41,84937,96,"Olivia Wolters"," 5.4"
"97",1023,25288,97,"Taylor Forehand"," 5.4"
"98",12799,13086,98,"Mallory Chapman"," 5.4"
"99",20794,57788,99,"Francais Olexa"," 5.4"
"100",10870,55067,100,"Kaitlin Munda"," 5.4"
