"","team_id","player_id","rank","player","opp_avg"
"1",262,45534,1,"Allison Lipovsky",0.144
"2",383,64866,2,"Coley Ries",0.145
"3",8875,65536,3,"Kayla Robins",0.153
"4",947,30843,4,"Jalissa Gum",0.158
"5",25,48390,5,"Brandy Marlett",0.164
"6",1116,36810,6,"Autumn Humes",0.171
"7",757,10483,7,"Lyndsay Butler",0.172
"8",675,12592,8,"Jacqueline Cautela",0.173
"9",1123,73065,8,"Michelle Sorensen",0.173
"10",30199,32732,10,"Grayson Harvey",0.174
"11",1314,65489,11,"Emmie Robertson",0.176
"12",790,41465,12,"Jordyn Kleman",0.178
"13",30052,72483,13,"Kylee Smith",0.179
"14",30181,8217,14,"Taylor Brandts",0.183
"15",2755,52560,15,"Claire Miller",0.184
"16",9630,80153,15,"Hannah Vet",0.184
"17",9680,1869,15,"Ilona Andringa",0.184
"18",30092,48161,18,"Ally Marcano",0.187
"19",757,30816,18,"Megan Guitar",0.187
"20",30191,13860,20,"Danielle Clark",0.188
"21",1009,13305,21,"Jayden Chestnut",0.191
"22",591,83878,22,"Samantha Willman",0.195
"23",995,61611,22,"Sydney Ponto",0.195
"24",65,58986,22,"Taylor Parker",0.195
"25",1126,81296,25,"Bailey Walters",0.198
"26",1402,18515,26,"Alix Dedreu",0.199
"27",30028,41340,27,"Alaina Kissinger",0.2
"28",20794,57529,27,"Francais Olexa",0.2
"29",383,5258,27,"Libby Bemis",0.2
"30",8411,14588,30,"Kendra Coleman",0.201
"31",1328,68438,31,"Bridgette Sappington",0.203
"32",1346,67318,31,"Jorden Russell",0.203
"33",9630,25021,31,"Sayaka Foley",0.203
"34",54,85519,34,"Jessica Yost",0.204
"35",9680,71640,35,"Kassidy Simons",0.205
"36",543,74007,35,"Naomi Stas",0.205
"37",11740,47858,35,"Sarah Maloney",0.205
"38",30058,56616,35,"Tiaria Norman",0.205
"39",95,28174,39,"Haley Gilham",0.206
"40",30118,32094,39,"Katelyn Harden",0.206
"41",291,83700,39,"Maddie Williams",0.206
"42",65,77713,39,"Mallory Tomaschik",0.206
"43",11416,75545,39,"Mckenzie Surface",0.206
"44",9223,25252,44,"Brooklyn Fort",0.207
"45",765,36118,45,"Amanda Houck",0.208
"46",436,41146,45,"Carly Kingery",0.208
"47",1000,65018,45,"Lacie Rinus",0.208
"48",9223,14395,48,"Amanda Coffrin",0.209
"49",1013,9943,49,"Alli Burdette",0.21
"50",25,79091,50,"Kenedy Urbany",0.211
"51",790,43766,50,"Mckenna Larsen",0.211
"52",1462,82178,52,"Rachel Weidner",0.212
"53",13028,59796,53,"Augie Pena",0.213
"54",13302,16980,53,"Kara Cunningham",0.213
"55",984,84017,53,"Kirsten Wilson",0.213
"56",2755,2886,56,"Kacey Ayers",0.214
"57",1376,76471,56,"Victoria Taylor",0.214
"58",1448,39844,58,"Anna Kasner",0.215
"59",437,33051,58,"Chelsea Hawks",0.215
"60",689,52876,58,"Corynn Miner",0.215
"61",30179,31274,61,"Madison Hagood",0.216
"62",407,17161,62,"Mckaily Cusumano",0.217
"63",593,33804,62,"Sam Hennequin",0.217
"64",1000,82086,64,"Allison Webster",0.218
"65",30177,22422,64,"Katera Eltsosie",0.218
"66",130,27888,64,"Katie Giacone",0.218
"67",10,32560,64,"Tyler Harrison",0.218
"68",233,39019,68,"Brandi Jones",0.219
"69",1116,38665,68,"Hannah Johnson",0.219
"70",533,24827,68,"Jaclyn Flores",0.219
"71",470,10536,68,"Megan Butts",0.219
"72",216,40057,72,"Emily Kedrick",0.22
"73",1376,27178,72,"Kaylee Garner",0.22
"74",1403,64414,72,"Kimmy Reynolds",0.22
"75",339,56284,72,"Savannah Nierintz",0.22
"76",608,473,76,"Stephanie Adkins",0.221
"77",1071,74673,77,"Eryn Stockman",0.222
"78",30013,53943,77,"Taylor Moran",0.222
"79",568,46315,79,"Logan Losh",0.223
"80",30179,56583,79,"Madison Nordyke",0.223
"81",159,18922,81,"Darby Demarest",0.224
"82",543,59932,81,"Stephanie Pepper",0.224
"83",1174,82058,83,"Josie Weber",0.225
"84",2814,33863,83,"Kelsee Henry",0.225
"85",30050,31197,85,"Ali Haesele",0.226
"86",477,50972,85,"Laura Mclaughlin",0.226
"87",638,84085,85,"Taryn Wilson",0.226
"88",30146,85210,88,"Carly Xepoleas",0.228
"89",24639,74860,88,"Lexie Storrer",0.228
"90",537,81289,90,"Abbey Walters",0.229
"91",1174,72329,90,"Courtney Smith",0.229
"92",30123,3488,90,"Hannah rose Balke",0.229
"93",30138,47527,90,"Holly Magre",0.229
"94",41,59670,90,"Lexy Pederson",0.229
"95",1170,59003,95,"Brandi Parks",0.23
"96",30140,36801,95,"Brittany Humbel",0.23
"97",10,28539,95,"Emily Glover",0.23
"98",767,31340,95,"Kilee Halbert",0.23
"99",1167,23948,95,"Mckenzi Ferguson",0.23
"100",1257,54276,100,"Devon Morrison",0.232
"101",30141,60963,100,"Olivia Pifer",0.232
"102",360,54534,100,"Rachel Mouillesseaux",0.232
