"","team_id","player_id","rank","player","era"
"1",745,36933,1,"Hanna Hull",0.51
"2",601,77138,2,"Lindsey Thayer",0.585
"3",615,29691,3,"Julie Graf",0.734
"4",443,56994,4,"Josie Novak",0.781
"5",578,81214,5,"Teresa Wagner",0.826
"6",142,31050,6,"Anna Gurr",0.916
"7",517,45472,7,"Kirsten Lightel",1.02
"8",30044,67249,8,"Jess Rozick",1.028
"9",443,11673,9,"Amanda Carisone",1.043
"10",973,14855,10,"Marie Collop",1.075
"11",11839,69377,11,"Jaimie Schleicher",1.153
"12",806,86213,12,"Chelsea Zang",1.157
"13",259,18591,13,"Jesse Dedomenico",1.17
"14",1451,66521,14,"Jazmyn Rohrer",1.186
"15",286,39409,15,"Sydney Jones",1.188
"16",258,64323,16,"Aileen Reilly",1.234
"17",411,85665,17,"Madelyn Yannetti",1.24
"18",426,17854,18,"Kayla Davidson",1.248
"19",21,75330,19,"Morgan Stratton",1.271
"20",1400,63864,20,"Maitlin Raycroft",1.275
"21",372,8321,21,"Samantha Bratland",1.283
"22",973,36412,22,"Kassie Howard",1.314
"23",805,49597,23,"Bella Matthias",1.324
"24",745,85375,24,"Courtney Wright",1.355
"25",329,51280,25,"Shannon Mcmahon",1.382
"26",372,80480,26,"Annie Versnik",1.386
"27",531,38830,27,"Gabby Johnson",1.426
"28",673,46025,28,"Talia Loda",1.429
"29",787,12435,29,"Gabrielle Castelli",1.461
"30",597,25049,30,"Krista Flugstad",1.5
"31",259,70796,31,"Lauren Shannon",1.53
"32",1332,41751,32,"Cat Klostermann",1.537
"33",966,55373,33,"Mary pat Murray",1.558
"34",789,21290,33,"Rebecca Duncan",1.558
"35",1094,73396,35,"Madison Sorensen",1.56
"36",28749,54635,36,"Renae Morton",1.568
"37",238,30994,37,"Kelsi Gunarathne",1.58
"38",795,11663,38,"Jessie Carignan",1.589
"39",542,13582,39,"Caitlin Christian",1.59
"40",313,15039,40,"Haley Congdon",1.594
"41",217,24346,41,"Brittany File",1.595
"42",8746,46253,41,"Lindsey Longuet",1.595
"43",570,12632,43,"Stephanie Caudle",1.598
"44",120,58394,44,"Amanda Osterhus",1.603
"45",1036,8439,45,"Emily Brekke",1.606
"46",351,78,46,"Madeline Abbot",1.626
"47",25719,10023,47,"Kate Burge",1.629
"48",59,82627,48,"Cassie Weiss",1.642
"49",28593,16803,49,"Haley Crumpton",1.66
"50",30064,22568,49,"Samantha Emert",1.66
"51",987,70131,51,"Emily Scupholm",1.67
"52",484,24173,52,"Alexis Ferris",1.677
"53",266,33389,53,"Hannah Heacox",1.701
"54",124,47212,54,"Kelly Lynch",1.718
"55",1468,15137,55,"Cindy Connoly",1.72
"56",376,52574,56,"Sophie Migacz",1.723
"57",2694,59474,57,"Olivia Paszek",1.729
"58",398,55729,57,"Ravenne Nasser",1.729
"59",787,61659,59,"Allison Podmajersky",1.736
"60",581,82474,60,"Eleni Wechsler",1.752
"61",177,3463,61,"Emma Baldwin",1.758
"62",12973,62106,62,"Megan Potter",1.778
"63",793,6657,63,"Lauren Blasczyk",1.789
"64",424,47160,64,"Cathy Lybryk",1.799
"65",755,51024,65,"Anna Mckee",1.803
"66",1159,53890,66,"Colleen Mooney",1.805
"67",565,83499,67,"Candace Whittemore",1.818
"68",564,24683,68,"Erin Fitzsimmons",1.823
"69",656,72708,69,"Hannah Smith",1.836
"70",21830,21943,70,"Melissa Eckman",1.844
"71",114,27945,71,"Anna Gernant",1.852
"72",623,6858,72,"Kelsey Boarman",1.873
"73",804,59983,72,"Megan Pehrson",1.873
"74",24,58745,74,"Gina Pagan",1.875
"75",411,24693,75,"Carrie Fix",1.9
"76",966,69938,76,"Kylee Schwind",1.914
"77",621,6411,76,"Meghan Black",1.914
"78",517,75886,78,"Kaitlin Surdej",1.922
"79",137,54178,79,"Molly Moran",1.95
"80",605,50691,80,"Kylie Mcfadden",1.962
"81",1340,11575,81,"Theresa Cardello",1.968
"82",424,8891,82,"Gracie Brookens",1.969
"83",633,64500,83,"Morgan Rentzheimer",1.975
"84",126,57951,84,"Karly Olson",2.002
"85",150,57925,85,"Alyssa Olson",2.003
"86",8688,63878,86,"Morgan Raymer",2.016
"87",390,19239,87,"Kara Deppe",2.019
"88",296,31271,88,"Holly Haberkorn",2.025
"89",21830,81433,89,"Sarah Walker",2.035
"90",300,81347,90,"Brea Walker",2.044
"91",121,28894,91,"Amy Goldsmith",2.045
"92",297,33545,92,"Mariah Hedges",2.052
"93",300,48667,93,"Mackenzie Marquis",2.053
"94",168,43168,94,"Jamie Lachall",2.056
"95",69,30356,95,"Emily Griffin",2.061
"96",373,70702,96,"Rachael Shady",2.062
"97",134,83103,97,"Samantha Whalen",2.064
"98",784,61656,98,"Celine Podlesney",2.065
"99",150,24871,99,"Maliah Fligg",2.074
"100",442,40221,100,"Sam Keating",2.075
"101",753,32224,100,"Taylor Harcum",2.075
