"","team_id","player_id","rank","player","avg"
"1",782,51162,1,"Sydney Mckinney","0.520"
"2",631,78688,2,"Ashley Trierweiler","0.486"
"3",312,12161,3,"Nia Carter","0.483"
"4",147,10803,4,"Valerie Cagle","0.469"
"5",175,69899,5,"Emma Schutter","0.467"
"6",193,38472,6,"D'auna Jennings","0.462"
"7",6,68524,7,"Venice Sanders","0.452"
"8",110,8138,8,"Maya Brady","0.448"
"9",235,81577,9,"Skylar Wallace","0.447"
"10",334,42471,10,"Kayla Kowalik","0.444"
"11",388,58576,10,"Autumn Owen","0.444"
"12",334,14421,12,"Erin Coffel","0.443"
"13",521,4890,12,"Rachel Becker","0.443"
"14",545,83168,14,"Yvonne Whaley","0.439"
"15",408,18733,15,"Allison Dejidas","0.435"
"16",539,47568,16,"Emily Maddock","0.433"
"17",30095,84586,17,"Tanya Windle","0.432"
"18",68,66770,18,"Kayla Roncin","0.430"
"19",388,14619,19,"Alex Coleman","0.427"
"20",30095,14172,20,"Shea Clements","0.426"
"21",742,9166,21,"Kelsey Brown","0.423"
"22",408,26221,22,"Madison Fry","0.421"
"23",287,26997,23,"Ab Garcia","0.419"
"24",104,51395,24,"Madelyn Mcnally","0.417"
"25",30095,1253,24,"Lauren Almeida","0.417"
"26",660,66064,26,"Paige Rocha","0.416"
"27",522,38497,27,"Tiare Jennings","0.415"
"28",62,81700,28,"Lindsey Walter","0.414"
"29",367,58471,28,"Korbe Otis","0.414"
"30",352,13140,30,"Josie Charles","0.412"
"31",504,62871,30,"Alexis Pupillo","0.412"
"32",522,8750,30,"Alyssa Brito","0.412"
"33",661,29306,30,"Allie Goodin","0.412"
"34",694,53057,30,"Kiki Milloy","0.412"
"35",363,61917,35,"Jaden Pone","0.411"
"36",164,33005,36,"Lexi Hastings","0.410"
"37",14,60877,37,"Morgan Petty","0.409"
"38",522,32149,37,"Kinzie Hansen","0.409"
"39",108,19408,39,"Anna Dethlefson","0.408"
"40",522,14648,39,"Jayda Coleman","0.408"
"41",1104,10199,41,"Hannah Burnett","0.407"
"42",290,24874,42,"Sidney Fletcher","0.406"
"43",410,36590,43,"Ellen Hubbard","0.405"
"44",7,19268,44,"Kindall Deramus","0.404"
"45",7,55541,44,"Madison Myers","0.404"
"46",306,40843,44,"Taryn Kern","0.404"
"47",695,26349,44,"Kaci Fuller","0.404"
"48",116,50787,48,"Christie Mcgee-ross","0.403"
"49",235,23492,48,"Kendra Falby","0.403"
"50",683,15900,50,"Alyssa Costello","0.402"
"51",156,85925,51,"Ashley York","0.401"
"52",28,267,52,"Yannira Acuna","0.400"
"53",47,17609,53,"Amaia Daniel","0.399"
"54",457,9043,53,"Alex Brown","0.399"
"55",236,56771,55,"Neleh Nogay","0.397"
"56",288,14682,55,"Turiya Coleman","0.397"
"57",554,74358,55,"Serena Starks","0.397"
"58",609,42470,55,"Gabbie Kowalik","0.397"
"59",434,35950,59,"Alex Honnold","0.396"
"60",473,33066,59,"Rachael Hathoot","0.396"
"61",68,40399,61,"Lauren Keleher","0.395"
"62",169,56548,61,"Cayla Nielsen","0.395"
"63",635,84626,61,"Abby Wingo","0.395"
"64",129,78099,64,"Abbey Tolmie","0.394"
"65",228,37687,64,"Melkayla Irvis","0.394"
"66",626,22997,66,"Bella Espinoza","0.393"
"67",660,41317,66,"Lexi King","0.393"
"68",700,85587,66,"Kailey Wyckoff","0.393"
"69",732,5085,66,"Aliya Belarde","0.393"
"70",769,8561,66,"Brooklynn Brewington","0.393"
"71",365,14431,71,"Danieca Coffey","0.392"
"72",522,7328,71,"Rylie Boone","0.392"
"73",719,54329,71,"Haley Morgan","0.392"
"74",352,3848,74,"Carley Barjaktarovich","0.391"
"75",110,85273,75,"Jordan Woolery","0.390"
"76",254,9114,75,"Emily Brown","0.390"
"77",277,55646,75,"Maya Nakamura","0.390"
"78",306,53192,75,"Taylor Minnick","0.390"
"79",68,14512,79,"Caitlin Coker","0.389"
"80",104,20444,79,"Ashley Donaldson","0.389"
"81",116,1006,79,"Saige Alfaro","0.389"
"82",315,65039,79,"Lindsey Richardson","0.389"
"83",732,19150,79,"Haley Denning","0.389"
"84",504,20251,84,"Mya Dodge","0.388"
"85",308,38452,85,"Taryn Jenkins","0.387"
"86",472,7728,85,"Kayla Bowen","0.387"
"87",487,25658,87,"Felicity Frame","0.386"
"88",562,25121,87,"Mary Fogg","0.386"
"89",66,31616,89,"Kelsey Hall","0.385"
"90",545,70214,89,"Sarah Seamans","0.385"
"91",659,82046,89,"Elizabeth Warwick","0.385"
"92",756,41732,89,"Baylee Klingler","0.385"
"93",1356,84514,89,"Tai Wilson","0.385"
"94",202,4172,94,"Vianna Barron","0.384"
"95",419,32528,94,"Amaya Harris","0.384"
"96",620,22375,94,"Brooke Ellestad","0.384"
"97",782,46839,94,"Lauren Lucas","0.384"
"98",27,36369,98,"Kayt Houston","0.383"
"99",107,2046,98,"Tatum Anzaldo","0.383"
"100",529,9900,98,"Allee Bunker","0.383"
"101",667,29162,98,"Emily Gonzalez","0.383"
"102",711,43386,98,"Mackenzie Lake","0.383"
