"","team_id","player_id","rank","player","so"
"1",60,71867,1,"Kayla Simacek",349
"2",1036,25168,2,"Gina Followell",265
"3",177,34019,3,"Cami Henry",263
"4",1179,40490,4,"Tayah Kelley",252
"5",1133,72919,5,"Mckenna Smith",249
"6",565,22444,6,"Gracie Ellis",244
"7",45,57483,7,"Moira O'reilly",243
"8",20220,44816,8,"Kennedy Lehn",236
"9",966,62435,9,"Juliana Presto",230
"10",364,33816,10,"Ashlyn Hemm",214
"11",685,55294,11,"Katie Murphy",210
"12",12973,62143,12,"Megan Potter",208
"13",263,16147,13,"Cheyanne Cox",207
"14",30197,12058,13,"Kennedy Carruth",207
"15",492,15558,15,"Gianna Corban",203
"16",200,52539,16,"Alexis Michon",201
"17",46,11082,17,"Nikki Camarati",199
"18",161,27638,18,"Megan Gavin",196
"19",382,71352,19,"Charli Shinstine",192
"20",640,12457,20,"Maddie Castigliego",188
"21",30038,70507,21,"Kayla Senne",184
"22",1400,75520,22,"Ashlyn Strother",183
"23",411,81699,23,"Madison Walter",181
"24",59,84721,24,"Josie Wise",178
"25",8567,50339,25,"Kamryn Mccool",176
"26",30037,66989,26,"Adrienne Rosey",171
"27",808,48934,27,"Katie Martin",170
"28",259,2716,28,"Emily August",169
"29",8981,31977,28,"Maria Hanchuk",169
"30",21,79378,30,"Haley Ullrich",167
"31",88,10677,31,"Avery Byrnes",164
"32",461,17403,32,"Emily Daciw",160
"33",398,13177,33,"Anya Chase",153
"34",809,4238,34,"Emily Bartlett",152
"35",122,53306,34,"Lexi Miskey",152
"36",1434,84508,34,"Sydney Wilson",152
"37",139,48916,37,"Jamie Martin",151
"38",30044,72656,38,"Briana Smith",149
"39",15,61416,39,"Ashley Pion",147
"40",79,31226,40,"Danielle Guzzardi",146
"41",595,57022,41,"Elly Novak",145
"42",578,40012,41,"Jada Karnes",145
"43",412,39223,43,"Brittany Jones",143
"44",28593,9475,44,"Hailee Bryan",141
"45",9500,16563,44,"Trinity Critelli",141
"46",134,40541,46,"Jillian Kelly",140
"47",14718,19676,46,"Kimberly Dick",140
"48",146,86602,46,"Olivia Zoeller",140
"49",42,78120,49,"Hannah Tomasko",139
"50",770,28936,50,"Hailey Golembiewski",138
"51",1111,41610,51,"Alison Klaus",137
"52",424,2332,52,"Aly Armstrong",135
"53",1094,17940,52,"Ashley Davis",135
"54",778,28544,52,"Emilie Gist",135
"55",30190,5377,52,"Kyla Benner",135
"56",8687,1468,52,"Natalie Amato",135
"57",684,37945,57,"Jenny Jacob",134
"58",1332,19882,58,"Allyson Dilday",133
"59",442,12658,59,"Ali Cavallaro",132
"60",390,9945,60,"Caitlyn Burch",130
"61",24317,18256,61,"Jordan Day",129
"62",18,33021,62,"Arden Hatch",128
"63",30042,45776,62,"Katelyn Lipsky",128
"64",84,52788,64,"Ashtyn Miller",127
"65",409,31019,64,"Sarah Gundlach",127
"66",530,34732,66,"Fiona Higgins",126
"67",1115,5929,66,"Lily Beurman",126
"68",401,51856,68,"Brianna Melchionda",125
"69",58,63111,69,"Carly Quint",124
"70",281,39927,69,"Darian Kanno",124
"71",717,39075,69,"Sky Johnson",124
"72",775,4952,72,"Megan Beebe",122
"73",438,44500,73,"Abigail Leber",121
"74",8404,29589,73,"Rebecca Gottleib",121
"75",623,40505,75,"Alex Kelly",120
"76",656,71397,76,"Kaitlyn Shirshac",119
"77",372,15469,77,"Kendra Cooper",118
"78",313,61452,77,"Riley Piromalli",118
"79",297,35976,77,"Sydney Hood",118
"80",30190,82379,80,"Mackenzie Weaver",117
"81",597,53777,81,"Alyssa Montero",116
"82",455,72752,81,"Hannah Smith",116
"83",8981,16057,81,"Jaylin Couto",116
"84",462,52414,81,"Kailey Meyer",116
"85",179,53688,81,"Olivia Monismith",116
"86",8746,51118,81,"Taylor Mckenzie",116
"87",151,58235,87,"Abby Orso",114
"88",16142,50970,87,"Alexa Mchugh",114
"89",973,29471,87,"Hannah Gore",114
"90",686,58655,87,"Meg Ozawa",114
"91",396,208,87,"Megan Ackerman",114
"92",605,60124,87,"Meredith Pence",114
"93",787,52859,93,"Jaelynn Miller",113
"94",656,64973,93,"Jill Richards",113
"95",30171,51005,93,"Madison Mcintosh",113
"96",84,30651,93,"Peyton Gross",113
"97",28749,38596,97,"Carlee Jeter",112
"98",453,8602,97,"Cora Bridgers",112
"99",745,70195,97,"Emily Seale",112
"100",215,18188,97,"Tianna Dawe",112
