"","team_id","player_id","rank","player","slg"
"1",30138,73658,1,"Olivia Stansbury","1.052"
"2",13028,6816,2,"Kayson Boatner","0.993"
"3",1097,83578,3,"Zoe Willis","0.991"
"4",1238,21626,4,"Sierra Easterwood","0.960"
"5",638,48405,5,"Hannah Marsteller","0.933"
"6",728,16465,6,"Katie Crogan","0.885"
"7",9223,51082,7,"Brianna Mcrae","0.872"
"8",1245,22367,8,"Kylie Emanuele","0.866"
"9",11416,31407,9,"Brandi Haller","0.861"
"10",41,58621,10,"Mary Pardo","0.860"
"11",216,76142,11,"Lydia Taylor","0.851"
"12",791,62298,12,"Alleshia Pullen","0.843"
"13",11403,21935,13,"Sami Edwards","0.825"
"14",947,64726,14,"Tymber Riley","0.820"
"15",1000,36559,15,"Macey Hughes","0.814"
"16",996,7348,16,"Kaiden Boren","0.810"
"17",11416,13467,17,"Nicole Christensen","0.808"
"18",13,60328,18,"Sydney Pettus","0.804"
"19",767,54957,19,"Diana Murtha","0.802"
"20",696,27960,20,"Jen Giesey","0.797"
"21",9630,65304,21,"Alli Robinson","0.796"
"22",30088,9800,21,"Julia Bumford","0.796"
"23",106,64845,23,"Caleigh Rister","0.793"
"24",9004,74979,23,"Kaitlyn Stufft","0.793"
"25",9223,28189,25,"Claire Gilmore","0.792"
"26",568,48625,26,"Allisha Martinez","0.787"
"27",11416,19915,26,"Ally Distler","0.787"
"28",11416,7982,28,"Ashley Bradford","0.785"
"29",613,19282,29,"Jenna Devens","0.779"
"30",790,22464,30,"Carly Engelhardt","0.774"
"31",25,68725,31,"Paxton Scheurer","0.771"
"32",1328,82877,32,"Calli Wibbenmeyer","0.766"
"33",1116,70222,33,"Nicole Shano","0.761"
"34",1328,26495,34,"Maya Gallagher","0.760"
"35",30141,65509,35,"Jessie Rock","0.759"
"36",1009,52755,36,"Jacee Minter","0.756"
"37",41,8631,37,"Gracey Brink","0.754"
"38",1170,44697,38,"Kylee Leonhardt","0.753"
"39",41,13601,39,"Torri Chute","0.752"
"40",30051,52514,40,"Rikkelle Miller","0.751"
"41",696,57762,41,"Aaliyah Ortiz","0.750"
"42",10870,17808,41,"Cameron Davis","0.750"
"43",41,45087,43,"Abby Lien","0.745"
"44",9754,8504,43,"Sawyer Brewster","0.745"
"45",1116,17022,45,"Emma Curry","0.744"
"46",11416,72095,45,"Ellie Smith","0.744"
"47",720,27833,47,"Kendra Gibbons","0.736"
"48",30222,52079,48,"Selena Michko","0.734"
"49",241,34718,49,"Gina Hinckley","0.733"
"50",11403,51648,50,"Logan Menzies","0.730"
"51",11403,52122,51,"Kenzie Middleton","0.726"
"52",30140,24004,52,"Sara Fessler","0.724"
"53",30092,76131,53,"Kyleigh Taylor","0.723"
"54",65,63323,54,"Nicolette Ray","0.722"
"55",1023,59518,55,"Chloe Pelham","0.721"
"56",30179,8967,56,"Aaliyah Brown","0.720"
"57",1076,64674,57,"Emily Riggs","0.719"
"58",30002,1839,57,"Kendall Andrews","0.719"
"59",30075,5768,57,"Haley Berube","0.719"
"60",8956,80761,60,"Madison Walker","0.717"
"61",30154,16970,61,"Morgan Curley","0.713"
"62",30177,24750,61,"Kasey Flores","0.713"
"63",347,43098,63,"Millay Lambert","0.712"
"64",628,79073,64,"Brylynn Vallejos","0.711"
"65",55,44921,65,"Deyonce Lewis","0.707"
"66",598,77900,65,"Sydney Trees","0.707"
"67",1079,70534,65,"Avery Shepherd","0.707"
"68",262,28483,68,"Lydia Goble","0.706"
"69",11403,57442,68,"Taylor Olsen","0.706"
"70",93,77691,70,"Tereise Tosi","0.705"
"71",1446,11626,70,"Logan Carlos","0.705"
"72",1023,20512,72,"Bailey Douglas","0.703"
"73",1318,80871,72,"Allyson Wallauer","0.703"
"74",767,67648,74,"Ruby Salzman","0.701"
"75",56,10762,75,"Kaileen Cain","0.699"
"76",1314,33017,75,"Paxtyn Hayes","0.699"
"77",30028,28583,77,"Tatum Goff","0.698"
"78",30128,79126,77,"Kaitlyn Van der zwaag","0.698"
"79",2720,62821,79,"Katelynn Ralston","0.696"
"80",658,21063,80,"Jacqueline Dumont","0.695"
"81",30093,23326,81,"Kathryn Fallen","0.693"
"82",12799,57149,82,"Autumn Oehlstrom","0.691"
"83",30134,1446,83,"Crystal Amaral","0.688"
"84",174,1050,84,"Linzey Allard","0.686"
"85",2814,28243,84,"Jaycee Ginter","0.686"
"86",241,11269,86,"Ashley Cangiano","0.685"
"87",30126,47046,86,"Alexis Maciejowski","0.685"
"88",10,737,88,"Kiara Akles","0.684"
"89",1013,66329,88,"Hannah Rose","0.684"
"90",1314,59528,88,"Kianna Pellegrino","0.684"
"91",1116,32305,91,"Leigha Harris","0.681"
"92",41,85268,92,"Delaney Young","0.679"
"93",224,41998,92,"Paige Kortz","0.679"
"94",159,22340,94,"Morgan Elston","0.678"
"95",1085,66501,94,"Savana Rosson","0.678"
"96",427,76689,96,"Jordyn Thomas","0.677"
"97",205,24353,97,"Brittanee Fisher","0.676"
"98",30244,27008,97,"Kylah Gardner","0.676"
"99",30051,78444,99,"Carly Turner","0.675"
"100",55,84570,100,"Deneisha Wooten","0.673"
"101",507,25878,100,"Madison Friest","0.673"
"102",1059,3776,100,"Hannah Bardeen","0.673"
"103",30177,47519,100,"Brooke Makemson","0.673"
