"","team_id","player_id","rank","player","slg"
"1",30138,74032,1,"Olivia Stansbury","1.052"
"2",13028,6847,2,"Kayson Boatner","0.993"
"3",1097,83995,3,"Zoe Willis","0.991"
"4",1238,21737,4,"Sierra Easterwood","0.960"
"5",638,48649,5,"Hannah Marsteller","0.933"
"6",728,16546,6,"Katie Crogan","0.885"
"7",9223,51337,7,"Brianna Mcrae","0.872"
"8",1245,22479,8,"Kylie Emanuele","0.866"
"9",11416,31566,9,"Brandi Haller","0.861"
"10",41,58924,10,"Mary Pardo","0.860"
"11",216,76531,11,"Lydia Taylor","0.851"
"12",791,62618,12,"Alleshia Pullen","0.843"
"13",11403,22046,13,"Sami Edwards","0.825"
"14",947,65057,14,"Tymber Riley","0.820"
"15",1000,36745,15,"Macey Hughes","0.814"
"16",996,7379,16,"Kaiden Boren","0.810"
"17",11416,13534,17,"Nicole Christensen","0.808"
"18",13,60640,18,"Sydney Pettus","0.804"
"19",767,55240,19,"Diana Murtha","0.802"
"20",696,28099,20,"Jen Giesey","0.797"
"21",9630,65637,21,"Alli Robinson","0.796"
"22",30088,9843,21,"Julia Bumford","0.796"
"23",106,65176,23,"Caleigh Rister","0.793"
"24",9004,75359,23,"Kaitlyn Stufft","0.793"
"25",9223,28330,25,"Claire Gilmore","0.792"
"26",568,48870,26,"Allisha Martinez","0.787"
"27",11416,20016,26,"Ally Distler","0.787"
"28",11416,8018,28,"Ashley Bradford","0.785"
"29",613,19377,29,"Jenna Devens","0.779"
"30",790,22576,30,"Carly Engelhardt","0.774"
"31",25,69076,31,"Paxton Scheurer","0.771"
"32",1328,83294,32,"Calli Wibbenmeyer","0.766"
"33",1116,70583,33,"Nicole Shano","0.761"
"34",1328,26630,34,"Maya Gallagher","0.760"
"35",30141,65844,35,"Jessie Rock","0.759"
"36",1009,53020,36,"Jacee Minter","0.756"
"37",41,8669,37,"Gracey Brink","0.754"
"38",1170,44920,38,"Kylee Leonhardt","0.753"
"39",41,13670,39,"Torri Chute","0.752"
"40",30051,52779,40,"Rikkelle Miller","0.751"
"41",696,58061,41,"Aaliyah Ortiz","0.750"
"42",10870,17899,41,"Cameron Davis","0.750"
"43",41,45312,43,"Abby Lien","0.745"
"44",9754,8542,43,"Sawyer Brewster","0.745"
"45",1116,17110,45,"Emma Curry","0.744"
"46",11416,72461,45,"Ellie Smith","0.744"
"47",720,27972,47,"Kendra Gibbons","0.736"
"48",30222,52341,48,"Selena Michko","0.734"
"49",241,34894,49,"Gina Hinckley","0.733"
"50",11403,51907,50,"Logan Menzies","0.730"
"51",11403,52385,51,"Kenzie Middleton","0.726"
"52",30140,24126,52,"Sara Fessler","0.724"
"53",30092,76520,53,"Kyleigh Taylor","0.723"
"54",65,63646,54,"Nicolette Ray","0.722"
"55",1023,59827,55,"Chloe Pelham","0.721"
"56",30179,9006,56,"Aaliyah Brown","0.720"
"57",1076,65005,57,"Emily Riggs","0.719"
"58",30002,1847,57,"Kendall Andrews","0.719"
"59",30075,5794,57,"Haley Berube","0.719"
"60",8956,81172,60,"Madison Walker","0.717"
"61",30154,17058,61,"Morgan Curley","0.713"
"62",30177,24876,61,"Kasey Flores","0.713"
"63",347,43312,63,"Millay Lambert","0.712"
"64",628,79473,64,"Brylynn Vallejos","0.711"
"65",55,45145,65,"Deyonce Lewis","0.707"
"66",598,78293,65,"Sydney Trees","0.707"
"67",1079,70895,65,"Avery Shepherd","0.707"
"68",262,28624,68,"Lydia Goble","0.706"
"69",11403,57740,68,"Taylor Olsen","0.706"
"70",93,78084,70,"Tereise Tosi","0.705"
"71",1446,11682,70,"Logan Carlos","0.705"
"72",1023,20617,72,"Bailey Douglas","0.703"
"73",1318,81282,72,"Allyson Wallauer","0.703"
"74",767,67992,74,"Ruby Salzman","0.701"
"75",56,10811,75,"Kaileen Cain","0.699"
"76",1314,33185,75,"Paxtyn Hayes","0.699"
"77",30028,28724,77,"Tatum Goff","0.698"
"78",30128,79527,77,"Kaitlyn Van der zwaag","0.698"
"79",2720,63144,79,"Katelynn Ralston","0.696"
"80",658,21173,80,"Jacqueline Dumont","0.695"
"81",30093,23442,81,"Kathryn Fallen","0.693"
"82",12799,57443,82,"Autumn Oehlstrom","0.691"
"83",30134,1453,83,"Crystal Amaral","0.688"
"84",174,1053,84,"Linzey Allard","0.686"
"85",2814,28384,84,"Jaycee Ginter","0.686"
"86",241,11322,86,"Ashley Cangiano","0.685"
"87",30126,47287,86,"Alexis Maciejowski","0.685"
"88",10,738,88,"Kiara Akles","0.684"
"89",1013,66670,88,"Hannah Rose","0.684"
"90",1314,59837,88,"Kianna Pellegrino","0.684"
"91",1116,32469,91,"Leigha Harris","0.681"
"92",41,85689,92,"Delaney Young","0.679"
"93",224,42208,92,"Paige Kortz","0.679"
"94",159,22452,94,"Morgan Elston","0.678"
"95",1085,66842,94,"Savana Rosson","0.678"
"96",427,77078,96,"Jordyn Thomas","0.677"
"97",205,24477,97,"Brittanee Fisher","0.676"
"98",30244,27146,97,"Kylah Gardner","0.676"
"99",30051,78837,99,"Carly Turner","0.675"
"100",55,84990,100,"Deneisha Wooten","0.673"
"101",507,26009,100,"Madison Friest","0.673"
"102",1059,3790,100,"Hannah Bardeen","0.673"
"103",30177,47762,100,"Brooke Makemson","0.673"
