"","team_id","player_id","rank","player","k_7"
"1",685,55196,1,"Katie Murphy","13.1"
"2",46,11065,2,"Nikki Camarati","12.9"
"3",1133,72795,3,"Mckenna Smith","12.0"
"4",1036,25122,4,"Gina Followell","11.5"
"5",161,27591,5,"Megan Gavin","11.0"
"6",966,62329,6,"Juliana Presto","10.8"
"7",45,57384,7,"Moira O'reilly","10.6"
"8",263,16118,8,"Cheyanne Cox","10.4"
"9",364,33759,9,"Ashlyn Hemm","10.3"
"10",12973,62037,10,"Megan Potter","10.2"
"11",177,33962,11,"Cami Henry","10.0"
"12",20220,44738,12,"Kennedy Lehn"," 9.8"
"13",1179,40421,13,"Tayah Kelley"," 9.8"
"14",1400,75395,14,"Ashlyn Strother"," 9.7"
"15",15,61313,15,"Ashley Pion"," 9.6"
"16",382,71232,16,"Charli Shinstine"," 9.5"
"17",200,52445,17,"Alexis Michon"," 9.4"
"18",88,10660,18,"Avery Byrnes"," 9.3"
"19",684,37879,19,"Jenny Jacob"," 9.2"
"20",8981,31923,20,"Maria Hanchuk"," 9.2"
"21",770,28887,21,"Hailey Golembiewski"," 9.1"
"22",60,71747,22,"Kayla Simacek"," 9.1"
"23",461,17372,23,"Emily Daciw"," 9.1"
"24",565,22405,24,"Gracie Ellis"," 9.1"
"25",30037,66875,25,"Adrienne Rosey"," 8.9"
"26",30197,12037,26,"Kennedy Carruth"," 8.9"
"27",492,15530,27,"Gianna Corban"," 8.8"
"28",1115,5920,28,"Lily Beurman"," 8.7"
"29",809,4230,29,"Emily Bartlett"," 8.5"
"30",18,32964,30,"Arden Hatch"," 8.3"
"31",411,81563,31,"Madison Walter"," 8.2"
"32",30190,82241,32,"Mackenzie Weaver"," 8.1"
"33",122,53211,33,"Lexi Miskey"," 8.1"
"34",409,30966,34,"Sarah Gundlach"," 8.0"
"35",21,79244,35,"Haley Ullrich"," 8.0"
"36",79,31172,36,"Danielle Guzzardi"," 8.0"
"37",59,84579,37,"Josie Wise"," 7.8"
"38",778,28495,38,"Emilie Gist"," 7.8"
"39",8567,50253,39,"Kamryn Mccool"," 7.8"
"40",30038,70388,40,"Kayla Senne"," 7.7"
"41",438,44422,41,"Abigail Leber"," 7.7"
"42",139,48833,42,"Jamie Martin"," 7.7"
"43",442,12637,43,"Ali Cavallaro"," 7.6"
"44",1111,41540,44,"Alison Klaus"," 7.6"
"45",398,13155,45,"Anya Chase"," 7.6"
"46",30044,72533,46,"Briana Smith"," 7.6"
"47",42,77990,47,"Hannah Tomasko"," 7.5"
"48",1332,19845,48,"Allyson Dilday"," 7.5"
"49",595,56923,49,"Elly Novak"," 7.4"
"50",24317,18221,50,"Jordan Day"," 7.4"
"51",281,39859,51,"Darian Kanno"," 7.4"
"52",686,58553,52,"Meg Ozawa"," 7.4"
"53",30042,45697,53,"Katelyn Lipsky"," 7.4"
"54",570,35766,54,"Erika Holowka"," 7.4"
"55",605,60022,55,"Meredith Pence"," 7.3"
"56",30171,50915,56,"Madison Mcintosh"," 7.3"
"57",717,39008,57,"Sky Johnson"," 7.3"
"58",597,53682,59,"Alyssa Montero"," 7.3"
"59",8746,51028,59,"Taylor Mckenzie"," 7.3"
"60",134,40472,60,"Jillian Kelly"," 7.3"
"61",412,39156,61,"Brittany Jones"," 7.2"
"62",313,61348,62,"Riley Piromalli"," 7.1"
"63",259,2710,63,"Emily August"," 7.1"
"64",424,2327,64,"Aly Armstrong"," 7.1"
"65",14718,19640,65,"Kimberly Dick"," 7.1"
"66",137,33537,66,"Paige Heffke"," 7.0"
"67",787,52764,67,"Jaelynn Miller"," 7.0"
"68",84,52693,68,"Ashtyn Miller"," 7.0"
"69",297,35918,69,"Sydney Hood"," 7.0"
"70",28593,9461,70,"Hailee Bryan"," 7.0"
"71",564,19991,71,"Marissa Dipaolo"," 6.9"
"72",455,72629,72,"Hannah Smith"," 6.8"
"73",589,43822,73,"Jackie Lara"," 6.8"
"74",1434,84368,74,"Sydney Wilson"," 6.8"
"75",214,28942,75,"Jessica Gomez"," 6.8"
"76",453,8589,76,"Cora Bridgers"," 6.8"
"77",390,9930,77,"Caitlyn Burch"," 6.7"
"78",185,42822,78,"Riley Kuehn"," 6.7"
"79",372,15441,79,"Kendra Cooper"," 6.7"
"80",411,14840,80,"Lydia Collison"," 6.7"
"81",662,73064,81,"Belle Snyder"," 6.6"
"82",783,64373,82,"Liz Renavitz"," 6.5"
"83",44,75727,83,"Taylor Sullivan"," 6.5"
"84",455,77269,84,"Madelyn Thomas"," 6.5"
"85",775,4944,85,"Megan Beebe"," 6.4"
"86",27892,74191,86,"Allie Stanya"," 6.4"
"87",84,30598,87,"Peyton Gross"," 6.4"
"88",656,71277,88,"Kaitlyn Shirshac"," 6.4"
"89",8981,16029,89,"Jaylin Couto"," 6.4"
"90",267,4945,90,"Natalie Beebe"," 6.4"
"91",30033,47024,91,"Brianna Lupa"," 6.3"
"92",798,24399,92,"Madelyn Fink"," 6.2"
"93",623,40436,93,"Alex Kelly"," 6.2"
"94",713,74509,94,"Jordan Stephan"," 6.2"
"95",578,39944,95,"Jada Karnes"," 6.1"
"96",762,31930,96,"Erin Hancock"," 6.1"
"97",227,10804,97,"Sarah Cahill"," 6.0"
"98",132,4294,98,"Lucy Baseheart"," 6.0"
"99",225,70121,99,"Lyndsey Sears"," 6.0"
"100",398,57181,100,"Becca O'connor"," 6.0"
