"","team_id","player_id","rank","player","ip"
"1",30180,53717,1,"Andrea Morales",253.2
"2",734,64486,2,"Samantha Richards",232.2
"3",2814,28263,3,"Jaycee Ginter",226.1
"4",383,81225,4,"Mackenzie Ward",219.3
"5",92,57329,5,"Alyssa Olague",215.1
"6",74,9870,6,"Katie Burawski",214.1
"7",790,59289,7,"Liz Pautz",211.3
"8",30055,47509,8,"Jensen Main",205.1
"9",1057,5872,8,"Kristina Bettis",205.1
"10",1009,46882,10,"Kylee Lynch",197.2
"11",9004,28094,11,"Mikayla Gilgert",194.2
"12",309,72276,12,"Kenzee Smith",190.1
"13",49,3997,12,"Maci Barnhart",190.1
"14",30202,39022,14,"Kayleigh Jones",188.2
"15",9680,14706,15,"Kelsi Collins",188.1
"16",1176,25982,16,"Emma Frost",187.2
"17",593,34388,17,"Haile Hicks",186.3
"18",3,34339,18,"Lindsey Hibbs",185
"19",9630,36411,19,"Hannah Hudson",184
"20",1170,62863,20,"Lauren Rakes",183.2
"21",92,83035,21,"Ashley Wies",182.2
"22",30119,45891,22,"Sydney Long",181.1
"23",3,24973,23,"Claire Fon",180.3
"24",437,29910,23,"Courtney Greene",180.3
"25",65,73021,25,"Callie Sowers",179.2
"26",1274,7313,25,"Sidney Booth",179.2
"27",533,26847,27,"Gisselle Garcia",176.2
"28",339,3157,28,"Bridget Bailey",175.1
"29",30152,66192,28,"Jennifer Romero",175.1
"30",728,83115,30,"Sydney Wilcox",172.2
"31",1371,81053,31,"Amberlyn Walsworth",171.2
"32",9013,62744,32,"Sydney Rader",169.1
"33",584,84695,33,"Ashley Worrell",168.3
"34",159,15460,33,"Hannah rose Corbin",168.3
"35",1348,18771,35,"Carissa Della vecchia",168
"36",1403,23742,36,"Claire Feldkamp",167.2
"37",1460,30779,37,"Kylee Gunkle",166.3
"38",437,40916,38,"Amanda King",166.1
"39",262,4723,39,"Hannah Beatus",165.1
"40",10,54886,40,"Layton Murphy",163.1
"41",568,32209,41,"Kylie Harpman",162.3
"42",30051,15900,42,"Nikole Counts",162.2
"43",598,39372,43,"Trinity Junker",161.3
"44",1245,40803,44,"Hannah Killough",161.2
"45",332,14649,45,"Kendall Collier",159.2
"46",1079,18912,46,"Megan Demler",159.1
"47",947,43701,47,"Shannon Lasey",158
"48",1390,79623,48,"Jodie Vaughn",157.3
"49",1085,17982,48,"Rachel Davis",157.3
"50",30124,5754,50,"Casey Bertke",157.2
"51",1013,4446,50,"Danielle Bauer",157.2
"52",407,5442,52,"Alexi Benson",156.3
"53",1266,1726,52,"Meghan Anderson",156.3
"54",30118,40290,54,"Shelby Keltner",155.2
"55",30177,25503,55,"Taylor Franco",155.1
"56",1346,12580,56,"Catalina Cavazos",155
"57",95,43629,57,"Brooke Larsen",154
"58",9081,57513,58,"Bryanna Olson",152.3
"59",30128,16369,59,"Hanna Cress",152
"60",30221,54529,60,"Ellie Muilenburg",151.1
"61",11403,31544,61,"Alexis Hamilton",150.1
"62",720,74608,61,"Ayriana Stoneback",150.1
"63",429,3956,63,"Avery Barnett",150
"64",8965,32387,63,"Taia Harris",150
"65",30002,69962,65,"Ashlan Sensing",149.1
"66",689,26459,66,"Mariah Galhouse",148.3
"67",35,21113,67,"Josie Duncan",148
"68",1010,32372,68,"Rhaney Harris",147.3
"69",30178,36209,69,"Hannah Howell",147.1
"70",427,19994,69,"Lauren Dixon",147.1
"71",757,1486,69,"Paige Ameel",147.1
"72",2683,16250,72,"Abby Craver",146
"73",613,13245,72,"Jackie Cherry",146
"74",24639,15041,74,"Ashley Connor",145.2
"75",11276,3352,74,"Payton Baker",145.2
"76",2696,77723,76,"Malia Torres",145
"77",1371,47487,77,"Cheyenne Mahy",144.2
"78",54,20164,77,"Stella Dolan",144.2
"79",309,25255,79,"Haylie Foster",144
"80",9012,1549,80,"Kara Amos",143.3
"81",1098,8379,81,"Holly Brehm",143.2
"82",30052,17927,82,"Kristen Davis",143.1
"83",208,59966,83,"Hannah Perkins",142.3
"84",632,23977,84,"Alisyn Ferrell",142.2
"85",41,52151,84,"Ashley Mickschl",142.2
"86",591,19086,86,"Emily Depew",142.1
"87",9754,16360,87,"Braelyne Crenshaw",142
"88",995,16850,88,"Mariah Culver",141.2
"89",1448,20017,89,"Kira Doan",141.1
"90",1170,4929,89,"Morgan Beeler",141.1
"91",243,76611,89,"Sydney Theobald",141.1
"92",30221,52431,92,"Emma Miller",140.1
"93",468,50663,92,"Leine Mckechnie",140.1
"94",435,84619,94,"Bryn Wooldridge",140
"95",1348,43292,95,"Abbie Landrum",139.3
"96",1328,55834,96,"Anna Newcomer",139
"97",9011,21993,96,"Savanah Egger",139
"98",12830,68257,98,"Emily Sappington",138.3
"99",11276,60566,98,"Lakyn Phillips",138.3
"100",1028,4442,100,"Caitlyn Bauer",138.1
