"","team_id","player_id","rank","player","ip"
"1",651,15784,1,"Georgina Corrick",270.1
"2",71,29600,2,"Payton Gottshall",249.2
"3",459,70115,3,"Morgan Scott",244.3
"4",509,84018,4,"Danielle Williams",238.1
"5",670,55056,5,"Jessica Mullins",231.2
"6",249,43739,6,"Sierra Lange",228.3
"7",388,56160,7,"Sydney Nester",226.2
"8",674,80265,8,"Alana Vawter",224
"9",363,3053,9,"Sydney Backstrom",222.3
"10",518,32007,10,"Lexie Handley",220.3
"11",514,11250,11,"Sydney Campbell",215
"12",366,61145,12,"Audrey Pickett",210.3
"13",465,8515,13,"Jenny Bressler",209
"14",796,69931,14,"Maddie Schwartz",208.3
"15",539,59404,15,"Bailey Parshall",208.2
"16",676,83727,16,"Kassidy Wilbur",207.1
"17",10411,36315,17,"Hannah Houge",205.3
"18",817,9768,18,"Elle Buffenbarger",200.2
"19",742,66068,19,"Keely Rochard",199.2
"20",609,82883,20,"Chloe Wendling",199.1
"21",703,20329,21,"Hailey Dolcini",199
"22",519,42125,22,"Mackensie Kohl",198.3
"23",315,12131,23,"Kat Carter",197.2
"24",664,44858,24,"Morgan Leinstock",196.1
"25",418,75218,25,"Alex Storako",195.3
"26",716,38960,26,"Leanna Johnson",194.3
"27",37,60210,27,"Maddie Penta",193.2
"28",1004,4788,28,"Kayla Beaver",192.1
"29",102,5808,29,"Marissa Bertuccio",192
"30",416,52786,30,"Ashley Miller",191.2
"31",454,38100,31,"Hannah James",191.1
"32",650,22078,32,"Clara Edwards",191
"33",774,26808,32,"Reily Galloway",191
"34",234,68452,34,"Kathryn Sandercock",189.3
"35",7,30182,35,"Bailey Greenlee",189.2
"36",669,19717,35,"Steffany Dickerson",189.2
"37",108,9170,37,"Kenedi Brown",187.3
"38",625,56265,38,"Mckenzie Newcomb",187.1
"39",30136,83142,39,"Amanda Weyh",186.1
"40",528,49926,40,"Mariah Mazon",184
"41",68,6869,41,"Allison Boaz",183.2
"42",8,25530,41,"Montana Fouts",183.2
"43",285,56046,43,"Kelly Nelson",182.3
"44",702,358,44,"Jessica Adams",182.2
"45",550,30327,44,"Olivia Grey",182.2
"46",626,3500,46,"Maggie Balint",182.1
"47",1157,5441,47,"Melanie Bennett",181.2
"48",659,32412,48,"Sarah Harness",180.1
"49",521,49751,49,"Kelly Maxwell",179.3
"50",110,23587,49,"Megan Faraimo",179.3
"51",305,5371,51,"Lexi Benko",179.1
"52",148,35913,51,"Melissa Holzopfel",179.1
"53",600,48736,51,"Rachel Marsden",179.1
"54",61,58250,54,"Hannah Ortega",178.1
"55",464,52415,54,"Kamryn Meyer",178.1
"56",2,35773,54,"Sidney Holman-mansell",178.1
"57",756,61564,57,"Gabbie Plain",177.2
"58",229,27251,57,"Lynn Gardner",177.2
"59",257,40850,57,"Madison Kerpics",177.2
"60",772,57153,60,"Shelby Nunn",177.1
"61",1092,47278,61,"Andrea Lyon",176.2
"62",654,66789,62,"Rachel Rook",175.2
"63",48,39676,63,"Annah Junge",175
"64",128,48132,64,"Gianna Mancha",174.1
"65",255,55979,65,"Blake Neleman",173
"66",68,2811,65,"Lizzy Avery",173
"67",649,28586,67,"Grace Glanzer",172.2
"68",244,79022,67,"Sierra Tufts",172.2
"69",129,44823,69,"Grace Lehto",171.3
"70",406,61519,70,"Hannah Pitts",170.3
"71",683,6941,71,"Dawn Bodrug",170.2
"72",587,80615,71,"Jaden Vickers",170.2
"73",112,12740,73,"Jada Cecil",169.3
"74",493,80108,74,"Paige Vargas",169
"75",719,61681,75,"Samantha Pochop",168.2
"76",365,41130,76,"Ali Kilponen",168.1
"77",497,60634,77,"Ashley Peters",167.2
"78",107,31495,77,"Sona Halajian",167.2
"79",115,3817,79,"Georgeanna Barefoot",166.2
"80",769,64918,79,"Savannah Rice",166.2
"81",101,38078,81,"Kenedee Jamerson",166
"82",346,67448,82,"Aaliyah Ruiz",165.3
"83",367,66043,83,"Taylor Roby",165.2
"84",504,58719,84,"Kailyn Packard",164.2
"85",725,21444,85,"Jolie Duong",163.2
"86",590,44376,85,"Sarah Lawton",163.2
"87",231,21323,87,"Kendahl Dunford",163.1
"88",463,24176,88,"Olivia Ferrell",162.3
"89",153,53305,89,"Bailey Misken",162.2
"90",149,4733,89,"Kaitlin Beasley-polko",162.2
"91",371,60231,91,"Peyton Pepkowski",162
"92",692,2217,92,"Alyssa Arden",161.2
"93",1104,77487,92,"Ariel Thompson",161.2
"94",219,80571,94,"Izzy Vetter",161.1
"95",310,86347,94,"Kara Zazzaro",161.1
"96",355,40321,94,"Karlie Keeney",161.1
"97",635,72994,97,"Shelby Smith",161
"98",184,55311,98,"Liz Murphy",160.3
"99",414,80682,99,"Courtney Vierstra",160.2
"100",428,44487,100,"Emily Leavitt",160.1
