"","team_id","player_id","rank","player","so"
"1",30052,72859,1,"Kylee Smith",131
"2",30180,54134,2,"Andrea Morales",120
"3",2814,31870,3,"Raegen Hamm",115
"4",1085,22357,4,"Katelyn Ellard",104
"5",11276,14394,5,"Caroline Cockrell",100
"6",436,77839,6,"Andee Tiffee",97
"7",593,60553,7,"Morgan Perry",94
"8",1462,64205,8,"Aubrey Reep",91
"9",689,53144,8,"Corynn Miner",91
"10",30179,16334,10,"Kali Crandall",90
"11",383,81858,11,"Mackenzie Ward",88
"12",1448,40044,12,"Anna Kasner",87
"13",9011,56087,13,"Michaelanne Nelson",86
"14",9680,37859,14,"Jayla Jackson",83
"15",1072,36315,15,"Hannah Houge",81
"16",1013,4476,16,"Danielle Bauer",79
"17",30181,23554,16,"Mckenna Falwell",79
"18",9011,13082,18,"Hailey Chapman",78
"19",593,72922,19,"Mckenna Smith",76
"20",510,25746,20,"Shayna Frank",75
"21",584,71144,21,"Ali Shenefield",74
"22",12810,86013,22,"Gail Young",72
"23",39,59319,23,"Kelsey Parks",71
"24",159,15574,24,"Hannah rose Corbin",70
"25",395,11000,25,"Alyssa Callans",69
"26",1023,12231,25,"Christine Carver",69
"27",13028,60236,25,"Kayla Pepper",69
"28",30220,2756,25,"Paige Austin",69
"29",996,35036,29,"Bethany Hines",68
"30",230,80386,29,"Tina Velazquez",68
"31",537,45238,31,"Malerie Leviner",67
"32",696,12510,31,"Saidi Castillo",67
"33",734,57272,31,"Shayne O'connell",67
"34",608,54793,34,"Madi Mott",66
"35",1257,17504,34,"Selice Daley",66
"36",65,83763,36,"Abby Wild",65
"37",1167,28947,36,"Liz Gollin",65
"38",24639,25484,36,"Savannah Foster",65
"39",30093,28730,39,"Alanna Goble",63
"40",584,85346,39,"Ashley Worrell",63
"41",30055,27530,39,"Cassie Gasper",63
"42",354,17832,39,"Katie David",63
"43",507,72962,39,"Rachel Smith",63
"44",790,41670,44,"Jordyn Kleman",62
"45",1334,12166,44,"Reagan Carter",62
"46",30045,10393,46,"Abbey Busby",61
"47",30153,54475,46,"Gabby Morris",61
"48",27854,61488,46,"Paige Pitlick",61
"49",734,64993,46,"Samantha Richards",61
"50",30092,28519,50,"Kyra Gipson",60
"51",1170,63358,50,"Lauren Rakes",60
"52",1376,81180,50,"Sydney Wader",60
"53",30177,25710,50,"Taylor Franco",60
"54",24639,34494,54,"Emily Hess",59
"55",1390,80243,54,"Jodie Vaughn",59
"56",30013,80188,54,"Lulu Vasquez",59
"57",92,83677,57,"Ashley Wies",58
"58",30199,57114,58,"Callie Nunes",57
"59",1012,4103,58,"Deanna Barrera",57
"60",11740,76137,58,"Kelsey Sweatt",57
"61",1238,51338,58,"Mychael Mcmilan",57
"62",1346,38732,58,"Staci Johns",57
"63",30202,85965,63,"Aspen Younce",56
"64",1328,75249,63,"Lexie Storrer",56
"65",1167,80859,65,"Ashley Vinson",55
"66",216,19309,65,"Cameron Derr",55
"67",333,33920,65,"Evyn Hendrickson",55
"68",30055,23906,65,"Hayley Fein",55
"69",790,59753,65,"Liz Pautz",55
"70",30088,68161,65,"Marissa Salinas",55
"71",262,4755,71,"Hannah Beatus",54
"72",208,21571,71,"Kensley Durrance",54
"73",701,79125,73,"Bailey Turner",53
"74",8577,29137,73,"Belinda Gonzalez",53
"75",30092,84730,73,"Madelyn Wise",53
"76",41,52560,76,"Ashley Mickschl",52
"77",30058,12941,77,"Bre'zhay Chambers",51
"78",30202,46221,77,"Katie Long",51
"79",30075,4971,79,"Casey Beemiller",50
"80",1097,38553,79,"Jennifer Jernigan",50
"81",11403,66710,79,"Jennifer Romero",50
"82",30180,34963,79,"M'kayla Hillman",50
"83",30221,54950,83,"Ellie Muilenburg",49
"84",30051,36848,83,"Emma Hughes",49
"85",1446,49810,83,"Maddie Mayer",49
"86",1245,8863,86,"Haley Brogden",48
"87",93,57315,87,"Kendra O'cull",47
"88",1170,4962,87,"Morgan Beeler",47
"89",30153,18117,87,"Parker Davis",47
"90",1028,69667,90,"Cartney Schoolcraft",46
"91",8875,80833,90,"Megan Vincent",46
"92",181,10272,90,"Olivia Burns",46
"93",1433,15375,90,"Sloan Cooksey",46
"94",791,54545,94,"Anastasia Morrison",45
"95",95,43970,94,"Brooke Larsen",45
"96",9223,30383,94,"Jaelin Griffin",45
"97",30045,9726,94,"Katherine Budnovich",45
"98",1266,1737,94,"Meghan Anderson",45
"99",130,60624,94,"Paige Petefish",45
"100",30013,60183,94,"Shonna Penney",45
"101",638,39764,94,"Tressa Kagarise",45
