"","team_id","player_id","rank","player","opp_avg"
"1",120,58291,1,"Amanda Osterhus",0.103
"2",745,36868,2,"Hanna Hull",0.126
"3",8567,50222,3,"Kamryn Mccool",0.156
"4",8746,46174,4,"Lindsey Longuet",0.157
"5",28749,7791,5,"Kameron Bowling",0.165
"6",30094,40924,6,"Jordan Kielson",0.169
"7",161,27572,6,"Megan Gavin",0.169
"8",1115,5918,8,"Lily Beurman",0.181
"9",542,59245,9,"Taylor Parrish",0.183
"10",1196,63675,10,"Paige Rauhut",0.186
"11",15,61269,11,"Ashley Pion",0.187
"12",16142,54739,12,"Brooke Moyle",0.189
"13",567,29143,13,"Madeline Gonzalez",0.19
"14",263,16110,14,"Cheyanne Cox",0.194
"15",2741,11277,15,"Tia Campos",0.198
"16",75,76037,16,"Brantley Swift",0.202
"17",30197,66655,17,"Bailey Root",0.203
"18",491,8298,18,"Beth Braswell",0.205
"19",1062,43785,19,"Beatriz Lara",0.206
"20",1203,63989,20,"Kathryn Reed",0.207
"21",1179,61549,20,"Maddy Podnar",0.207
"22",622,70844,22,"Savannah Sheats",0.212
"23",612,13509,23,"Amber Chow",0.214
"24",467,3774,24,"Taylor Barbour",0.216
"25",426,26341,25,"Amber Funderburk",0.217
"26",8688,34472,26,"Mandi Hettinger",0.224
"27",88,73983,27,"Grace Stairiker",0.227
"28",462,52288,28,"Kailey Meyer",0.228
"29",225,70065,29,"Lyndsey Sears",0.229
"30",938,71115,30,"Riley Shields",0.23
"31",424,2327,31,"Aly Armstrong",0.231
"32",578,39920,32,"Jada Karnes",0.235
"33",1332,19832,33,"Allyson Dilday",0.242
"34",548,52683,34,"Caitlyn Miller",0.246
"35",2751,49297,35,"Morgan Masters",0.247
"36",297,35895,35,"Sydney Hood",0.247
"37",1064,69038,37,"Elisabeth Schaffer",0.248
"38",455,21071,37,"Hannah Duff",0.248
"39",622,84382,39,"Lindsey Windsor",0.252
"40",618,66817,40,"Haley Rosenthal",0.253
"41",8490,64907,41,"Bailey Richey",0.254
"42",341,66421,42,"Jiana Rojo",0.255
"43",1094,17898,43,"Ashley Davis",0.256
"44",785,51532,44,"Ashley Medina",0.259
"45",751,42867,45,"Alisha Kulka",0.26
"46",573,41219,46,"Lauren King",0.261
"47",1254,84557,46,"Nicole Wisser",0.261
"48",1454,69730,48,"Drea Schwaier-wolf",0.263
"49",426,19258,49,"Hannah Derouen",0.266
"50",21830,47959,49,"Martina Maloch",0.266
"51",28593,55126,51,"Bailey Murphy",0.267
"52",30160,46189,51,"Kayla Loomis",0.267
"53",142,64819,53,"Lauren Richards",0.268
"54",1130,37017,54,"Madison Hunt",0.27
"55",548,49984,54,"Sam Mccann",0.27
"56",601,78583,56,"Emily Trotman",0.275
"57",374,13790,57,"Alex Cisar",0.276
"58",263,71743,58,"Kassie Simmons",0.284
"59",88,69161,59,"Casey Scheuren",0.286
"60",134,32769,60,"Sarah Hartmann",0.289
"61",132,54176,61,"Amanda Morgan",0.29
"62",573,40348,62,"Madison Keller",0.291
"63",1112,51322,63,"Katie Mcneill",0.293
"64",30042,35074,64,"Kacee Hirst",0.294
"65",142,71181,65,"Heather Shipley",0.295
"66",715,35475,66,"Allie Holbrook",0.296
"67",8567,52860,66,"Sarah Miller",0.296
"68",390,79530,68,"Hadlea Valera",0.297
"69",217,69013,69,"Madison Schaefer",0.299
"70",525,22775,70,"Danielle Erickson",0.3
"71",412,39132,71,"Brittany Jones",0.304
"72",53,60800,72,"Maddy Pfortmiller",0.305
"73",1099,45755,73,"Mara Little",0.31
"74",211,60907,74,"Paige Phillips",0.312
"75",225,43378,75,"Ashton Lambeth",0.314
"76",390,34532,76,"Megan Hibbs",0.318
"77",203,11171,77,"Emily Campbell",0.319
"78",1050,6092,78,"Taylor Biggs",0.32
"79",1044,82091,79,"Maggie Watts",0.322
"80",335,59396,80,"Emily Pater",0.329
"81",30038,17024,81,"Kassidy Cunningham",0.33
"82",1297,65703,82,"Kennedy Robillard",0.335
"83",190,14911,83,"Bailey Comeau",0.336
"84",30031,42194,84,"Lexi Kopacek",0.341
"85",750,66279,85,"Maddie Rog",0.342
"86",30041,3863,86,"Miranda Barker",0.347
"87",652,81276,87,"Michaela Walker",0.354
"88",10972,75953,88,"Julie Swedberg",0.367
"89",652,29296,89,"Kendell Goodrum",0.404
"90",1267,62241,90,"Kayla Preisler",0.435
"91",324,31697,91,"Bridget Hamel",0.53
