"","team_id","player_id","rank","player","k_7"
"1",418,74972,1,"Alex Storako","13.5"
"2",414,80420,2,"Courtney Vierstra","12.7"
"3",110,23507,3,"Megan Faraimo","11.7"
"4",676,42560,4,"Ashley Kriesel","11.3"
"5",257,2788,5,"Mary wilson Avant","11.2"
"6",299,18212,6,"Morgan Day","11.2"
"7",316,6155,7,"Alyssa Bilodeau","10.9"
"8",742,65850,8,"Keely Rochard","10.7"
"9",312,20474,9,"Allison Doocy","10.7"
"10",497,78273,10,"Hope Trautwein","10.6"
"11",529,85431,11,"Brooke Yanez","10.6"
"12",71,29500,12,"Payton Gottshall","10.5"
"13",772,672,13,"Kelsey Aikey","10.4"
"14",756,61366,14,"Gabbie Plain","10.4"
"15",716,38833,15,"Leanna Johnson","10.3"
"16",539,59212,16,"Bailey Parshall","10.3"
"17",1356,72755,17,"Shi Smith","10.3"
"18",428,24460,18,"Amber Fiser","10.2"
"19",87,64899,19,"Karli Ricketts","10.1"
"20",509,83748,20,"Danielle Williams","10.0"
"21",202,59524,21,"Mollie Paulick"," 9.7"
"22",164,57813,22,"Marybeth Olson"," 9.6"
"23",51,65956,23,"Gia Rodoni"," 9.4"
"24",29,46272,24,"Mariah Lopez"," 9.3"
"25",459,69882,25,"Morgan Scott"," 9.3"
"26",651,15736,26,"Georgina Corrick"," 9.3"
"27",404,22305,27,"Chyanne Ellett"," 9.2"
"28",87,29797,28,"Alyssa Graves"," 9.2"
"29",522,67788,29,"Shannon Saile"," 9.1"
"30",235,46820,30,"Natalie Lugo"," 9.0"
"31",626,3489,31,"Maggie Balint"," 9.0"
"32",83,27632,32,"Raeanne Geffert"," 9.0"
"33",255,55799,33,"Blake Neleman"," 8.8"
"34",1395,84517,34,"Jordan Withrow"," 8.8"
"35",418,4746,36,"Meghan Beaubien"," 8.8"
"36",460,59336,36,"Rylee Pate"," 8.8"
"37",28,52290,37,"Cielo Meza"," 8.7"
"38",169,52726,38,"Kiele Miller"," 8.5"
"39",700,21975,39,"Erin Edmoundson"," 8.4"
"40",96,20260,40,"Hailey Dolcini"," 8.4"
"41",1320,30056,41,"Jenna Greene"," 8.4"
"42",1092,60328,42,"Brooke Perry"," 8.3"
"43",709,36953,43,"Erin Hunt"," 8.3"
"44",301,71407,44,"Sydney Sickels"," 8.3"
"45",128,83015,45,"Alea White"," 8.2"
"46",528,49766,46,"Mariah Mazon"," 8.2"
"47",703,22261,47,"Miranda Elish"," 8.1"
"48",630,31231,48,"Shannon Haddad"," 8.1"
"49",508,36376,49,"Jensen Howell"," 8.0"
"50",28755,44232,50,"Sarah Lawton"," 8.0"
"51",115,3804,51,"Georgeanna Barefoot"," 7.9"
"52",661,44935,53,"Jennifer Leonhardt"," 7.8"
"53",659,32306,53,"Sarah Harness"," 7.8"
"54",68,20968,54,"Ali Dubois"," 7.8"
"55",465,8492,55,"Jenny Bressler"," 7.6"
"56",739,63618,56,"Paige Rauch"," 7.6"
"57",671,22429,57,"Summer Ellyson"," 7.5"
"58",688,66473,58,"Alexa Romero"," 7.5"
"59",692,2211,59,"Alyssa Arden"," 7.5"
"60",28600,29885,60,"Megan Gray"," 7.4"
"61",66,8769,61,"Kelsey Broadus"," 7.3"
"62",251,19851,62,"London Diller"," 7.3"
"63",153,53132,63,"Bailey Misken"," 7.3"
"64",490,55980,64,"Sydney Nester"," 7.3"
"65",306,29210,65,"Emily Goodin"," 7.2"
"66",1092,47127,66,"Andrea Lyon"," 7.1"
"67",30135,80611,67,"Kerisa Viramontes"," 7.0"
"68",193,73830,68,"Peyton St george"," 6.9"
"69",147,10770,69,"Valerie Cagle"," 6.9"
"70",671,41533,70,"Megan Kleist"," 6.8"
"71",693,36570,71,"Celie Hudson"," 6.8"
"72",416,43104,72,"Sarah Ladd"," 6.7"
"73",441,190,73,"Tristin Achenbach"," 6.7"
"74",99,83081,74,"Kellie White"," 6.7"
"75",29,19056,75,"Alyssa Denham"," 6.7"
"76",441,35860,76,"Michaela Hood"," 6.7"
"77",388,39225,77,"Laney Jones"," 6.6"
"78",253,26905,78,"Aaliyah Garcia"," 6.5"
"79",433,37870,79,"Molly Jacobsen"," 6.5"
"80",11504,59707,80,"Courtney Pearson"," 6.4"
"81",316,83304,81,"Skylar Whitty"," 6.3"
"82",48,39548,82,"Annah Junge"," 6.3"
"83",521,21804,83,"Carrie Eberle"," 6.3"
"84",67,1770,84,"Susannah Anderson"," 6.2"
"85",90,1222,85,"Krystyna Allman"," 6.2"
"86",792,81966,86,"Madyson Watson"," 6.1"
"87",513,35627,87,"Alexis Holloway"," 6.1"
"88",5,72354,88,"Adrian Smith"," 6.1"
"89",314,58425,89,"Kayla Owens"," 6.0"
"90",466,26053,90,"Kendall Fritz"," 6.0"
"91",31,74995,91,"Autumn Storms"," 6.0"
"92",559,4399,92,"Sydney Bates"," 6.0"
"93",37,31904,93,"Lexie Handley"," 6.0"
"94",97,26119,94,"Sophie Frost"," 6.0"
"95",312,70715,95,"Lauren Shaw"," 5.9"
"96",363,3045,96,"Sydney Backstrom"," 5.9"
"97",128,47977,97,"Gianna Mancha"," 5.9"
"98",184,55134,98,"Liz Murphy"," 5.9"
"99",352,7885,99,"Parker Boyd"," 5.8"
"100",28755,52110,100,"Marissa Mesiemore"," 5.8"
