"","team_id","player_id","rank","player","k_7"
"1",418,75218,1,"Alex Storako","13.5"
"2",414,80682,2,"Courtney Vierstra","12.7"
"3",110,23587,3,"Megan Faraimo","11.7"
"4",676,42699,4,"Ashley Kriesel","11.3"
"5",257,2795,5,"Mary wilson Avant","11.2"
"6",299,18271,6,"Morgan Day","11.2"
"7",316,6171,7,"Alyssa Bilodeau","10.9"
"8",742,66068,8,"Keely Rochard","10.7"
"9",312,20543,9,"Allison Doocy","10.7"
"10",497,78531,10,"Hope Trautwein","10.6"
"11",529,85707,11,"Brooke Yanez","10.6"
"12",71,29600,12,"Payton Gottshall","10.5"
"13",772,672,13,"Kelsey Aikey","10.4"
"14",756,61564,14,"Gabbie Plain","10.4"
"15",716,38960,15,"Leanna Johnson","10.3"
"16",539,59404,16,"Bailey Parshall","10.3"
"17",1356,72995,17,"Shi Smith","10.3"
"18",428,24544,18,"Amber Fiser","10.2"
"19",87,65114,19,"Karli Ricketts","10.1"
"20",509,84018,20,"Danielle Williams","10.0"
"21",202,59716,21,"Mollie Paulick"," 9.7"
"22",164,58000,22,"Marybeth Olson"," 9.6"
"23",51,66174,23,"Gia Rodoni"," 9.4"
"24",29,46420,24,"Mariah Lopez"," 9.3"
"25",459,70115,25,"Morgan Scott"," 9.3"
"26",651,15784,26,"Georgina Corrick"," 9.3"
"27",404,22378,27,"Chyanne Ellett"," 9.2"
"28",87,29897,28,"Alyssa Graves"," 9.2"
"29",522,68012,29,"Shannon Saile"," 9.1"
"30",235,46969,30,"Natalie Lugo"," 9.0"
"31",626,3500,31,"Maggie Balint"," 9.0"
"32",83,27725,32,"Raeanne Geffert"," 9.0"
"33",255,55979,33,"Blake Neleman"," 8.8"
"34",1395,84791,34,"Jordan Withrow"," 8.8"
"35",418,4759,36,"Meghan Beaubien"," 8.8"
"36",460,59528,36,"Rylee Pate"," 8.8"
"37",28,52461,37,"Cielo Meza"," 8.7"
"38",169,52899,38,"Kiele Miller"," 8.5"
"39",700,22048,39,"Erin Edmoundson"," 8.4"
"40",96,20329,40,"Hailey Dolcini"," 8.4"
"41",1320,30156,41,"Jenna Greene"," 8.4"
"42",1092,60523,42,"Brooke Perry"," 8.3"
"43",709,37073,43,"Erin Hunt"," 8.3"
"44",301,71641,44,"Sydney Sickels"," 8.3"
"45",128,83284,45,"Alea White"," 8.2"
"46",528,49926,46,"Mariah Mazon"," 8.2"
"47",703,22334,47,"Miranda Elish"," 8.1"
"48",630,31334,48,"Shannon Haddad"," 8.1"
"49",508,36493,49,"Jensen Howell"," 8.0"
"50",28755,44376,50,"Sarah Lawton"," 8.0"
"51",115,3817,51,"Georgeanna Barefoot"," 7.9"
"52",661,45081,53,"Jennifer Leonhardt"," 7.8"
"53",659,32412,53,"Sarah Harness"," 7.8"
"54",68,21038,54,"Ali Dubois"," 7.8"
"55",465,8515,55,"Jenny Bressler"," 7.6"
"56",739,63828,56,"Paige Rauch"," 7.6"
"57",671,22503,57,"Summer Ellyson"," 7.5"
"58",688,66692,58,"Alexa Romero"," 7.5"
"59",692,2217,59,"Alyssa Arden"," 7.5"
"60",28600,29985,60,"Megan Gray"," 7.4"
"61",66,8793,61,"Kelsey Broadus"," 7.3"
"62",251,19918,62,"London Diller"," 7.3"
"63",153,53305,63,"Bailey Misken"," 7.3"
"64",490,56160,64,"Sydney Nester"," 7.3"
"65",306,29307,65,"Emily Goodin"," 7.2"
"66",1092,47278,66,"Andrea Lyon"," 7.1"
"67",30135,80873,67,"Kerisa Viramontes"," 7.0"
"68",193,74073,68,"Peyton St george"," 6.9"
"69",147,10803,69,"Valerie Cagle"," 6.9"
"70",671,41665,70,"Megan Kleist"," 6.8"
"71",693,36688,71,"Celie Hudson"," 6.8"
"72",416,43245,72,"Sarah Ladd"," 6.7"
"73",441,190,73,"Tristin Achenbach"," 6.7"
"74",99,83350,74,"Kellie White"," 6.7"
"75",29,19119,75,"Alyssa Denham"," 6.7"
"76",441,35973,76,"Michaela Hood"," 6.7"
"77",388,39352,77,"Laney Jones"," 6.6"
"78",253,26996,78,"Aaliyah Garcia"," 6.5"
"79",433,37996,79,"Molly Jacobsen"," 6.5"
"80",11504,59899,80,"Courtney Pearson"," 6.4"
"81",316,83574,81,"Skylar Whitty"," 6.3"
"82",48,39676,82,"Annah Junge"," 6.3"
"83",521,21877,83,"Carrie Eberle"," 6.3"
"84",67,1775,84,"Susannah Anderson"," 6.2"
"85",90,1224,85,"Krystyna Allman"," 6.2"
"86",792,82232,86,"Madyson Watson"," 6.1"
"87",513,35740,87,"Alexis Holloway"," 6.1"
"88",5,72592,88,"Adrian Smith"," 6.1"
"89",314,58614,89,"Kayla Owens"," 6.0"
"90",466,26140,90,"Kendall Fritz"," 6.0"
"91",31,75241,91,"Autumn Storms"," 6.0"
"92",559,4412,92,"Sydney Bates"," 6.0"
"93",37,32007,93,"Lexie Handley"," 6.0"
"94",97,26206,94,"Sophie Frost"," 6.0"
"95",312,70949,95,"Lauren Shaw"," 5.9"
"96",363,3053,96,"Sydney Backstrom"," 5.9"
"97",128,48132,97,"Gianna Mancha"," 5.9"
"98",184,55311,98,"Liz Murphy"," 5.9"
"99",352,7907,99,"Parker Boyd"," 5.8"
"100",28755,52280,100,"Marissa Mesiemore"," 5.8"
