"","team_id","player_id","rank","player","k_7"
"1",467,3773,1,"Taylor Barbour","11.1"
"2",120,58264,2,"Amanda Osterhus","10.9"
"3",1064,69005,3,"Elisabeth Schaffer","10.8"
"4",1115,5916,4,"Lily Beurman","10.4"
"5",28749,7787,5,"Kameron Bowling","10.3"
"6",16142,54714,6,"Brooke Moyle","10.1"
"7",15,61241,7,"Ashley Pion"," 9.8"
"8",745,36849,8,"Hanna Hull"," 9.8"
"9",263,16103,9,"Cheyanne Cox"," 9.3"
"10",161,27557,10,"Megan Gavin"," 9.2"
"11",8567,50198,11,"Kamryn Mccool"," 8.1"
"12",8746,46152,12,"Lindsey Longuet"," 7.7"
"13",542,59218,13,"Taylor Parrish"," 7.6"
"14",1112,51298,14,"Katie Mcneill"," 7.4"
"15",491,8294,15,"Beth Braswell"," 7.4"
"16",578,39901,16,"Jada Karnes"," 7.4"
"17",1062,43764,17,"Beatriz Lara"," 7.0"
"18",1196,63645,18,"Paige Rauhut"," 6.8"
"19",225,70032,19,"Lyndsey Sears"," 6.5"
"20",1094,17889,20,"Ashley Davis"," 6.3"
"21",1203,63959,21,"Kathryn Reed"," 6.2"
"22",573,41199,22,"Lauren King"," 6.1"
"23",263,71710,23,"Kassie Simmons"," 6.1"
"24",1254,84519,24,"Nicole Wisser"," 6.0"
"25",8490,64877,25,"Bailey Richey"," 5.8"
"26",30197,66624,26,"Bailey Root"," 5.7"
"27",1332,19820,27,"Allyson Dilday"," 5.7"
"28",424,2326,28,"Aly Armstrong"," 5.6"
"29",132,54151,29,"Amanda Morgan"," 5.5"
"30",622,70811,30,"Savannah Sheats"," 5.4"
"31",750,66248,31,"Maddie Rog"," 5.4"
"32",601,78548,32,"Emily Trotman"," 5.3"
"33",88,73950,33,"Grace Stairiker"," 5.2"
"34",567,29128,34,"Madeline Gonzalez"," 5.2"
"35",217,68980,35,"Madison Schaefer"," 5.1"
"36",573,40328,36,"Madison Keller"," 5.1"
"37",297,35876,37,"Sydney Hood"," 5.0"
"38",88,69128,38,"Casey Scheuren"," 5.0"
"39",548,52659,39,"Caitlyn Miller"," 4.8"
"40",412,39113,40,"Brittany Jones"," 4.8"
"41",938,71082,41,"Riley Shields"," 4.8"
"42",785,51508,42,"Ashley Medina"," 4.8"
"43",1454,69697,43,"Drea Schwaier-wolf"," 4.7"
"44",612,13502,44,"Amber Chow"," 4.7"
"45",618,66786,45,"Haley Rosenthal"," 4.7"
"46",53,60772,46,"Maddy Pfortmiller"," 4.7"
"47",426,26327,47,"Amber Funderburk"," 4.6"
"48",426,19247,48,"Hannah Derouen"," 4.6"
"49",548,49960,49,"Sam Mccann"," 4.5"
"50",462,52264,50,"Kailey Meyer"," 4.5"
"51",190,14904,51,"Bailey Comeau"," 4.4"
"52",30094,40904,52,"Jordan Kielson"," 4.3"
"53",622,84345,53,"Lindsey Windsor"," 4.3"
"54",390,34513,54,"Megan Hibbs"," 4.3"
"55",1050,6090,55,"Taylor Biggs"," 4.2"
"56",455,21058,56,"Hannah Duff"," 4.2"
"57",30160,46167,57,"Kayla Loomis"," 4.1"
"58",2751,49273,58,"Morgan Masters"," 4.0"
"59",341,66390,59,"Jiana Rojo"," 3.9"
"60",203,11164,60,"Emily Campbell"," 3.9"
"61",390,79495,61,"Hadlea Valera"," 3.7"
"62",1179,61521,62,"Maddy Podnar"," 3.7"
"63",30042,35055,63,"Kacee Hirst"," 3.7"
"64",1130,36998,64,"Madison Hunt"," 3.7"
"65",715,35456,65,"Allie Holbrook"," 3.6"
"66",8688,34453,66,"Mandi Hettinger"," 3.6"
"67",28593,55101,67,"Bailey Murphy"," 3.5"
"68",1297,65673,69,"Kennedy Robillard"," 3.5"
"69",2741,11270,69,"Tia Campos"," 3.5"
"70",8567,52836,70,"Sarah Miller"," 3.3"
"71",324,31681,71,"Bridget Hamel"," 3.3"
"72",30031,42174,72,"Lexi Kopacek"," 3.2"
"73",75,76004,73,"Brantley Swift"," 3.2"
"74",30041,3862,74,"Miranda Barker"," 3.1"
"75",225,43357,75,"Ashton Lambeth"," 3.1"
"76",142,64789,76,"Lauren Richards"," 3.0"
"77",652,81240,77,"Michaela Walker"," 3.0"
"78",1099,45733,78,"Mara Little"," 2.9"
"79",21830,47935,79,"Martina Maloch"," 2.7"
"80",751,42846,80,"Alisha Kulka"," 2.6"
"81",211,60879,81,"Paige Phillips"," 2.4"
"82",335,59369,82,"Emily Pater"," 2.3"
"83",142,71148,83,"Heather Shipley"," 2.3"
"84",134,32752,84,"Sarah Hartmann"," 2.2"
"85",1267,62213,85,"Kayla Preisler"," 2.2"
"86",10972,75920,86,"Julie Swedberg"," 2.1"
"87",30038,17017,87,"Kassidy Cunningham"," 2.1"
"88",1044,82054,88,"Maggie Watts"," 2.0"
"89",652,29281,89,"Kendell Goodrum"," 1.6"
"90",525,22761,90,"Danielle Erickson"," 1.6"
"91",374,13783,91,"Alex Cisar"," 1.3"
