"","team_id","player_id","rank","player","era"
"1",745,36818,1,"Hanna Hull",0.149
"2",120,58208,2,"Amanda Osterhus",0.166
"3",8567,50152,3,"Kamryn Mccool",0.707
"4",30094,40868,4,"Jordan Kielson",0.757
"5",462,52216,5,"Kailey Meyer",1.071
"6",542,59162,6,"Taylor Parrish",1.085
"7",28749,7781,7,"Kameron Bowling",1.137
"8",8688,34426,8,"Mandi Hettinger",1.192
"9",1115,5910,9,"Lily Beurman",1.216
"10",612,13493,10,"Amber Chow",1.223
"11",8746,46111,11,"Lindsey Longuet",1.273
"12",16142,54664,12,"Brooke Moyle",1.361
"13",75,75934,13,"Brantley Swift",1.534
"14",161,27532,14,"Megan Gavin",1.537
"15",567,29103,15,"Madeline Gonzalez",1.723
"16",1179,61465,16,"Maddy Podnar",1.85
"17",1130,36966,17,"Madison Hunt",1.905
"18",30197,66563,18,"Bailey Root",1.906
"19",1062,43726,19,"Beatriz Lara",2.009
"20",15,61185,20,"Ashley Pion",2.029
"21",225,69969,21,"Lyndsey Sears",2.116
"22",618,66724,22,"Haley Rosenthal",2.121
"23",622,84270,23,"Lindsey Windsor",2.165
"24",2751,49228,24,"Morgan Masters",2.199
"25",426,26304,25,"Amber Funderburk",2.214
"26",938,71019,26,"Riley Shields",2.22
"27",297,35849,27,"Sydney Hood",2.263
"28",622,70748,28,"Savannah Sheats",2.293
"29",578,39866,29,"Jada Karnes",2.366
"30",426,19234,30,"Hannah Derouen",2.388
"31",1196,63584,31,"Paige Rauhut",2.474
"32",601,78477,32,"Emily Trotman",2.488
"33",88,73883,33,"Grace Stairiker",2.534
"34",21830,47891,34,"Martina Maloch",2.588
"35",374,13773,35,"Alex Cisar",2.642
"36",263,71645,35,"Kassie Simmons",2.642
"37",573,41163,35,"Lauren King",2.642
"38",263,16092,38,"Cheyanne Cox",2.644
"39",1203,63898,39,"Kathryn Reed",2.7
"40",30160,46126,40,"Kayla Loomis",2.705
"41",2741,11261,40,"Tia Campos",2.705
"42",341,66329,42,"Jiana Rojo",2.716
"43",548,49914,43,"Sam Mccann",2.722
"44",548,52610,44,"Caitlyn Miller",2.742
"45",1064,68942,45,"Elisabeth Schaffer",2.763
"46",88,69065,46,"Casey Scheuren",2.877
"47",1094,17876,47,"Ashley Davis",2.894
"48",573,40293,48,"Madison Keller",2.936
"49",1050,6084,49,"Taylor Biggs",2.947
"50",491,8287,50,"Beth Braswell",2.96
"51",412,39078,51,"Brittany Jones",2.962
"52",751,42809,52,"Alisha Kulka",3.091
"53",467,3769,53,"Taylor Barbour",3.099
"54",1454,69634,54,"Drea Schwaier-wolf",3.22
"55",142,71085,55,"Heather Shipley",3.26
"56",134,32725,56,"Sarah Hartmann",3.342
"57",28593,55051,57,"Bailey Murphy",3.359
"58",1254,84444,58,"Nicole Wisser",3.378
"59",8490,64816,59,"Bailey Richey",3.461
"60",455,21044,60,"Hannah Duff",3.464
"61",30041,3858,61,"Miranda Barker",3.473
"62",8567,52787,62,"Sarah Miller",3.491
"63",785,51461,63,"Ashley Medina",3.492
"64",715,35429,64,"Allie Holbrook",3.66
"65",30042,35028,65,"Kacee Hirst",3.692
"66",390,79423,66,"Hadlea Valera",3.733
"67",225,43319,67,"Ashton Lambeth",3.735
"68",525,22744,68,"Danielle Erickson",3.81
"69",53,60716,69,"Maddy Pfortmiller",3.833
"70",1332,19807,70,"Allyson Dilday",3.868
"71",217,68917,71,"Madison Schaefer",3.927
"72",750,66187,72,"Maddie Rog",4.05
"73",142,64728,73,"Lauren Richards",4.082
"74",1044,81980,74,"Maggie Watts",4.086
"75",335,59313,75,"Emily Pater",4.186
"76",424,2325,76,"Aly Armstrong",4.435
"77",132,54102,77,"Amanda Morgan",4.462
"78",1112,51251,78,"Katie Mcneill",4.545
"79",1297,65612,79,"Kennedy Robillard",4.555
"80",30031,42137,80,"Lexi Kopacek",4.805
"81",203,11155,81,"Emily Campbell",4.858
"82",190,14893,82,"Bailey Comeau",5.143
"83",1099,45693,83,"Mara Little",5.735
"84",10972,75850,84,"Julie Swedberg",5.792
"85",30038,17004,85,"Kassidy Cunningham",5.833
"86",211,60823,86,"Paige Phillips",5.947
"87",390,34486,87,"Megan Hibbs",6.352
"88",652,81166,88,"Michaela Walker",6.89
"89",652,29255,89,"Kendell Goodrum",6.894
"90",1267,62156,90,"Kayla Preisler",8.282
"91",324,31654,91,"Bridget Hamel",21.488
