"","team_id","player_id","rank","player","slg"
"1",767,53876,1,"Kylee Moore","1.000"
"2",30002,14791,2,"Mary Collins","0.992"
"3",1448,5475,3,"Emily Benson","0.953"
"4",55,17585,4,"Starkeira Daniel","0.936"
"5",499,64252,5,"Christa Reisinger","0.918"
"6",41,39637,6,"Maggie Kadrlik","0.902"
"7",209,38089,7,"Olivia Jankowski","0.880"
"8",1402,57477,8,"Mary beth Odom","0.872"
"9",1199,8951,9,"Ragan Broome","0.866"
"10",30137,10591,10,"Bailey Byers","0.863"
"11",1402,26522,11,"Andrea Gahan","0.842"
"12",30058,12589,12,"Kayla Cato","0.829"
"13",1012,35243,13,"Haleigh Hoefs","0.825"
"14",30153,40357,14,"Kaitlyn Kelley","0.820"
"15",675,64874,15,"Patricia Riches","0.817"
"16",11416,78057,15,"Annmarie Torres","0.817"
"17",216,79900,17,"Kendall Varner","0.815"
"18",30123,33783,17,"Lauryn Henderson","0.815"
"19",1083,22252,19,"Angelique Elemen","0.812"
"20",1000,24248,20,"Abby Fiessinger","0.808"
"21",8965,31962,21,"Sable Hankins","0.800"
"22",24639,79608,21,"Suka Van gurp","0.800"
"23",767,68045,23,"Ruby Salzman","0.793"
"24",791,12912,24,"Daijah Chambers","0.791"
"25",1009,33385,25,"Jobi Heath","0.790"
"26",155,43876,26,"Clara Larson","0.785"
"27",2683,83247,27,"Payton Whitley","0.784"
"28",384,72990,28,"Joelle Snyder","0.783"
"29",243,40201,29,"Amber Keene","0.778"
"30",507,82417,30,"Kaitlin Weis","0.776"
"31",9004,64190,30,"Samantha Reilly","0.776"
"32",11276,62315,30,"Hannah Price","0.776"
"33",11403,18223,33,"Stephanie Day","0.767"
"34",947,65108,34,"Tymber Riley","0.764"
"35",9004,73771,35,"Eryka Springer","0.762"
"36",1013,13615,36,"Haleigh Christopher","0.761"
"37",996,10366,37,"Brenna Busby","0.758"
"38",790,79649,38,"Lani Van zyl","0.753"
"39",1156,31720,39,"Cheyenne Hamilton","0.752"
"40",9630,41200,40,"Lauryn King","0.750"
"41",23121,84248,40,"Ravin Wilson","0.750"
"42",757,50128,42,"Hannah Mcclounie","0.749"
"43",30153,3999,43,"Haley Barnette","0.748"
"44",11403,10015,44,"Kacie Burger","0.746"
"45",13,78762,45,"Lavette Tucker","0.744"
"46",30180,18193,46,"Danelle Day","0.743"
"47",1257,78199,47,"Hannah Towery","0.739"
"48",1257,71788,48,"Haley Simonds","0.738"
"49",1012,52370,49,"Kayla Michel","0.737"
"50",1085,38975,49,"Taylor Johnson","0.737"
"51",790,56892,51,"Alison Nowak","0.735"
"52",561,33454,52,"Morgan Heckman","0.732"
"53",30028,60135,53,"Ashley Perez","0.731"
"54",1402,18552,54,"Alix Dedreu","0.726"
"55",1274,83725,55,"Anna Williams","0.725"
"56",791,39092,56,"Aniyah Jones","0.724"
"57",25,4018,57,"Courtney Barnhill","0.723"
"58",1314,35493,57,"Kala Holder","0.723"
"59",106,65495,59,"Taylor Robblee","0.721"
"60",9754,28616,60,"Rayle Glover","0.719"
"61",30192,13823,60,"Lydia Clanton","0.719"
"62",1156,45356,62,"Carlee Liesch","0.718"
"63",8744,54092,63,"Amanda Moreno","0.715"
"64",30028,29028,64,"Victoria Gonzales","0.714"
"65",30093,81203,65,"Jaycie Walker","0.713"
"66",767,49898,66,"Shanna Mcbroom","0.712"
"67",1371,81968,66,"Elexis Watson","0.712"
"68",30191,77107,68,"Delaney Thomas","0.711"
"69",413,70977,69,"Laney Sheppard","0.710"
"70",1222,85042,69,"Carli Woolsey","0.710"
"71",591,54716,71,"Blasia Moyler","0.708"
"72",791,18544,71,"Shauntaja Dedecker","0.708"
"73",1071,74243,73,"Hannah Steeby","0.707"
"74",423,83689,74,"Faith Willenbrock","0.705"
"75",537,17910,74,"Cameron Davis","0.705"
"76",645,3406,74,"Alee Balanon","0.705"
"77",1438,20478,77,"Kat Donzella","0.697"
"78",30051,8851,78,"Kay Brokering","0.695"
"79",262,28647,79,"Lydia Goble","0.693"
"80",10,46112,80,"Shannon Long","0.692"
"81",41,58971,81,"Mary Pardo","0.690"
"82",181,10623,81,"Kelly Byrd","0.690"
"83",30152,17066,81,"Caitllyn Curlee","0.690"
"84",41,60522,84,"Shannon Petersen","0.688"
"85",1376,23726,84,"Elisa Favela","0.688"
"86",1462,75973,84,"Emma Swenson","0.688"
"87",11416,54730,84,"Kellie Mrofcza","0.688"
"88",23121,83722,84,"Amber Williams","0.688"
"89",638,16159,89,"Courtney Coy","0.687"
"90",696,44698,90,"Anastasia Leibas","0.686"
"91",791,72933,90,"Destiny Snipes","0.686"
"92",10,31824,92,"Amber Hammonds","0.685"
"93",8875,81163,92,"Beth Walker","0.685"
"94",947,15702,94,"Sarah Coronado","0.684"
"95",598,23039,95,"Jasmin Estrada","0.683"
"96",41,22201,96,"Samantha Eisenreich","0.681"
"97",30220,55775,97,"Kayla Neff","0.675"
"98",2720,10258,98,"Michaela Burpee","0.674"
"99",8736,38672,98,"Bailey Johnson","0.674"
"100",246,37441,100,"Sarah Ingerick","0.673"
"101",791,17953,100,"Erica Davis","0.673"
"102",1174,8542,100,"Vic Brewington","0.673"
"103",30152,68704,100,"Mahina Sauer","0.673"
