"","team_id","player_id","rank","player","slg"
"1",767,53982,1,"Kylee Moore","1.000"
"2",30002,14817,2,"Mary Collins","0.992"
"3",1448,5482,3,"Emily Benson","0.953"
"4",55,17616,4,"Starkeira Daniel","0.936"
"5",499,64383,5,"Christa Reisinger","0.918"
"6",41,39716,6,"Maggie Kadrlik","0.902"
"7",209,38168,7,"Olivia Jankowski","0.880"
"8",1402,57589,8,"Mary beth Odom","0.872"
"9",1199,8965,9,"Ragan Broome","0.866"
"10",30137,10612,10,"Bailey Byers","0.863"
"11",1402,26576,11,"Andrea Gahan","0.842"
"12",30058,12613,12,"Kayla Cato","0.829"
"13",1012,35316,13,"Haleigh Hoefs","0.825"
"14",30153,40438,14,"Kaitlyn Kelley","0.820"
"15",675,65006,15,"Patricia Riches","0.817"
"16",11416,78213,15,"Annmarie Torres","0.817"
"17",216,80059,17,"Kendall Varner","0.815"
"18",30123,33855,17,"Lauryn Henderson","0.815"
"19",1083,22297,19,"Angelique Elemen","0.812"
"20",1000,24297,20,"Abby Fiessinger","0.808"
"21",8965,32027,21,"Sable Hankins","0.800"
"22",24639,79767,21,"Suka Van gurp","0.800"
"23",767,68182,23,"Ruby Salzman","0.793"
"24",791,12936,24,"Daijah Chambers","0.791"
"25",1009,33456,25,"Jobi Heath","0.790"
"26",155,43965,26,"Clara Larson","0.785"
"27",2683,83412,27,"Payton Whitley","0.784"
"28",384,73139,28,"Joelle Snyder","0.783"
"29",243,40281,29,"Amber Keene","0.778"
"30",507,82581,30,"Kaitlin Weis","0.776"
"31",9004,64321,30,"Samantha Reilly","0.776"
"32",11276,62439,30,"Hannah Price","0.776"
"33",11403,18257,33,"Stephanie Day","0.767"
"34",947,65241,34,"Tymber Riley","0.764"
"35",9004,73921,35,"Eryka Springer","0.762"
"36",1013,13639,36,"Haleigh Christopher","0.761"
"37",996,10386,37,"Brenna Busby","0.758"
"38",790,79808,38,"Lani Van zyl","0.753"
"39",1156,31785,39,"Cheyenne Hamilton","0.752"
"40",9630,41282,40,"Lauryn King","0.750"
"41",23121,84414,40,"Ravin Wilson","0.750"
"42",757,50227,42,"Hannah Mcclounie","0.749"
"43",30153,4005,43,"Haley Barnette","0.748"
"44",11403,10032,44,"Kacie Burger","0.746"
"45",13,78921,45,"Lavette Tucker","0.744"
"46",30180,18226,46,"Danelle Day","0.743"
"47",1257,78355,47,"Hannah Towery","0.739"
"48",1257,71933,48,"Haley Simonds","0.738"
"49",1012,52474,49,"Kayla Michel","0.737"
"50",1085,39054,49,"Taylor Johnson","0.737"
"51",790,57003,51,"Alison Nowak","0.735"
"52",561,33525,52,"Morgan Heckman","0.732"
"53",30028,60252,53,"Ashley Perez","0.731"
"54",1402,18587,54,"Alix Dedreu","0.726"
"55",1274,83890,55,"Anna Williams","0.725"
"56",791,39171,56,"Aniyah Jones","0.724"
"57",25,4024,57,"Courtney Barnhill","0.723"
"58",1314,35567,57,"Kala Holder","0.723"
"59",106,65628,59,"Taylor Robblee","0.721"
"60",9754,28675,60,"Rayle Glover","0.719"
"61",30192,13847,60,"Lydia Clanton","0.719"
"62",1156,45446,62,"Carlee Liesch","0.718"
"63",8744,54198,63,"Amanda Moreno","0.715"
"64",30028,29088,64,"Victoria Gonzales","0.714"
"65",30093,81363,65,"Jaycie Walker","0.713"
"66",767,49997,66,"Shanna Mcbroom","0.712"
"67",1371,82131,66,"Elexis Watson","0.712"
"68",30191,77263,68,"Delaney Thomas","0.711"
"69",413,71122,69,"Laney Sheppard","0.710"
"70",1222,85210,69,"Carli Woolsey","0.710"
"71",591,54822,71,"Blasia Moyler","0.708"
"72",791,18579,71,"Shauntaja Dedecker","0.708"
"73",1071,74393,73,"Hannah Steeby","0.707"
"74",423,83854,74,"Faith Willenbrock","0.705"
"75",537,17943,74,"Cameron Davis","0.705"
"76",645,3411,74,"Alee Balanon","0.705"
"77",1438,20520,77,"Kat Donzella","0.697"
"78",30051,8864,78,"Kay Brokering","0.695"
"79",262,28706,79,"Lydia Goble","0.693"
"80",10,46202,80,"Shannon Long","0.692"
"81",41,59086,81,"Mary Pardo","0.690"
"82",181,10644,81,"Kelly Byrd","0.690"
"83",30152,17094,81,"Caitllyn Curlee","0.690"
"84",41,60641,84,"Shannon Petersen","0.688"
"85",1376,23775,84,"Elisa Favela","0.688"
"86",1462,76125,84,"Emma Swenson","0.688"
"87",11416,54836,84,"Kellie Mrofcza","0.688"
"88",23121,83887,84,"Amber Williams","0.688"
"89",638,16187,89,"Courtney Coy","0.687"
"90",696,44787,90,"Anastasia Leibas","0.686"
"91",791,73082,90,"Destiny Snipes","0.686"
"92",10,31889,92,"Amber Hammonds","0.685"
"93",8875,81323,92,"Beth Walker","0.685"
"94",947,15730,94,"Sarah Coronado","0.684"
"95",598,23087,95,"Jasmin Estrada","0.683"
"96",41,22246,96,"Samantha Eisenreich","0.681"
"97",30220,55883,97,"Kayla Neff","0.675"
"98",2720,10277,98,"Michaela Burpee","0.674"
"99",8736,38751,98,"Bailey Johnson","0.674"
"100",246,37520,100,"Sarah Ingerick","0.673"
"101",791,17986,100,"Erica Davis","0.673"
"102",1174,8554,100,"Vic Brewington","0.673"
"103",30152,68844,100,"Mahina Sauer","0.673"
