"","team_id","player_id","rank","player","so"
"1",262,45760,1,"Allison Lipovsky",362
"2",360,72426,2,"Bekah Slattery",316
"3",30052,72856,3,"Kylee Smith",301
"4",30199,57113,4,"Callie Nunes",256
"5",159,19017,5,"Darby Demarest",247
"6",790,41669,6,"Jordyn Kleman",240
"7",383,81854,7,"Mackenzie Ward",236
"8",593,60551,8,"Morgan Perry",226
"9",689,20550,9,"Makaleigh Dooley",225
"10",309,82131,10,"Hallie Waters",224
"11",790,59752,10,"Liz Pautz",224
"12",30180,54133,12,"Andrea Morales",223
"13",3,55027,13,"Ally Muller",213
"14",757,30973,14,"Megan Guitar",208
"15",30154,42447,15,"Nikkie Kovalsky",206
"16",436,77836,16,"Andee Tiffee",204
"17",436,41350,17,"Carly Kingery",203
"18",1085,22357,18,"Katelyn Ellard",202
"19",696,12510,19,"Saidi Castillo",198
"20",1402,18607,20,"Alix Dedreu",190
"21",10870,75061,21,"Taylor Stocks",185
"22",468,4056,22,"Maddy Barone",182
"23",734,79808,23,"Caylie Van auken",181
"24",30137,10626,24,"Kelsey Byers",180
"25",339,3179,25,"Bridget Bailey",177
"26",13,50881,26,"Aryn Mcgowan",176
"27",429,15447,27,"Cori Cooper",174
"28",9011,13082,27,"Hailey Chapman",174
"29",638,84511,29,"Taryn Wilson",173
"30",13302,17060,30,"Kara Cunningham",172
"31",41,52559,31,"Ashley Mickschl",169
"32",1028,69664,32,"Cartney Schoolcraft",166
"33",30154,20078,33,"Louisa Disi",165
"34",1072,36315,34,"Hannah Houge",163
"35",1072,33941,34,"Morgan Hendrix",163
"36",30220,2756,36,"Paige Austin",159
"37",1462,64202,37,"Aubrey Reep",158
"38",1289,10535,38,"Marissa Butler",156
"39",1013,79129,39,"Carly Turner",155
"40",30179,16334,39,"Kali Crandall",155
"41",65,83759,41,"Abby Wild",151
"42",13028,60235,41,"Kayla Pepper",151
"43",95,43969,43,"Brooke Larsen",150
"44",1071,52281,43,"Montana Mesler",150
"45",30140,52808,45,"Brooklyn Miller",149
"46",543,60237,45,"Stephanie Pepper",149
"47",30221,77140,47,"Mallory Teunissen",148
"48",1274,360,48,"Jordan Adams",147
"49",30119,3751,49,"Cameron Barber",145
"50",1222,55132,49,"Misty Muniz",145
"51",1448,70442,51,"Makinlee Sellevold",144
"52",598,42301,52,"Katie Kopeck",143
"53",9754,64349,52,"Taylor Reidhead",143
"54",395,11000,54,"Alyssa Callans",142
"55",1346,38732,54,"Staci Johns",142
"56",216,19309,56,"Cameron Derr",140
"57",30058,77432,56,"Shaniya Thomas",140
"58",9223,30383,58,"Jaelin Griffin",139
"59",1462,82597,59,"Rachel Weidner",138
"60",696,72651,60,"Breanna Smith",137
"61",35,39352,60,"Laney Jones",137
"62",30124,2169,62,"Morgan Arbogast",136
"63",1174,67743,63,"Caroline Ruth",135
"64",1376,76864,63,"Victoria Taylor",135
"65",1167,41107,65,"Abby Killian",133
"66",1076,165,65,"Hannah Absalom",133
"67",1314,8683,67,"Halle Brin",131
"68",11740,76134,67,"Kelsey Sweatt",131
"69",584,85342,69,"Ashley Worrell",130
"70",241,86391,69,"Cyrena Zemaitis",130
"71",309,35948,69,"Lauren Honkomp",130
"72",230,55326,69,"Melanie Murphy",130
"73",30045,10393,73,"Abbey Busby",129
"74",216,8338,73,"Alex Braun",129
"75",41,22396,73,"Amber Elliott",129
"76",11416,34416,73,"Kimbri Herring",129
"77",30092,28519,73,"Kyra Gipson",129
"78",1438,1498,73,"Makenzie Amend",129
"79",1403,41651,73,"Sarah Klein",129
"80",1376,81176,73,"Sydney Wader",129
"81",1390,80239,81,"Jodie Vaughn",128
"82",1460,50136,81,"Makayla Mccarthy",128
"83",995,4708,81,"Sara Bearden",128
"84",1123,73441,84,"Michelle Sorensen",126
"85",30153,54474,85,"Gabby Morris",125
"86",9630,36696,85,"Hannah Hudson",125
"87",9004,28319,85,"Mikayla Gilgert",125
"88",30050,46236,85,"Payton Long",125
"89",734,38910,89,"Kasie Johnson",124
"90",10870,75682,89,"Lori Sturgill",124
"91",584,75871,91,"Abby Summers",123
"92",35,75491,91,"Hannah Stroe",123
"93",30063,77080,93,"Devyn Terry",122
"94",984,26840,93,"Taylor Galyean",122
"95",11403,66707,95,"Jennifer Romero",121
"96",36,57072,95,"Mia Nowicki",121
"97",30126,58013,95,"Taylor Olson",121
"98",995,16975,98,"Mariah Culver",120
"99",499,31489,99,"Alyssa Hajduk",118
"100",30202,46220,99,"Katie Long",118
