"","team_id","player_id","rank","player","hr"
"1",996,10394,1,"Brenna Busby",19
"2",30002,14832,1,"Mary Collins",19
"3",41,39749,3,"Maggie Kadrlik",18
"4",9004,64381,3,"Samantha Reilly",18
"5",1376,23418,5,"Chelsea Fagan",17
"6",30180,18246,5,"Danelle Day",17
"7",41,59141,7,"Mary Pardo",16
"8",767,54032,7,"Kylee Moore",16
"9",1438,20542,7,"Kat Donzella",16
"10",11416,37949,7,"Kaila Jacobi",16
"11",262,28731,11,"Lydia Goble",15
"12",767,68247,11,"Ruby Salzman",15
"13",1013,13652,11,"Haleigh Christopher",15
"14",1376,58520,11,"Faith Otts",15
"15",1402,57642,11,"Mary beth Odom",15
"16",8965,32052,11,"Sable Hankins",15
"17",591,54872,17,"Blasia Moyler",14
"18",757,50269,17,"Hannah Mcclounie",14
"19",790,57056,17,"Alison Nowak",14
"20",1009,33481,17,"Jobi Heath",14
"21",1012,52522,17,"Kayla Michel",14
"22",1083,22319,17,"Angelique Elemen",14
"23",1402,26600,17,"Andrea Gahan",14
"24",8744,54248,17,"Amanda Moreno",14
"25",11416,78287,17,"Annmarie Torres",14
"26",30152,17111,17,"Caitllyn Curlee",14
"27",30153,40471,17,"Kaitlyn Kelley",14
"28",41,60697,28,"Shannon Petersen",13
"29",41,21422,28,"Maggie Dunnett",13
"30",413,71189,28,"Laney Sheppard",13
"31",499,64443,28,"Christa Reisinger",13
"32",790,40596,28,"Alexis Kelsey",13
"33",1071,74462,28,"Hannah Steeby",13
"34",1176,34043,28,"Mckenzie Henry",13
"35",1314,42954,28,"Kaity Kukowski",13
"36",1371,82208,28,"Elexis Watson",13
"37",1376,23798,28,"Elisa Favela",13
"38",1448,5487,28,"Emily Benson",13
"39",9004,78671,28,"Marissa Trezza",13
"40",11276,62497,28,"Hannah Price",13
"41",13028,6866,28,"Kayson Boatner",13
"42",30137,10620,28,"Bailey Byers",13
"43",208,79840,43,"Nikole Van gennep",12
"44",216,80135,43,"Kendall Varner",12
"45",262,35775,43,"Nikoma Holmen",12
"46",332,86643,43,"Jackie Zubiate",12
"47",427,8451,43,"Jessica Bren",12
"48",696,44826,43,"Anastasia Leibas",12
"49",696,13064,43,"Roxy Chapa",12
"50",790,79883,43,"Lani Van zyl",12
"51",947,65303,43,"Tymber Riley",12
"52",1199,8973,43,"Ragan Broome",12
"53",2683,83490,43,"Payton Whitley",12
"54",9004,73990,43,"Eryka Springer",12
"55",9754,28700,43,"Rayle Glover",12
"56",30058,12624,43,"Kayla Cato",12
"57",30093,81440,43,"Jaycie Walker",12
"58",30153,4010,43,"Haley Barnette",12
"59",25,66060,59,"Karina Rocha",11
"60",246,75045,59,"Kaity Stocker",11
"61",309,37437,59,"Gianni Iannantone",11
"62",423,83933,59,"Faith Willenbrock",11
"63",436,49081,59,"Chelsea Martinez",11
"64",561,33550,59,"Morgan Heckman",11
"65",591,53296,59,"Shelby Misiak",11
"66",598,23110,59,"Jasmin Estrada",11
"67",598,22602,59,"Morgan Emmans",11
"68",645,49130,59,"Jordyn Martinez",11
"69",734,65666,59,"Kiley Robb",11
"70",765,50296,59,"Heidi Mccollister",11
"71",947,15745,59,"Sarah Coronado",11
"72",947,46503,59,"Paty Loredo",11
"73",1012,35341,59,"Haleigh Hoefs",11
"74",1098,72815,59,"Karra Smith",11
"75",1116,24289,59,"Amanda Fields",11
"76",1199,32566,59,"Jordan Harris",11
"77",1222,85290,59,"Carli Woolsey",11
"78",1257,78429,59,"Hannah Towery",11
"79",1257,72000,59,"Haley Simonds",11
"80",1266,77572,59,"Kennady Thompson",11
"81",1376,23265,59,"Sarah Evans",11
"82",1433,13018,59,"Emily Chandler",11
"83",2720,10285,59,"Michaela Burpee",11
"84",11403,18277,59,"Stephanie Day",11
"85",23121,83966,59,"Amber Williams",11
"86",30013,51150,59,"Abby Mckinney",11
"87",30051,8872,59,"Kay Brokering",11
"88",30090,69656,59,"Maddison Schofield",11
"89",30202,20195,59,"Demi Dobbs",11
"90",30222,69841,59,"Madison Schultz",11
"91",10,46242,91,"Shannon Long",10
"92",25,4029,91,"Courtney Barnhill",10
"93",35,19140,91,"Dayna Denner",10
"94",155,44002,91,"Clara Larson",10
"95",209,38198,91,"Olivia Jankowski",10
"96",223,52044,91,"Madison Mendoza",10
"97",246,37549,91,"Sarah Ingerick",10
"98",262,65187,91,"Taylor Rieger",10
"99",360,11867,91,"Casey Carpenter",10
"100",468,11564,91,"Emily Carbonneau",10
"101",507,82658,91,"Kaitlin Weis",10
"102",537,17961,91,"Cameron Davis",10
"103",584,27727,91,"Lindsay Gehring",10
"104",645,83342,91,"Jordann White",10
"105",645,3416,91,"Alee Balanon",10
"106",734,27371,91,"Haley Garrett",10
"107",1000,24320,91,"Abby Fiessinger",10
"108",1072,10854,91,"Shi Cain",10
"109",1097,77827,91,"Hayley Tierce",10
"110",1156,31810,91,"Cheyenne Hamilton",10
"111",1314,35592,91,"Kala Holder",10
"112",1376,49196,91,"Savannah Martinez",10
"113",1439,1209,91,"Brittany Allison",10
"114",2814,41474,91,"Taylor Kirk",10
"115",11403,10040,91,"Kacie Burger",10
"116",12799,66468,91,"Courtney Rogers",10
"117",30119,23655,91,"Taylor Farmer",10
"118",30123,33880,91,"Lauryn Henderson",10
"119",30128,52842,91,"Emily Miller",10
"120",30141,66092,91,"Jessie Rock",10
"121",30154,71457,91,"Haylie Shope",10
"122",30181,52693,91,"Alexis Miles",10
"123",30193,59307,91,"Caitlin Parks",10
