"","team_id","player_id","rank","player","whip"
"1",30052,72586,1,"Kylee Smith",0.772
"2",262,45595,2,"Allison Lipovsky",0.782
"3",689,20474,3,"Makaleigh Dooley",0.801
"4",360,72159,4,"Bekah Slattery",0.89
"5",1072,36186,5,"Hannah Houge",0.9
"6",1167,40960,6,"Abby Killian",0.917
"7",30180,53934,7,"Andrea Morales",0.939
"8",1245,8837,8,"Haley Brogden",0.961
"9",1174,67492,9,"Caroline Ruth",0.964
"10",11740,75854,10,"Kelsey Sweatt",0.967
"11",734,79515,11,"Caylie Van auken",0.974
"12",790,41521,12,"Jordyn Kleman",0.977
"13",1348,19805,13,"Adrianna Dilal",0.994
"14",593,60331,14,"Morgan Perry",0.996
"15",10870,74786,15,"Taylor Stocks",1.002
"16",468,4041,16,"Maddy Barone",1.004
"17",1076,165,17,"Hannah Absalom",1.015
"18",1402,18541,18,"Alix Dedreu",1.03
"19",11740,28149,19,"Grace Gilbert",1.036
"20",1346,38591,20,"Staci Johns",1.042
"21",30028,5495,21,"Colleen Bentke",1.05
"22",436,77549,22,"Andee Tiffee",1.066
"23",10870,75403,23,"Lori Sturgill",1.068
"24",1245,63542,23,"Mallory Ratcliff",1.068
"25",11416,34293,25,"Kimbri Herring",1.075
"26",1376,80881,25,"Sydney Wader",1.075
"27",30199,56904,27,"Callie Nunes",1.078
"28",30092,28412,28,"Kyra Gipson",1.082
"29",41,52363,29,"Ashley Mickschl",1.085
"30",30199,54271,30,"Erika Morris",1.098
"31",30051,28143,31,"Casey Gilbert",1.101
"32",230,55125,32,"Melanie Murphy",1.102
"33",383,81557,33,"Mackenzie Ward",1.11
"34",30137,10591,34,"Kelsey Byers",1.114
"35",1274,360,35,"Jordan Adams",1.116
"36",790,59535,35,"Liz Pautz",1.116
"37",339,3168,37,"Bridget Bailey",1.12
"38",30191,8471,38,"Hannah Brenton",1.122
"39",429,15395,39,"Cori Cooper",1.123
"40",1460,83155,40,"Caitlyn Whiteside",1.131
"41",468,75087,41,"Olivia Strasser",1.132
"42",309,81833,42,"Hallie Waters",1.139
"43",533,5695,43,"Emma Bernet",1.162
"44",11416,75654,44,"Mckenzie Surface",1.167
"45",608,54621,45,"Auria Mounts",1.172
"46",358,40139,45,"Nora Keehn",1.172
"47",74,73877,47,"Amanda Stahelli",1.176
"48",757,30859,47,"Megan Guitar",1.176
"49",216,8313,49,"Alex Braun",1.179
"50",24639,69297,49,"Miriam Schmoll",1.179
"51",598,42149,51,"Katie Kopeck",1.18
"52",436,41202,52,"Carly Kingery",1.181
"53",1000,63051,53,"Allison Rager",1.188
"54",9223,30269,53,"Jaelin Griffin",1.188
"55",9004,28213,53,"Mikayla Gilgert",1.188
"56",593,24481,56,"Courtney Fisher",1.19
"57",1460,49954,56,"Makayla Mccarthy",1.19
"58",3,54828,58,"Ally Muller",1.192
"59",1072,33819,59,"Morgan Hendrix",1.198
"60",30220,2748,60,"Paige Austin",1.201
"61",103,63065,61,"Kiley Ragsdale",1.202
"62",598,43711,62,"Sydney Lapoint",1.203
"63",696,72382,63,"Breanna Smith",1.21
"64",546,14371,64,"Kristen Coffay",1.211
"65",246,5041,65,"Madi Beining",1.213
"66",30119,46078,65,"Sydney Long",1.213
"67",95,43810,67,"Brooke Larsen",1.214
"68",395,10964,68,"Alyssa Callans",1.218
"69",30058,77146,68,"Shaniya Thomas",1.218
"70",106,65444,70,"Taylor Robblee",1.22
"71",1009,50990,71,"Bailey Mckittrick",1.222
"72",30154,42294,72,"Nikkie Kovalsky",1.234
"73",30045,10360,73,"Abbey Busby",1.239
"74",159,18948,73,"Darby Demarest",1.239
"75",13302,17004,73,"Kara Cunningham",1.239
"76",584,85032,76,"Ashley Worrell",1.24
"77",383,69415,77,"Lexi Schoper",1.249
"78",309,35823,78,"Lauren Honkomp",1.25
"79",41,22315,79,"Amber Elliott",1.251
"80",333,29588,79,"Autumn Grady",1.251
"81",995,16920,81,"Mariah Culver",1.258
"82",9004,57241,82,"Jessica O'neil",1.261
"83",2697,51636,83,"Isabelle Mejia",1.263
"84",30140,52611,84,"Brooklyn Miller",1.266
"85",2696,17115,84,"Jordan Curry",1.266
"86",1390,79945,86,"Jodie Vaughn",1.27
"87",734,38769,87,"Kasie Johnson",1.276
"88",30146,79145,88,"Kat Ung",1.278
"89",1085,22276,89,"Katelyn Ellard",1.28
"90",30126,57801,90,"Taylor Olson",1.286
"91",1028,69405,91,"Cartney Schoolcraft",1.288
"92",30058,12899,92,"Bre'zhay Chambers",1.291
"93",947,19013,93,"Kristen Dempsey",1.298
"94",30063,76797,94,"Devyn Terry",1.299
"95",30123,46182,95,"Cecilia Lopez",1.301
"96",1438,1496,96,"Makenzie Amend",1.303
"97",65,3632,97,"Tara Baney",1.31
"98",8411,50607,98,"Hayley Mcghee",1.318
"99",1446,23296,99,"Haley Fabian",1.32
"100",429,16407,100,"Hannah Creel",1.326
